match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_shotOffTarget,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_penaltyFaced,stat_penaltyConceded
10389986,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,6.0,3.0,,,3.0,4.0,,2.0,3.0,3.0,1.0,,,,17.0,8.0,6.6,4.0,0.0,0.0,4.76e-05,0,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389986,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,4.0,3.0,,,2.0,3.0,1.0,1.0,,1.0,,,,,9.0,5.0,6.5,1.0,0.0,0.0,0.00097168,0,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10389986,home,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,0.0368,0.0,0.0,1,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
10389986,home,Lorient,Paul Nardi,paul-nardi,P. Nardi,G,16,187,115,M,155717,EUR,769219200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181,437,M,1174462,EUR,1041120000,F,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Pablo Pagis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,home,Lorient,Adrian Grbić,adrian-grbic,A. Grbić,F,9,188,310,M,282095,EUR,839116800,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,18.0,15.0,3.0,1.0,14.0,16.0,1.0,2.0,,,,14.0,5.0,7.0,90.0,37.0,7.5,3.0,0.0,0.0,0.00012819,0,0.606,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
10389986,away,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,34.0,32.0,,,10.0,11.0,24.0,32.0,,2.0,1.0,1.0,,,68.0,56.0,6.5,13.0,0.0068,0.0,0.0698027,1,,Alidu Seidu,,,9.0,2.0,,4.0,,3.0,3.0,2.0,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,
10389986,away,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,60.0,54.0,3.0,,30.0,32.0,24.0,28.0,1.0,1.0,3.0,3.0,,,90.0,75.0,6.6,6.0,0.0403,0.0,0.219413,1,,,,,,,3.0,4.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,
10389986,away,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,76.0,71.0,4.0,2.0,36.0,38.0,35.0,38.0,1.0,3.0,2.0,2.0,,,90.0,88.0,6.5,7.0,0.0,0.0,0.0160845,0,,,,,,,1.0,5.0,2.0,,2.0,,,1.0,,1.0,,,3.0,1.0,,,,True,,,,,,,,,
10389986,away,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,D,3,3,False,18.0,14.0,,,4.0,4.0,10.0,15.0,1.0,3.0,2.0,,,,48.0,31.0,5.4,6.0,0.0,0.0,0.00193292,0,,,,,1.0,,,4.0,1.0,,,,1.0,2.0,,,3.0,,2.0,2.0,,,,,,,,,,,,,1.0
10389986,away,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,52.0,47.0,1.0,,24.0,24.0,23.0,28.0,,2.0,,4.0,,,68.0,59.0,6.5,7.0,0.0,0.0,0.0153521,0,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,119.0,102.0,13.0,9.0,55.0,58.0,48.0,63.0,1.0,5.0,,16.0,,,90.0,134.0,7.2,20.0,0.0,0.0,0.0803993,0,,,,,2.0,1.0,,5.0,3.0,2.0,,,1.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,
10389986,away,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,False,15.0,13.0,1.0,,4.0,4.0,9.0,11.0,,,,2.0,,,50.0,18.0,6.3,3.0,0.0,0.0,0.158183,0,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,70,70,False,50.0,42.0,2.0,1.0,17.0,18.0,26.0,36.0,,6.0,,2.0,,,90.0,77.0,7.1,21.0,0.1669,0.7854,0.104213,3,,,,,4.0,1.0,,7.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,
10389986,away,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,29.0,23.0,1.0,1.0,9.0,10.0,14.0,20.0,2.0,9.0,,4.0,,,71.0,45.0,6.5,12.0,0.2867,0.0,0.0107275,2,,,,,1.0,,,6.0,3.0,1.0,2.0,1.0,,2.0,3.0,4.0,1.0,,,2.0,2.0,,,,,,,,,,,,
10389986,away,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,False,16.0,13.0,,,4.0,4.0,9.0,12.0,2.0,4.0,1.0,,,,68.0,22.0,7.4,4.0,0.1392,0.0153,0.248969,2,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,
10389986,away,Clermont Foot,Arial Mendy,arial-mendy,A. Mendy,D,29,180,125,M,940371,EUR,784166400,D,19,19,True,26.0,22.0,1.0,1.0,11.0,13.0,12.0,16.0,1.0,1.0,,2.0,,,40.0,40.0,6.7,9.0,0.0,0.0,0.0786319,0,,,,,3.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Jean Claude Billong,jean-claude-billong,J. C. Billong,D,,192,39,M,843083,EUR,757036800,D,5,5,True,33.0,33.0,1.0,1.0,19.0,19.0,14.0,15.0,2.0,2.0,,3.0,,,22.0,36.0,6.9,1.0,0.0,0.0,0.00385895,0,,,,,1.0,,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,28.0,26.0,4.0,4.0,11.0,12.0,15.0,16.0,,2.0,,2.0,,,22.0,34.0,6.7,4.0,0.0,0.0,0.0196869,0,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10389986,away,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,7.0,4.0,,,,,4.0,10.0,,2.0,,1.0,,,22.0,18.0,6.6,9.0,0.0,0.0,0.00472112,0,,,,,3.0,,,2.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,2.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,19.0,7.0,6.3,4.0,0.0,0.0,8.608e-05,0,,,,,,,2.0,7.0,,2.0,2.0,1.0,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,
10389986,away,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Jason Berthomier,jason-berthomier,J. Berthomier,M,,177,37,M,297868,EUR,631584000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,80,M,861975,EUR,977875200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389986,away,Clermont Foot,Jodel Dossou,jodel-dossou,J. Dossou,F,,180,1113,M,333165,EUR,700790400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Jodel,Dossou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
