match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goals,stat_hitWoodwork
12499757,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,32.0,29.0,5.0,2.0,0.0,28.0,28.0,1.0,4.0,8.0,1.0,1.0,90.0,37.0,6.3,3.0,0.0005086,0,-0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499757,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,46.0,37.0,1.0,,0.0,15.0,19.0,22.0,28.0,2.0,,,85.0,59.0,6.6,11.0,0.0161362,0,,Arthur Chaves,,1.0,8.0,9.0,12.0,10.0,2.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499757,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,D,16,16,False,,108.0,97.0,14.0,9.0,0.0,55.0,56.0,42.0,53.0,9.0,,,90.0,126.0,7.5,13.0,0.0436821,1,,,,1.0,1.0,6.0,1.0,10.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,2.0,1.0,0.2604,0.1741,1.0,,,,,,,,,,,,,
12499757,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,103.0,93.0,10.0,6.0,0.0,53.0,54.0,40.0,49.0,9.0,,,90.0,113.0,7.0,13.0,0.0288101,0,,,,,,5.0,3.0,8.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12499757,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,M,15,15,False,,26.0,18.0,,,0.0,5.0,6.0,14.0,26.0,2.0,,,85.0,67.0,7.3,22.0,0.0743403,0,,,,6.0,6.0,3.0,11.0,9.0,1.0,2.0,1.0,2.0,,,,1.0,3.0,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,
12499757,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,False,,66.0,55.0,15.0,11.0,0.0,17.0,21.0,39.0,46.0,6.0,,,90.0,78.0,7.3,13.0,0.148107,1,,,,1.0,1.0,1.0,4.0,5.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,0.0195,0.0624,1.0,1.0,1.0,1.0,,,,,,,,,,
12499757,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,,73.0,62.0,2.0,1.0,0.0,29.0,30.0,34.0,53.0,8.0,,,90.0,105.0,7.2,25.0,0.209585,1,,,,10.0,2.0,2.0,7.0,7.0,3.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,2.0,0.0358,0.2113,2.0,1.0,1.0,,1.0,,,,,,,,,
12499757,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,,45.0,36.0,6.0,3.0,0.0,20.0,24.0,17.0,25.0,5.0,,,66.0,63.0,6.7,15.0,0.0380379,1,,,,4.0,,,3.0,1.0,,2.0,,,1.0,,,1.0,,,1.0,0.0276,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,
12499757,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,54.0,46.0,5.0,4.0,0.0,7.0,7.0,40.0,50.0,3.0,,,90.0,67.0,7.1,15.0,0.153933,1,,,,3.0,1.0,,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,,2.0,0.0856,,1.0,1.0,2.0,1.0,,,,andrejkramaric,1.0,,,,,
12499757,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,2.0,,,45.0,16.0,6.8,6.0,0.212293,2,,,,,,1.0,3.0,2.0,,1.0,,,,,1.0,,,,1.0,0.0519,0.0087,1.0,,3.0,1.0,,,,ahlozek,1.0,,,,,
