match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyWon
12514026,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,36.0,28.0,17.0,10.0,0.0,27.0,29.0,1.0,7.0,10.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,90.0,46.0,7.1,8.0,0.00039803,0,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,53.0,46.0,6.0,3.0,0.0,33.0,36.0,13.0,18.0,4.0,,,,,,,,90.0,74.0,6.7,14.0,0.0121732,1,,Zé,Carlos,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,0.1598,1.0,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,69.0,63.0,5.0,1.0,0.0,50.0,53.0,13.0,16.0,,,,,,,,,90.0,78.0,7.4,6.0,0.00575493,1,,,,,4.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,0.1934,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12514026,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,58.0,50.0,6.0,2.0,0.0,40.0,45.0,10.0,13.0,5.0,,,,,,,,90.0,68.0,7.0,9.0,0.0180156,0,,,,,3.0,1.0,1.0,1.0,,,,,3.0,3.0,,,1.0,,,,1.0,1.0,True,1.0,,,,,,,,,,,
12514026,home,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,38.0,31.0,3.0,,0.0,14.0,16.0,17.0,24.0,2.0,,,,,,,,90.0,62.0,6.7,12.0,0.0388536,1,,,,2.0,3.0,7.0,1.0,1.0,2.0,2.0,,1.0,3.0,,2.0,0.0345,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
12514026,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,34.0,29.0,,,0.0,14.0,16.0,16.0,19.0,3.0,,,,,,,,76.0,48.0,7.4,8.0,0.186278,2,,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,2.0,,3.0,0.167,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.6609,,
12514026,home,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,42.0,36.0,2.0,1.0,0.0,25.0,28.0,11.0,14.0,5.0,,,,,,,,67.0,53.0,6.9,7.0,0.0136255,0,,,,,2.0,5.0,1.0,,,,,,2.0,,3.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
12514026,home,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,False,45.0,39.0,8.0,6.0,0.0,15.0,16.0,25.0,31.0,5.0,,,,,,,,90.0,63.0,7.4,12.0,0.0794525,0,,,,2.0,5.0,8.0,1.0,1.0,,,,,,3.0,2.0,,1.0,3.0,,,4.0,1.0,,,2.0,4.0,,1.0,,,,,,,
12514026,home,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,False,18.0,17.0,,,0.0,8.0,8.0,9.0,11.0,2.0,,,,,,,,89.0,34.0,6.7,8.0,0.0231207,2,,,,1.0,8.0,4.0,2.0,,4.0,2.0,,,,,1.0,0.1846,,1.0,,,1.0,,,3.0,,4.0,,,,1.0,1.0,,0.3113,,
12514026,home,Gil Vicente,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,20,20,False,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,3.0,,,,,,,,76.0,29.0,6.8,8.0,0.0274237,1,,,,,10.0,6.0,1.0,2.0,2.0,1.0,1.0,,1.0,,3.0,0.1937,,5.0,,,1.0,,,1.0,1.0,3.0,,,,1.0,,,0.1921,,
12514026,home,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,71,71,False,31.0,23.0,2.0,1.0,1.0,4.0,5.0,20.0,31.0,3.0,,,,,,,,90.0,49.0,7.3,17.0,0.121427,3,,,,5.0,5.0,4.0,1.0,1.0,5.0,3.0,,1.0,,,1.0,0.2232,1.0,1.0,,,,,,,,2.0,,1.0,,,2.0,,,,
12514026,home,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,True,16.0,13.0,,,0.0,6.0,6.0,7.0,10.0,3.0,,,,,,,,23.0,23.0,6.9,4.0,0.0477606,0,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,
12514026,home,Gil Vicente,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,11.0,9.0,2.0,1.0,0.0,1.0,1.0,8.0,12.0,1.0,,,,,,,,14.0,24.0,6.7,7.0,0.0111403,1,,,,2.0,3.0,4.0,,2.0,,,,1.0,,,3.0,0.0367,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
12514026,home,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,,14.0,6.0,6.5,,0.0127863,1,,,,,1.0,,,,,,,,,,,0.0317,,1.0,,,,,,,,,,,,,1.0,,,,
12514026,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,,,,,8.0,8.0,6.8,2.0,0.0549435,0,,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,
12514026,home,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,Marvin,Elimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,home,Gil Vicente,Diego Collado,diego-collado,D. Collado,F,7,173,71,M,1010551,EUR,978998400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,away,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,26.0,18.0,14.0,6.0,0.0,14.0,18.0,4.0,8.0,13.0,,1.0,2.0,,2.0,,,90.0,37.0,6.8,8.0,0.00104579,0,0.1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514026,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,45.0,37.0,6.0,2.0,0.0,27.0,30.0,10.0,15.0,1.0,,,,,,,,90.0,58.0,7.2,8.0,0.00220979,0,,,,,1.0,7.0,,,1.0,1.0,,,3.0,,,,,,,3.0,3.0,1.0,,1.0,3.0,,,,,,,,,,
12514026,away,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,44.0,37.0,2.0,,0.0,29.0,31.0,8.0,14.0,2.0,1.0,,,,,,,90.0,54.0,6.5,9.0,0.00311485,0,,,,1.0,4.0,3.0,,,,,,,3.0,2.0,,,,2.0,,1.0,1.0,,True,3.0,2.0,1.0,,,,,,,,,
12514026,away,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,50.0,38.0,10.0,4.0,0.0,24.0,27.0,14.0,23.0,4.0,,,,,,,,73.0,60.0,6.6,15.0,0.00640694,0,,,,,4.0,6.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,4.0,3.0,,1.0,2.0,1.0,,,,,,,,,
12514026,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,31.0,27.0,3.0,,0.0,17.0,21.0,10.0,12.0,4.0,,,,,,,,90.0,52.0,6.8,12.0,0.00546799,1,,,,2.0,3.0,5.0,1.0,,3.0,1.0,,,4.0,,3.0,0.0772,,,,,1.0,1.0,,,,2.0,,,,1.0,,,0.0832,1.0,
