match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,captain,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goodHighClaim
14065739,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,19.0,19.0,2.0,2.0,0.0,16.0,16.0,3.0,3.0,1.0,7.0,2.0,2.0,1.0,1.0,90.0,27.0,7.3,0.00049642,0.2557,0,0.5016,0.04,0.01,0.2,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065739,home,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173.0,2225,M,1049515,EUR,960076800,D,36,36,False,67.0,62.0,3.0,,0.0,20.0,20.0,42.0,47.0,1.0,8.0,,,,,90.0,96.0,7.6,0.33977,,0,,0.55,0.09,0.2,,Alidu Seidu,,3.0,2.0,4.0,1.0,9.0,8.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,12.0,2.0,,,,,,,,,,,,,,
14065739,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,1445625,EUR,1121212800,D,97,97,False,74.0,69.0,5.0,4.0,0.0,26.0,26.0,43.0,48.0,4.0,6.0,,,,,90.0,93.0,7.9,0.0329087,,0,,0.33,0.27,0.5,,,,,,4.0,3.0,10.0,10.0,1.0,,3.0,1.0,,1.0,4.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,,,,,,,,,,,,
14065739,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,False,85.0,78.0,8.0,6.0,0.0,25.0,29.0,53.0,56.0,4.0,4.0,,,,,90.0,101.0,7.9,0.0996485,,1,,0.59,0.32,-0.05,,,,,,1.0,2.0,6.0,3.0,3.0,1.0,,,,2.0,1.0,,1.0,,9.0,2.0,,1.0,1.0,1.0,0.1412,0.04,,,,,,,,
14065739,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,M,10,10,False,33.0,28.0,3.0,1.0,0.0,5.0,6.0,23.0,27.0,,4.0,,,,,62.0,43.0,6.3,0.0220203,,0,,-0.39,0.05,-0.04,,,,1.0,,,,3.0,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,9.0,,,,,,,,,,,,,,,
14065739,home,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,55.0,54.0,3.0,2.0,0.0,14.0,14.0,40.0,41.0,1.0,3.0,,,,,90.0,69.0,7.2,0.0324846,,1,,0.19,0.18,0.14,,,,,,,1.0,6.0,8.0,,2.0,2.0,1.0,,,5.0,2.0,,1.0,4.0,,,3.0,,1.0,0.0364,0.01,,,,,,,,
14065739,home,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,6,6,False,19.0,15.0,3.0,2.0,0.0,5.0,6.0,10.0,13.0,,3.0,,,,,29.0,23.0,6.7,0.00534283,,0,,0.02,0.06,-0.02,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,7.0,,,,,,,,,,,,,,,
14065739,home,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,11416,M,191188,EUR,799804800,M,8,8,False,50.0,43.0,1.0,,0.0,7.0,8.0,36.0,42.0,1.0,5.0,,,,,90.0,71.0,7.1,0.38886,,2,,0.33,0.38,0.14,,,,1.0,,1.0,1.0,7.0,4.0,1.0,1.0,4.0,,,,1.0,1.0,2.0,2.0,15.0,3.0,,,,,0.0414,-0.15,sekofofana,True,2.0,,,,,
14065739,home,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,M,26,26,False,56.0,41.0,5.0,,0.0,7.0,10.0,34.0,46.0,2.0,6.0,,,,,80.0,83.0,7.2,0.167107,,0,,0.32,0.26,0.26,,Quentin Merlin,,13.0,2.0,1.0,1.0,3.0,3.0,1.0,,3.0,2.0,,,,,,,28.0,1.0,1.0,,,,,,,,,1.0,,,,
14065739,home,Stade Rennais,Breel Embolo,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,7,7,False,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,2.0,,,,,61.0,15.0,6.3,0.00717144,,0,,-0.28,0.02,0.15,,,,,,,,2.0,1.0,,1.0,,,,,,,1.0,1.0,6.0,,,1.0,,,,,breelembolo97,,,,,,,
