match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12436604,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,36.0,20.0,20.0,4.0,0.0,18.0,20.0,2.0,16.0,10.0,1.0,1.0,4.0,90.0,50.0,5.8,17.0,0.00030991,0,0.0994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436604,home,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,46.0,37.0,4.0,2.0,0.0,21.0,27.0,16.0,22.0,7.0,,,,90.0,79.0,6.9,12.0,0.0110431,0,,,,awbissaka,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12436604,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,56.0,44.0,6.0,1.0,0.0,35.0,42.0,9.0,14.0,1.0,,,,84.0,65.0,6.6,12.0,0.00225554,0,,,,,,,2.0,4.0,,,,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12436604,home,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,26,26,False,39.0,31.0,4.0,,0.0,23.0,26.0,8.0,14.0,5.0,,,,90.0,50.0,6.6,9.0,0.00674861,0,,,,,1.0,5.0,4.0,6.0,,,,7.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
12436604,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,1150952,EUR,1134345600,D,57,57,False,23.0,23.0,1.0,1.0,0.0,10.0,10.0,13.0,14.0,2.0,,,,45.0,33.0,6.5,3.0,0.00788995,0,,Oliver Scarles,,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12436604,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,43.0,39.0,,,0.0,22.0,26.0,17.0,17.0,,,,,54.0,49.0,6.6,7.0,0.036255,0,,,,EdsonAlvarez19,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,
12436604,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,62.0,55.0,8.0,5.0,1.0,28.0,30.0,28.0,37.0,5.0,,,,90.0,73.0,7.4,12.0,0.115268,0,,,,prowsey16,5.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,
12436604,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,18.0,16.0,2.0,1.0,1.0,7.0,8.0,11.0,12.0,1.0,,,,84.0,42.0,6.1,14.0,0.137189,0,,,,Kudus,2.0,,15.0,5.0,,9.0,3.0,1.0,,,,1.0,,2.0,5.0,3.0,3.0,2.0,,3.0,1.0,,,,,,,,,,,
12436604,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,19.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,12.0,2.0,,,,54.0,28.0,6.9,7.0,0.00293395,1,,,,,,2.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,0.0203,,,,,,,,,
12436604,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,55.0,40.0,4.0,2.0,0.0,14.0,16.0,26.0,40.0,5.0,,,,90.0,74.0,6.9,24.0,0.116629,1,,,,Paqueta,1.0,4.0,7.0,9.0,2.0,2.0,1.0,1.0,1.0,,,3.0,,4.0,,1.0,5.0,,,1.0,,1.0,0.0287,,,,,,,,,
