match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_dispossessed,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_hitWoodwork,stat_errorLeadToAGoal,stat_penaltyMiss
14773716,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200.0,G,1,1,False,27.0,18.0,12.0,4.0,0.0,15.0,16.0,3.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,90.0,39.0,8.1,9.0,0.00136551,43.125643527386,8.0,14.432705775242,0.6974,0,1.2848,0.04,0.03,0.28,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773716,home,Al-Taawoun,Moustapha Sémbène,moustapha-sembene,M. Sémbène,D,24,,66,M,1927680,EUR,898473600.0,D,24,24,False,22.0,19.0,1.0,,0.0,15.0,16.0,4.0,6.0,1.0,2.0,1.0,2.0,,,,,,,,,41.0,27.0,6.6,4.0,0.00243219,73.697817089009,12.0,3.1052926062512,,0,,0.04,0.01,-0.01,,Moustapha Sémbène,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773716,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,55.0,50.0,6.0,2.0,0.0,39.0,39.0,11.0,16.0,1.0,3.0,3.0,2.0,,,,,,,,,90.0,71.0,7.2,7.0,0.00651924,288.99836041507,34.0,116.42365828373,,1,,0.02,0.14,0.71,,,,4.0,1.0,,2.0,1.0,,1.0,True,2.0,1.0,3.0,1.0,2.0,1.0,0.0378,14.484080600146,14.485103555032,1.0,-0.11,,,,,,,,,,,,,,,
14773716,home,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200.0,D,55,55,False,58.0,53.0,1.0,1.0,0.0,38.0,40.0,15.0,18.0,1.0,4.0,5.0,4.0,2.0,,,,,,,,90.0,73.0,7.5,5.0,0.00761477,153.12560503552,25.0,70.633313286932,,0,,0.16,0.14,0.48,,Mohammed Al Dossari,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14773716,home,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200.0,M,6,6,False,54.0,48.0,6.0,4.0,0.0,33.0,34.0,15.0,20.0,,1.0,3.0,3.0,1.0,,,,,,,,90.0,62.0,6.7,8.0,0.0141908,147.5148878114,26.0,37.620147779759,,0,,-0.04,0.03,0.15,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14773716,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,M,5,5,False,48.0,44.0,3.0,1.0,0.0,20.0,22.0,24.0,26.0,3.0,11.0,3.0,7.0,3.0,,,,,,,,90.0,76.0,7.6,10.0,0.327409,190.12960792733,23.0,124.28087237478,,2,,0.49,0.51,-0.1,,Mohammed Mahzari,3.0,6.0,2.0,1.0,,4.0,,1.0,,1.0,,3.0,,4.0,3.0,0.5168,21.98594723275,46.363734675802,3.0,-0.63,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2447,2.0,,,,
14773716,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,False,34.0,28.0,4.0,1.0,0.0,12.0,12.0,16.0,22.0,,1.0,,2.0,,,,,,,,,86.0,41.0,6.6,8.0,0.0295564,158.52283718528,17.0,2.2354137251721,,1,,0.21,0.05,0.14,,Ahmed Bahusayn,,,,,,1.0,,,,,,2.0,,1.0,,0.1936,,,,-0.6,,,1.0,,,1.0,1.0,,,0.4516,,,,,
14773716,home,Al-Taawoun,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,506,M,787540,EUR,840499200.0,M,11,11,False,70.0,62.0,5.0,2.0,0.0,23.0,23.0,39.0,47.0,1.0,9.0,,6.0,4.0,,,,,,,,90.0,103.0,8.1,20.0,0.300696,232.76549864275,30.0,134.03476946979,,2,,0.51,0.37,0.19,,,,1.0,3.0,3.0,1.0,4.0,,,,,2.0,1.0,,1.0,1.0,0.1095,32.328313384732,74.874408732579,4.0,-0.16,1.0,,12.0,5.0,1.0,,,,,,4.0,,,,
14773716,home,Al-Taawoun,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400.0,M,15,15,False,33.0,31.0,1.0,,0.0,16.0,16.0,15.0,17.0,,2.0,,1.0,2.0,,,,,,,,85.0,53.0,7.9,10.0,0.225101,148.90959368506,19.0,54.56543551661,,3,,0.31,0.07,0.37,,Mohammed Al-Qahtani,5.0,8.0,1.0,,1.0,4.0,,2.0,,,,2.0,,,,0.3527,20.756996352289,24.255381279213,1.0,0.52,1.0,,2.0,1.0,1.0,,2.0,1.0,,0.9025,1.0,1.0,,,
14773716,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,10,10,False,21.0,16.0,,,0.0,6.0,6.0,10.0,15.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,90.0,32.0,6.6,9.0,0.612484,79.986764689952,11.0,13.483159947362,,1,,0.42,0.07,-0.08,,,1.0,7.0,3.0,1.0,,2.0,,4.0,,,1.0,,,,,0.3897,,,,-0.55,,,,,1.0,1.0,,,1.0,,1.0,,,,
