match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_totalOffside,stat_outfielderBlock,stat_hitWoodwork,stat_goals
12436570,home,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,False,24.0,23.0,6.0,5.0,0.0,21.0,21.0,2.0,3.0,1.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,33.0,7.2,1.0,0.00054003,0,0.3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,24.0,17.0,4.0,1.0,0.0,7.0,7.0,10.0,17.0,1.0,3.0,,,,,,70.0,36.0,6.1,12.0,0.0109509,0,,True,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,42.0,38.0,4.0,2.0,0.0,18.0,18.0,20.0,25.0,10.0,4.0,,,,,,88.0,57.0,7.2,5.0,0.0463973,1,,,2.0,,4.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0266,0.009,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,False,90.0,77.0,11.0,6.0,0.0,38.0,39.0,39.0,51.0,10.0,5.0,,,,,,90.0,108.0,7.5,15.0,0.0234478,0,,,2.0,2.0,3.0,5.0,,,3.0,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,36.0,32.0,1.0,1.0,0.0,12.0,15.0,22.0,28.0,,3.0,,,,,,88.0,57.0,7.0,14.0,0.0308376,1,,,1.0,2.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,7.0,,,2.0,,,0.0315,,Milos,Kerkez,2.0,1.0,1.0,2.0,1.0,,,,,,,,
12436570,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,22.0,20.0,1.0,,0.0,6.0,6.0,15.0,17.0,2.0,2.0,,,,,,45.0,27.0,6.5,2.0,0.112113,1,,,,,5.0,1.0,,,1.0,,4.0,1.0,1.0,,,,1.0,0.0303,,Alex Scott,,1.0,,1.0,,1.0,,,,,,,,
12436570,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,68.0,60.0,3.0,1.0,0.0,24.0,26.0,36.0,42.0,2.0,5.0,,,,,,76.0,77.0,7.0,9.0,0.0237365,0,,,1.0,,3.0,4.0,,,3.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,
12436570,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,43.0,35.0,1.0,1.0,0.0,6.0,6.0,30.0,45.0,,6.0,,,,,,90.0,67.0,7.0,20.0,0.0862764,1,,,2.0,,4.0,3.0,1.0,2.0,1.0,4.0,1.0,8.0,,,,,,0.0091,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,
12436570,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,37.0,33.0,1.0,,0.0,14.0,14.0,19.0,28.0,2.0,4.0,,,,,,90.0,49.0,6.7,10.0,0.0321822,0,,,,1.0,3.0,3.0,1.0,1.0,1.0,,2.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,
12436570,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,36.0,31.0,2.0,,0.0,7.0,8.0,24.0,33.0,3.0,2.0,,,,,,90.0,61.0,6.2,19.0,0.0731354,2,,,,1.0,6.0,5.0,1.0,6.0,,2.0,2.0,5.0,,1.0,,,,0.1254,0.2427,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,
12436570,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,3.0,,,,,,90.0,26.0,7.1,9.0,0.00829331,2,,,2.0,1.0,6.0,6.0,1.0,1.0,,5.0,2.0,,,2.0,,,,0.1208,0.4489,,,,,,5.0,,,,,,2.0,,,
12436570,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,21.0,17.0,1.0,1.0,0.0,1.0,1.0,16.0,21.0,,1.0,,,,,,45.0,29.0,7.1,6.0,0.030935,0,,,,,1.0,4.0,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,
12436570,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,23.0,22.0,2.0,2.0,0.0,5.0,5.0,18.0,19.0,,1.0,,,,,,20.0,28.0,7.2,2.0,0.140351,0,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,
12436570,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,True,8.0,6.0,4.0,2.0,0.0,,,6.0,9.0,2.0,2.0,,,,,,14.0,14.0,6.8,3.0,0.00372439,1,,,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,0.0343,,,,,,,,,,,1.0,,,,,
12436570,home,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,julian_araujo,978150,EUR,997660800,D,22,22,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,,8.0,4.0,6.5,1.0,0.00122121,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,527,M,,1096136,EUR,1057881600,F,21,21,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,8.0,3.0,6.1,,5.332e-05,1,,,1.0,,1.0,,,,,,,,,,,,,0.4639,,Daniel Jebbison,,,,,,,,1.0,1.0,,,,,
12436570,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Julio Soler,,,,,,,,,,,,,,
12436570,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,94,M,,2007889,EUR,1094256000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,40.0,20.0,28.0,8.0,0.0,12.0,15.0,8.0,25.0,,12.0,4.0,4.0,4.0,,,90.0,55.0,8.3,20.0,0.00620116,0,0.7006,True,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12436570,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,15.0,8.0,2.0,1.0,0.0,5.0,10.0,3.0,6.0,3.0,1.0,,,,,,90.0,41.0,7.5,15.0,0.00247066,1,,,,,1.0,5.0,,,3.0,1.0,,1.0,1.0,1.0,,,2.0,0.0391,0.2664,,,,,,2.0,,,,,,,1.0,,
12436570,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,28.0,24.0,4.0,1.0,0.0,20.0,20.0,4.0,8.0,6.0,3.0,,,,,,90.0,37.0,6.9,4.0,0.00361853,0,,,,,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,
12436570,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,20.0,15.0,1.0,,0.0,10.0,12.0,5.0,8.0,3.0,5.0,,,,,,70.0,28.0,6.8,6.0,0.0333111,0,,,1.0,1.0,3.0,4.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,
12436570,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,26.0,19.0,4.0,2.0,0.0,11.0,14.0,9.0,14.0,4.0,4.0,,,,,,90.0,45.0,7.4,13.0,0.133409,0,,,1.0,2.0,3.0,6.0,,,2.0,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,
12436570,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,21.0,15.0,3.0,1.0,0.0,5.0,7.0,10.0,14.0,,2.0,,,,,,90.0,29.0,6.6,7.0,0.00948434,2,,,,,4.0,,,1.0,,,2.0,,1.0,1.0,2.0,,,0.4083,0.1151,,,,,,,,,1.0,1.0,,,,,
12436570,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,42.0,31.0,2.0,,0.0,18.0,22.0,13.0,20.0,4.0,4.0,,,,,,90.0,59.0,7.1,12.0,0.0212686,0,,,1.0,3.0,3.0,10.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,4.0,,,,,,,1.0,,
12436570,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,9.0,4.0,1.0,,1.0,2.0,3.0,3.0,7.0,1.0,3.0,,,,,,89.0,31.0,6.7,16.0,0.277775,0,,,3.0,2.0,12.0,8.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,,,,3.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,
12436570,away,Aston Villa,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,21,21,False,16.0,14.0,2.0,1.0,0.0,6.0,7.0,8.0,11.0,,2.0,,,,,,70.0,27.0,6.8,7.0,0.0306539,1,,,,,3.0,1.0,,1.0,,2.0,3.0,2.0,,,1.0,,,0.076,,,,,1.0,,,,,,1.0,,,,1.0,
12436570,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,17.0,13.0,,,0.0,9.0,10.0,4.0,9.0,,4.0,,,,,,80.0,34.0,6.5,12.0,0.00746377,1,,,1.0,1.0,5.0,5.0,1.0,3.0,,3.0,1.0,2.0,,,1.0,,,0.1066,,,,,1.0,,3.0,1.0,,,1.0,,,1.0,,
12436570,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,8.0,,,0.0,5.0,6.0,3.0,7.0,,3.0,,,,,,90.0,27.0,7.0,14.0,0.0163426,1,,,1.0,2.0,5.0,3.0,2.0,1.0,1.0,6.0,1.0,,,1.0,,,1.0,0.3622,0.9459,,,,,,,,,,,,,,,1.0
12436570,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,,,,,,,20.0,4.0,6.5,1.0,7.5e-07,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,5.0,3.0,3.0,2.0,0.0,,,3.0,5.0,1.0,,,,,,,20.0,9.0,6.2,5.0,0.014874,0,,,,,4.0,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
12436570,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436570,away,Aston Villa,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
