match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_wasFouled,stat_fouls,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_keyPass,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceMissed,stat_bigChanceCreated
14065119,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,36.0,27.0,20.0,11.0,0.0,20.0,21.0,7.0,15.0,1.0,1.0,8.0,1.0,1.0,3.0,90.0,43.0,7.1,10.0,0.00321874,0.2067,0,0.3912,0.1,0.01,-0.07,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Joel Schmied,,,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,False,,38.0,33.0,1.0,,0.0,17.0,20.0,16.0,18.0,3.0,3.0,2.0,,,,90.0,50.0,6.2,10.0,0.0193992,,0,,0.06,0.01,-0.2,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,,65.0,48.0,7.0,3.0,0.0,27.0,36.0,21.0,29.0,1.0,4.0,6.0,,,,90.0,88.0,7.2,18.0,0.0111974,,0,,0.14,0.06,0.57,,,5.0,9.0,10.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,,42.0,35.0,2.0,1.0,0.0,24.0,26.0,11.0,16.0,1.0,2.0,,,,,59.0,53.0,6.3,9.0,0.0125493,,0,,0.07,0.0,-0.47,,,5.0,7.0,5.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Sebastian Sebulonsen,,,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,M,28,28,False,,19.0,12.0,,,0.0,5.0,8.0,7.0,11.0,,2.0,3.0,,,,74.0,43.0,6.4,20.0,0.00811385,,2,,-0.09,0.03,-0.07,,4.0,,1.0,,,,,,,,,,,,,3.0,1.0,2.0,1.0,0.0652,-0.31,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Ísak Bergmann Jóhannesson,,,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,False,,63.0,46.0,15.0,5.0,0.0,19.0,19.0,27.0,44.0,2.0,7.0,6.0,,,,90.0,78.0,6.6,24.0,0.066775,,0,,0.13,0.29,-0.04,,6.0,,3.0,,,2.0,1.0,,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,64.0,51.0,6.0,2.0,0.0,32.0,40.0,19.0,24.0,,6.0,7.0,,,,90.0,87.0,7.7,15.0,0.0613421,,0,,0.03,0.19,-0.01,,,10.0,18.0,4.0,3.0,1.0,,,1.0,2.0,,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Kristoffer Lund,,,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,M,32,32,False,,32.0,22.0,5.0,,0.0,9.0,14.0,13.0,18.0,5.0,7.0,3.0,,,,74.0,52.0,6.7,16.0,0.00888333,,1,,0.0,0.01,-0.04,,2.0,5.0,9.0,4.0,,,,2.0,,,,,2.0,1.0,,3.0,2.0,1.0,,0.0323,-0.09,,,,,,,,,,,,,,,
14065119,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,,19.0,11.0,,,0.0,4.0,7.0,7.0,12.0,,1.0,,,,,59.0,27.0,7.0,10.0,0.0202303,,1,,-0.24,0.17,-0.03,,,5.0,6.0,,,1.0,,1.0,,,,,,1.0,,,,,,0.1708,0.02,,1.0,0.2452,,,,,,,,,,,,
14065119,home,1. FC Köln,Jakub Kamiński,,,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,F,16,16,False,,31.0,27.0,1.0,,0.0,14.0,14.0,13.0,17.0,2.0,5.0,12.0,,,,90.0,55.0,6.8,16.0,0.0699015,,1,,-0.31,0.53,0.21,,3.0,,3.0,1.0,,1.0,1.0,5.0,1.0,1.0,,,,,,3.0,2.0,1.0,2.0,0.1479,-0.24,1.0,,,jakub.kaminskii,1.0,3.0,,,,,,,,,
