match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyConceded
14131938,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,2,2,True,,,,,,0.0,,,,,,,,,,,,,16.0,,6.2,,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14131938,home,Santa Clara,Luquinhas,,,luquinhas,Luquinhas,M,82,169,497,M,845787,EUR,843868800,F,28,28,True,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,11.0,4.0,6.5,1.0,0.00452417,,0,,0.0,0.04,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,home,Santa Clara,José Tavares,José Tavares,,jose-tavares,J. Tavares,M,65,178,31,M,2155276,EUR,1054512000,M,65,65,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,3.0,,,1.0,,,,11.0,5.0,6.8,1.0,2.46e-05,,0,,-0.01,0.01,0.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14131938,home,Santa Clara,João Afonso,João Afonso,,joao-afonso,J. Afonso,G,50,187,19,M,1961855,EUR,1177891200,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,home,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,home,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,home,Santa Clara,Elias Manoel,Elias Manoel,,elias-manoel,E. Manoel,F,33,176,649,M,1066681,EUR,1007078400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,,26.0,13.0,18.0,5.0,0.0,11.0,16.0,2.0,10.0,,,1.0,6.0,,3.0,3.0,1.0,90.0,34.0,7.4,13.0,0.00047957,0.5443,0,0.2798,0.03,0.01,-0.24,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14131938,away,AVS - Futebol SAD,Diogo Spencer,,,diogo-spencer,D. Spencer,D,82,178,353,M,1120043,EUR,1082160000,D,2,2,False,,27.0,20.0,,,0.0,7.0,10.0,13.0,17.0,,7.0,3.0,6.0,2.0,,,,90.0,62.0,6.6,17.0,0.0861132,,1,,-0.07,0.34,-0.25,,4.0,2.0,,,3.0,2.0,0.0097,,0.0,,7.0,,1.0,3.0,3.0,,1.0,,1.0,1.0,,,0.0245,,,,,,
14131938,away,AVS - Futebol SAD,Sidi Bane,,,sidi-bane,S. Bane,D,,184,152,M,1211830,EUR,1074038400,D,4,4,False,,42.0,36.0,4.0,3.0,0.0,22.0,24.0,14.0,18.0,2.0,6.0,2.0,4.0,2.0,,,,90.0,55.0,7.2,8.0,0.00969419,,1,,0.25,0.05,0.46,,,,,,2.0,,0.0505,,-0.05,2.0,4.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,
14131938,away,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,,34.0,30.0,7.0,4.0,0.0,18.0,18.0,12.0,16.0,2.0,3.0,10.0,4.0,1.0,,,,90.0,50.0,6.4,4.0,0.0116798,,0,,0.27,0.06,-0.24,,,,,1.0,,,,1.0,,3.0,5.0,,,1.0,,,,,1.0,,,1.0,,,,,,,
14131938,away,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,True,16.0,9.0,3.0,,0.0,2.0,5.0,7.0,11.0,,3.0,5.0,2.0,,,,,73.0,39.0,6.6,11.0,0.00827049,,1,,0.07,0.2,0.58,,1.0,,1.0,1.0,3.0,,0.0686,,-0.07,1.0,4.0,,,2.0,3.0,,,,,,,1.0,,,,,,,
14131938,away,AVS - Futebol SAD,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,6,6,False,,48.0,41.0,4.0,3.0,0.0,23.0,24.0,18.0,24.0,,1.0,3.0,5.0,,,,,90.0,61.0,7.1,10.0,0.021547,,0,,0.16,0.12,0.16,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,
14131938,away,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,,27.0,23.0,5.0,3.0,0.0,10.0,11.0,13.0,16.0,,2.0,3.0,2.0,,,,,90.0,35.0,5.9,6.0,0.00982184,,0,,0.09,0.03,-0.42,,1.0,,,1.0,2.0,,,,,1.0,8.0,,2.0,3.0,,,1.0,,2.0,,,,,,,,,1.0,
14131938,away,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,,18.0,13.0,1.0,,0.0,3.0,5.0,10.0,13.0,,6.0,1.0,5.0,2.0,,,,66.0,37.0,6.6,12.0,0.0332909,,1,,-0.17,0.38,0.0,,2.0,2.0,1.0,,2.0,1.0,0.0146,,-0.06,2.0,6.0,,1.0,,4.0,,2.0,,2.0,,,1.0,,,,,,,
14131938,away,AVS - Futebol SAD,Pedro Lima,Pedro Lima,,pedro-lima,P. Lima,M,8,184,482,M,1067648,EUR,1048723200,M,8,8,False,,14.0,2.0,1.0,,0.0,2.0,5.0,,9.0,1.0,2.0,,1.0,,,,,73.0,19.0,6.1,15.0,2.5e-05,,1,,-0.21,0.03,-0.06,,,,1.0,,1.0,1.0,0.0221,,-0.13,1.0,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Kobamelo Kodisang,,,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,16,16,False,,12.0,12.0,,,0.0,2.0,2.0,10.0,10.0,,2.0,,3.0,,,,,66.0,22.0,6.5,3.0,0.091523,,0,,0.19,-0.32,-0.08,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,8.0,,,2.0,2.0,2.0,2.0,,3.0,,,1.0,,,,,,,
14131938,away,AVS - Futebol SAD,Tomané,,,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,7,7,False,,19.0,6.0,3.0,,0.0,2.0,4.0,4.0,15.0,4.0,7.0,2.0,2.0,3.0,,,,84.0,32.0,6.5,19.0,0.00360861,,1,,-0.28,0.02,0.17,,1.0,,1.0,,,4.0,0.0175,,-0.1,1.0,3.0,,,,,,1.0,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,17,17,True,,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,,,24.0,15.0,6.1,7.0,0.122419,,1,,-0.05,-0.29,-0.18,,,,,,,2.0,0.0203,,0.01,1.0,1.0,,,1.0,5.0,1.0,,,,1.0,,,0.0376,,,,,,1.0
14131938,away,AVS - Futebol SAD,Óscar Perea,Óscar,Perea,oscar-perea,Ó. Perea,F,14,174,1176,M,1185986,EUR,1127779200,F,14,14,True,,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,24.0,4.0,6.4,2.0,0.00225985,,0,,-0.05,-0.15,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Leonardo Rivas,,,leonardo-rivas,L. Rivas,D,12,177,133,M,988778,EUR,1007596800,D,12,12,True,,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,1.0,,2.0,,,,,17.0,9.0,6.4,2.0,0.00054294,,0,,-0.01,0.04,-0.18,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Rafael Barbosa,,,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,10,10,True,,10.0,7.0,,,0.0,1.0,2.0,6.0,8.0,,,,,,,,,17.0,14.0,6.2,7.0,0.0061095,,0,,-0.15,0.0,-0.07,,1.0,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Nenê,,,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,10.0,3.0,6.3,1.0,0.00900807,,0,,0.02,-0.05,0.0,,,,,,,,,,,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Paulo Vitor,,,paulo-vitor,P. Vitor,D,3,190,73,M,1176165,EUR,995500800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Tiago Galletto,,,tiago-galletto,T. Galletto,M,19,181,72,M,1018546,EUR,1021075200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131938,away,AVS - Futebol SAD,Gustavo Mendonca,,,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
