match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,player_sofascoreId,stat_unsuccessfulTouch,stat_dispossessed,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_punches,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
13981469,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,False,44.0,27.0,22.0,5.0,0.0,24.0,27.0,3.0,17.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,3.0,90.0,57.0,7.5,17.0,0.00071517,0.2939,0,0.4876,0.09,0.02,0.69,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,False,39.0,30.0,3.0,1.0,1.0,16.0,20.0,14.0,19.0,5.0,1.0,6.0,,2.0,,,,90.0,57.0,7.4,17.0,0.137323,,1,,0.25,0.26,0.15,,,,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0039,3.0,0.0,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,29.0,27.0,3.0,1.0,0.0,23.0,23.0,4.0,6.0,5.0,9.0,2.0,,3.0,,,,90.0,49.0,7.1,2.0,0.00112663,,0,,0.07,0.06,0.32,,,,,,1.0,6.0,,,3.0,1.0,,,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
13981469,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,False,42.0,33.0,3.0,,0.0,24.0,31.0,9.0,11.0,9.0,3.0,6.0,,1.0,,,,71.0,52.0,7.0,10.0,0.00150153,,0,,0.02,0.0,-0.18,,,,,,6.0,2.0,,,1.0,,,,,1.0,1.0,,1.0,2.0,evanndicka,1.0,,,,,,,,,,,,,
13981469,home,Roma,Wesley,wesley-franca,Wesley,D,43,178.0,26776,M,1134200,EUR,1062806400,M,43,43,False,27.0,17.0,4.0,,0.0,7.0,11.0,10.0,16.0,2.0,2.0,6.0,,2.0,,,,59.0,49.0,6.6,15.0,0.0337057,,0,,-0.04,0.08,0.16,,,,2.0,1.0,,3.0,,,,1.0,,,,1.0,,,,,WesleyFranca03,2.0,1.0,2.0,,,,,,,,,,,
13981469,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186.0,6943,M,974087,EUR,990057600,M,17,17,False,39.0,35.0,2.0,,0.0,16.0,17.0,19.0,22.0,9.0,1.0,5.0,,4.0,,,,90.0,59.0,6.9,12.0,0.0150079,,1,,0.12,0.16,-0.05,,,,,,,6.0,,1.0,,2.0,0.0106,,-0.03,1.0,1.0,,,5.0,,6.0,2.0,1.0,,,,,,,,,,,
13981469,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,55.0,39.0,8.0,3.0,0.0,15.0,20.0,24.0,35.0,2.0,,3.0,,,,,,90.0,62.0,6.7,18.0,0.0229698,,4,,0.26,0.09,-0.06,,,,1.0,,2.0,6.0,,,,1.0,0.0943,,-0.27,4.0,1.0,,,,,1.0,,,True,2.0,2.0,0.6245,,,,,,,
13981469,home,Roma,Angeliño,angelino,Angeliño,M,3,171.0,3336,M,848355,EUR,852336000,M,3,3,False,23.0,18.0,2.0,,0.0,7.0,8.0,11.0,15.0,3.0,2.0,3.0,,,,,,59.0,36.0,7.1,10.0,0.0863575,,0,,0.32,0.04,0.16,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
13981469,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,18,18,False,31.0,26.0,3.0,3.0,0.0,9.0,10.0,17.0,21.0,5.0,1.0,6.0,,1.0,,,,82.0,52.0,7.6,13.0,0.0338234,,2,,-0.08,0.04,0.14,,,,3.0,1.0,2.0,8.0,2.0,,,1.0,0.6099,1.0,0.56,3.0,,,,2.0,matiassoule11,2.0,2.0,1.0,,1.0,1.0,0.8206,1.0,,,,,,
13981469,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,F,7,7,False,42.0,24.0,3.0,1.0,0.0,8.0,12.0,16.0,30.0,8.0,1.0,4.0,,1.0,,,,90.0,60.0,6.9,27.0,0.0761873,,0,,-0.2,0.29,-0.09,,,,8.0,1.0,3.0,4.0,,,,1.0,,1.0,,1.0,1.0,,,4.0,lorepelle7,1.0,1.0,1.0,,,,,,,,,,,
13981469,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,9,9,False,13.0,8.0,,,0.0,1.0,3.0,7.0,10.0,4.0,,,,,,,,60.0,24.0,7.2,11.0,0.0236196,,1,,-0.23,0.09,-0.03,,,,,,4.0,7.0,1.0,,1.0,1.0,0.0674,,0.51,4.0,,,,,tema_dovbyk,4.0,1.0,,,1.0,,0.5106,1.0,,,,,,
13981469,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,True,16.0,12.0,2.0,,0.0,10.0,11.0,2.0,5.0,,3.0,2.0,,,,,,31.0,20.0,6.5,4.0,0.00383425,,0,,0.01,0.07,-0.04,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16200,M,786259,EUR,831859200,D,12,12,True,10.0,5.0,3.0,1.0,0.0,2.0,4.0,3.0,6.0,,1.0,,,,,,,31.0,19.0,6.4,8.0,0.00046922,,0,,-0.07,0.01,-0.1,,,,2.0,,,3.0,,,1.0,,,,,,2.0,,,,TK21,,1.0,,,,,,,,,,,,
13981469,home,Roma,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188.0,8346,M,999231,EUR,1098144000,F,11,11,True,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,2.0,,2.0,,,,,,30.0,16.0,6.8,5.0,0.0804963,,0,,0.35,0.23,0.13,,,,,,,5.0,1.0,,,,,1.0,,4.0,,,,2.0,EvanFerguson9,,,,,,,,,,,,,,
13981469,home,Roma,Jan Ziółkowski,jan-ziolkowski,J. Ziółkowski,D,24,194.0,3957,M,1499991,EUR,1117929600,D,24,24,True,8.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,6.0,3.0,,,,1.0,,,,19.0,9.0,6.8,4.0,0.00105575,,0,,0.03,0.01,0.14,,Jan Ziólkowski,,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
13981469,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,F,92,92,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,8.0,9.0,6.2,4.0,0.00081198,,1,,-0.03,-0.2,0.0,,,,,,,4.0,2.0,,,,0.1653,,0.03,1.0,,,,,stewel92,1.0,1.0,,,1.0,,0.2718,,1.0,,,,,
13981469,home,Roma,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194.0,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195.0,2465,M,925285,EUR,894931200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2446,M,982778,EUR,1042848000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189.0,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184.0,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Neil,El Aynaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981469,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,29.0,15.0,20.0,6.0,0.0,10.0,11.0,5.0,18.0,1.0,2.0,9.0,,,,2.0,3.0,90.0,38.0,6.6,14.0,0.00189271,0.1977,0,0.2274,0.1,-0.12,-0.17,0.05,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,
13981469,away,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,892521,EUR,854582400,D,5,5,False,42.0,27.0,5.0,,0.0,14.0,15.0,13.0,27.0,5.0,2.0,6.0,,1.0,,,,84.0,62.0,6.2,16.0,0.0205716,,1,,0.09,0.04,-0.21,,,,1.0,1.0,3.0,5.0,1.0,,2.0,3.0,0.0518,,-0.05,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,
13981469,away,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187.0,2685,M,846148,EUR,908323200,D,15,15,False,35.0,28.0,4.0,1.0,0.0,21.0,25.0,7.0,10.0,11.0,9.0,11.0,,4.0,,,,90.0,56.0,6.9,8.0,0.0113873,,0,,0.08,0.01,-0.15,,,,,,6.0,4.0,,,3.0,,,,,4.0,,1.0,,1.0,Nelsson,1.0,,2.0,,,,,,,,,,,
13981469,away,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179.0,350,M,874812,EUR,883872000,D,3,3,False,43.0,22.0,8.0,2.0,0.0,14.0,23.0,8.0,20.0,13.0,5.0,1.0,,6.0,,,,90.0,71.0,6.8,30.0,0.0572083,,1,,0.04,0.01,-0.26,,,,4.0,1.0,6.0,4.0,,,3.0,3.0,0.0119,1.0,-0.05,2.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,
13981469,away,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177.0,6591,M,1103488,EUR,1023408000,M,7,7,False,21.0,17.0,1.0,,0.0,4.0,6.0,13.0,15.0,4.0,,5.0,,,,,,90.0,43.0,6.7,11.0,0.124661,,1,,0.26,0.31,-0.09,,,,6.0,2.0,,3.0,4.0,,1.0,,0.036,2.0,-0.1,2.0,,,,,,2.0,1.0,,,1.0,,0.0491,,,,4.0,1.0,2.0,
13981469,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,8,8,False,32.0,24.0,2.0,1.0,0.0,8.0,11.0,16.0,21.0,5.0,1.0,7.0,,3.0,,,,90.0,47.0,6.7,11.0,0.0336754,,1,,0.21,0.21,-0.09,,,,,,,5.0,,1.0,1.0,3.0,0.0161,1.0,-0.04,,,,,2.0,,1.0,2.0,2.0,True,,,,,,,,,,
13981469,away,Hellas Verona,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180.0,386,M,164511,EUR,718761600,M,11,11,False,10.0,4.0,1.0,,0.0,2.0,4.0,2.0,6.0,2.0,2.0,6.0,,,,,,45.0,17.0,6.3,7.0,0.0039238,,0,,-0.09,0.05,0.13,,,,,,2.0,2.0,,,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
13981469,away,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177.0,421,M,837080,EUR,927676800,M,24,24,False,25.0,20.0,4.0,,0.0,8.0,8.0,12.0,17.0,4.0,,3.0,,,,,,89.0,44.0,6.1,14.0,0.0334918,,1,,0.0,0.18,-0.11,,,,1.0,,1.0,7.0,4.0,,,,0.0234,2.0,-0.08,3.0,,,,1.0,,3.0,2.0,,,1.0,,0.1326,,,,2.0,,,
13981469,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,12,12,False,16.0,11.0,3.0,2.0,0.0,6.0,7.0,5.0,9.0,2.0,1.0,1.0,,,,,,84.0,34.0,7.2,9.0,0.512726,,0,,0.56,0.01,-0.1,,,,3.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,
13981469,away,Hellas Verona,Giovane,giovane,Giovane,F,23,184.0,4926,M,1170773,EUR,1069632000,F,17,17,False,17.0,10.0,,,0.0,4.0,5.0,6.0,12.0,3.0,,2.0,,1.0,,,,74.0,31.0,5.9,13.0,0.0156041,,1,,-0.32,0.18,-0.02,,,,,,,10.0,2.0,1.0,,2.0,0.0683,1.0,-0.08,7.0,,,,1.0,,4.0,,1.0,,,,,,,,1.0,,,
