match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOwnHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_shotOffTarget,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAGoal,stat_hitWoodwork
12530797,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,11,11,False,,19.0,11.0,,,0.0,3.0,11.0,18.0,1.0,,76.0,51.0,7.5,23.0,0.0344949,3,,3.0,4.0,9.0,8.0,,1.0,,,1.0,,2.0,0.1685,0.6897,1.0,9.0,1.0,1.0,2.0,,,1.0,3.0,2.0,2.0,,2.0,1.0,,,1.0,,,,,,,,,,
12530797,home,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,M,6,6,True,,11.0,6.0,2.0,2.0,0.0,1.0,5.0,11.0,1.0,,27.0,16.0,7.0,7.0,0.00793937,2,1.0,3.0,,4.0,,1.0,1.0,,,,,,1.1993,0.9953,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
12530797,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,,5.0,5.0,,,1.0,,5.0,5.0,,,14.0,9.0,7.5,3.0,0.171506,0,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,Kuryu Matsuki,,,,,,,,,,,,
12530797,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,D,77,77,True,,8.0,6.0,2.0,1.0,0.0,2.0,4.0,6.0,3.0,,9.0,14.0,7.0,4.0,0.240533,0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12530797,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,True,,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,,,9.0,7.0,6.5,1.0,0.0114952,0,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530797,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,D,12,12,True,,5.0,3.0,,,0.0,,3.0,5.0,,,9.0,8.0,7.7,3.0,0.00114355,2,,,,,,,2.0,,,,,,0.8445,1.1189,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12530797,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,home,Göztepe,Emircan Secgin,emircan-secgin,E. Secgin,G,,192.0,20,M,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,home,Göztepe,Ege Yildirim,yildirim-ege,E. Yildirim,D,45,,48,M,1533919,EUR,1176854400,D,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ege Yildirim,,,,,,,,,,,,
12530797,home,Göztepe,İzzet Furkan Malak,malak-izzet-furkan,İ. F. Malak,M,18,,56,M,1397819,EUR,1105660800,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,,35.0,11.0,27.0,3.0,0.0,13.0,3.0,22.0,12.0,,90.0,51.0,6.4,25.0,0.00055543,0,8.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,4.0,5.0,1.0,4.0,3.0,-0.3895,,
12530797,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,,22.0,9.0,7.0,1.0,0.0,7.0,5.0,19.0,4.0,,82.0,48.0,5.9,22.0,0.00511113,1,4.0,6.0,4.0,9.0,4.0,,,2.0,1.0,,,2.0,0.0553,,,2.0,,,4.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,
12530797,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,,34.0,20.0,6.0,1.0,0.0,24.0,3.0,10.0,6.0,,71.0,49.0,6.1,15.0,0.00070003,0,17.0,1.0,3.0,4.0,7.0,,,5.0,,3.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,False,True,27.0,19.0,3.0,1.0,0.0,19.0,2.0,8.0,3.0,,90.0,42.0,6.2,9.0,0.00059554,0,17.0,1.0,2.0,5.0,4.0,,,5.0,2.0,1.0,,2.0,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,,31.0,18.0,9.0,3.0,0.0,18.0,8.0,15.0,3.0,,58.0,47.0,5.9,15.0,0.0124672,0,10.0,3.0,1.0,4.0,3.0,,,3.0,3.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,
12530797,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,,22.0,13.0,4.0,1.0,0.0,8.0,7.0,14.0,4.0,,73.0,28.0,6.3,9.0,0.0213963,1,6.0,2.0,2.0,4.0,4.0,,,1.0,1.0,1.0,,,0.0122,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,,20.0,15.0,2.0,1.0,0.0,9.0,7.0,11.0,4.0,,90.0,28.0,6.1,8.0,0.0218916,2,8.0,4.0,1.0,7.0,2.0,,,1.0,,,,1.0,0.1091,,1.0,2.0,,,,,,,2.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,
12530797,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,,45.0,35.0,7.0,5.0,0.0,15.0,23.0,33.0,2.0,,90.0,59.0,6.8,17.0,0.0517934,2,12.0,,,3.0,2.0,,,3.0,,2.0,1.0,1.0,0.1693,,1.0,1.0,,,3.0,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0
12530797,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190.0,779,M,330705,EUR,786412800,M,72,72,False,,14.0,12.0,1.0,,0.0,6.0,7.0,8.0,3.0,,45.0,21.0,6.2,6.0,0.00707177,0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175.0,2226,M,357598,EUR,898560000,M,9,9,False,,32.0,19.0,4.0,1.0,0.0,13.0,9.0,21.0,8.0,,90.0,43.0,6.3,18.0,0.0500549,3,10.0,1.0,,4.0,1.0,,,,,,,1.0,0.2641,,1.0,2.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,
12530797,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,False,,12.0,10.0,1.0,1.0,0.0,4.0,6.0,8.0,1.0,,45.0,22.0,6.5,8.0,0.0221925,0,4.0,2.0,1.0,4.0,1.0,,,2.0,,,,1.0,,,,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,True,,23.0,18.0,3.0,,0.0,11.0,9.0,13.0,3.0,,45.0,29.0,6.3,6.0,0.00958111,0,9.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,True,,21.0,19.0,,,0.0,12.0,9.0,10.0,6.0,,45.0,31.0,6.5,4.0,0.0077233,1,10.0,,1.0,,3.0,,,,,2.0,1.0,,0.0315,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,,18.0,13.0,2.0,,0.0,7.0,7.0,14.0,4.0,,32.0,24.0,6.4,7.0,0.088571,0,7.0,1.0,,2.0,2.0,,,,,,,,,,1.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,True,,12.0,8.0,2.0,,0.0,7.0,2.0,5.0,,,17.0,19.0,5.9,5.0,0.00091361,0,6.0,2.0,1.0,3.0,2.0,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,True,,4.0,4.0,,,0.0,4.0,,,2.0,,8.0,7.0,6.4,1.0,5.366e-05,0,4.0,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Şant Kazancı,sant-kazanci,Ş. Kazancı,G,98,186.0,13,M,1912907,EUR,1229558400,G,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sant Kazanci,,,,,,,,,,,,
12530797,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Yunus Emre Atakaya,yunus-emre-atakaya,Y. E. Atakaya,D,55,184.0,9,M,1892677,EUR,1083024000,D,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Emre Atakaya,,,,,,,,,,,,
12530797,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530797,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
