match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_hitWoodwork,player_sofascoreId,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_ownGoals,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal
14025231,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,False,43.0,23.0,32.0,12.0,0.0,14.0,17.0,9.0,26.0,14.0,1.0,3.0,5.0,1.0,1.0,90.0,59.0,8.1,21.0,0.00114861,0.6585,0,0.4592,0.05,0.02,0.16,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025231,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,25.0,22.0,3.0,2.0,0.0,13.0,14.0,9.0,11.0,8.0,,,,,,90.0,44.0,6.7,7.0,0.0026294,,0,,-0.05,0.05,-0.16,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025231,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,35.0,30.0,5.0,2.0,0.0,22.0,23.0,8.0,12.0,4.0,,,,,,90.0,44.0,6.5,5.0,0.00512153,,0,,-0.05,0.1,-0.19,,,1.0,2.0,3.0,,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025231,home,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,37,37,False,55.0,44.0,9.0,5.0,0.0,28.0,30.0,16.0,25.0,3.0,,,,,,90.0,66.0,6.9,12.0,0.00804113,,1,,0.1,0.05,-0.16,,,4.0,5.0,7.0,1.0,,,5.0,3.0,3.0,,,2.0,,,2.0,1.0,0.0126,0.0883,-0.15,,,,,,,,,,,,,,,,,
14025231,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,3,3,False,14.0,12.0,,,0.0,7.0,8.0,5.0,6.0,1.0,,,,,,77.0,38.0,7.3,8.0,0.231192,,0,,0.35,0.08,0.25,,3.0,,3.0,4.0,3.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
14025231,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,5,5,False,14.0,6.0,2.0,2.0,0.0,1.0,4.0,5.0,10.0,2.0,,,,,,89.0,31.0,7.0,14.0,0.00779145,,1,,0.08,0.03,0.17,,,3.0,4.0,7.0,,,,1.0,2.0,1.0,,6.0,,1.0,3.0,1.0,1.0,0.0934,0.3453,0.23,,,,,1.0,2.0,,1.0,,,,,,,,,
14025231,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,47.0,42.0,6.0,4.0,0.0,24.0,24.0,18.0,23.0,9.0,,,,,,90.0,59.0,6.7,10.0,0.0207243,,0,,0.27,0.1,-0.01,,,,7.0,4.0,1.0,2.0,,2.0,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,André,,,,,1.0,,,Andre7,,,,,,,,
14025231,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,36.0,29.0,2.0,,0.0,14.0,15.0,15.0,21.0,4.0,,,,,,89.0,55.0,6.5,13.0,0.0039369,,0,,-0.38,0.26,0.14,,1.0,1.0,6.0,5.0,2.0,1.0,,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,joaogomes.01,True,,,,,,,
14025231,home,Wolverhampton,Jhon Arias,jhon-arias,J. Arias,M,11,170,30226,M,844096,EUR,874800000,F,10,10,False,30.0,28.0,3.0,3.0,0.0,17.0,17.0,11.0,13.0,4.0,,,,,,90.0,53.0,6.8,12.0,0.0250959,,2,,0.07,0.11,0.19,,5.0,,5.0,4.0,1.0,1.0,,2.0,4.0,4.0,,4.0,2.0,1.0,,1.0,1.0,0.3343,0.2344,-0.52,,,1.0,,,,1.0,,jhonariasa,,1.0,1.0,1.0,,,,
14025231,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,18.0,10.0,,,0.0,5.0,10.0,5.0,8.0,2.0,,,,,,76.0,26.0,6.4,10.0,0.00646328,,1,,-0.1,0.07,0.13,,,4.0,8.0,5.0,1.0,2.0,1.0,2.0,,,,,,,2.0,4.0,,0.0487,,-0.05,,,,,,,,1.0,,,,1.0,,,,,
