match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_outfielderBlock
14109665,home,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,17,17,False,19.0,13.0,,,1.0,6.0,7.0,7.0,12.0,1.0,1.0,,,,,83.0,28.0,6.8,8.0,0.885884,,1,,-0.02,0.04,-0.01,,4.0,4.0,5.0,,,,,,0.0269,-0.09,,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,
14109665,home,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,F,11,11,True,11.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,6.0,,4.0,,,,,23.0,20.0,6.9,4.0,0.163606,,0,,0.27,0.17,-0.08,,1.0,3.0,3.0,,1.0,,,,,,,,,,2.0,1.0,1.0,3.0,,,,,2.0,2.0,,2.0,,1.0,,
14109665,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,11.0,5.0,6.6,2.0,0.00154049,,0,,-0.03,0.02,0.13,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
14109665,home,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,5,5,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,12.0,4.0,6.7,1.0,0.00491774,,0,,-0.04,,0.14,,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
14109665,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Adem Arous,adem-arous,A. Arous,D,4,188.0,619,M,2018238,EUR,1090022400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Adem Arous,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179.0,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Emirhan Yigit,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Yasin Eratilla,yasin-eratilla,Y. Eratilla,F,72,,4,M,2214554,EUR,1081123200,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Yasin Eratilla,,,,,,,,,,,,,,,,,,,
14109665,home,Kasımpaşa,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194.0,250,M,1195772,EUR,1111276800,G,1,1,False,26.0,14.0,22.0,10.0,0.0,8.0,9.0,6.0,17.0,1.0,7.0,,1.0,1.0,,90.0,32.0,6.7,12.0,0.00084817,0.0375,0,0.299,0.07,0.0,-0.04,0.04,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184.0,99,M,904303,EUR,923616000,D,5,5,False,29.0,23.0,9.0,5.0,0.0,19.0,20.0,4.0,9.0,3.0,5.0,,,,,58.0,38.0,7.1,7.0,0.00430106,,1,,0.07,0.05,0.5,,1.0,4.0,3.0,,,,,1.0,0.044,-0.1,,,,3.0,,1.0,,,1.0,0.0178,,2.0,,,,,,,,2.0
14109665,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,310068,EUR,743472000,D,16,16,False,42.0,36.0,9.0,5.0,0.0,30.0,31.0,6.0,11.0,5.0,2.0,,,,,90.0,53.0,6.5,7.0,0.00297805,,0,,0.06,0.07,-0.17,,4.0,5.0,4.0,,,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
14109665,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182.0,168,M,787949,EUR,881712000,D,4,4,False,48.0,43.0,4.0,1.0,0.0,34.0,35.0,9.0,13.0,5.0,3.0,,,,,90.0,63.0,6.8,6.0,0.00768069,,0,,0.21,0.1,-0.05,,2.0,6.0,5.0,,3.0,2.0,,2.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0
14109665,away,Konyaspor,Yhoan Andzouana,yhoan-andzouana,Y. Andzouana,D,23,179.0,261,M,605548,EUR,850435200,M,23,23,False,26.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,16.0,3.0,6.0,,,,,90.0,48.0,6.8,12.0,0.0216622,,0,,0.04,0.29,-0.04,,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,3.0,,3.0,,,,1.0,1.0,,,,,,,
14109665,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175.0,134,M,998462,EUR,963792000,M,77,77,False,27.0,24.0,1.0,1.0,0.0,11.0,14.0,13.0,13.0,3.0,3.0,,,,,89.0,39.0,7.0,4.0,0.0131854,,0,,-0.01,0.19,-0.01,,,5.0,6.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,2.0,3.0,3.0,,,,1.0,,
14109665,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173.0,205,M,1015939,EUR,850953600,M,8,8,False,36.0,30.0,5.0,2.0,0.0,14.0,16.0,16.0,20.0,1.0,4.0,,,,,84.0,50.0,7.1,13.0,0.317216,,2,,0.3,0.12,-0.04,,1.0,1.0,4.0,,,,,1.0,0.0955,0.21,,,,1.0,,3.0,2.0,5.0,2.0,0.1543,,1.0,2.0,2.0,,1.0,,,,
14109665,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,254,M,224112,EUR,638928000,M,12,12,False,42.0,37.0,6.0,3.0,0.0,27.0,28.0,10.0,14.0,2.0,5.0,,,,,90.0,64.0,6.8,12.0,0.010543,,0,,0.22,0.12,-0.08,,1.0,4.0,2.0,,1.0,,,,,,,,True,3.0,1.0,2.0,,4.0,,,,1.0,,,,,,,,
14109665,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176.0,333,M,1016033,EUR,851040000,F,18,18,False,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,1.0,2.0,,,,,58.0,19.0,6.6,9.0,0.0350903,,0,,0.01,-0.24,0.15,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,1.0,1.0,5.0,,,,1.0,,,,,,,,
14109665,away,Konyaspor,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,40,40,False,25.0,18.0,,,0.0,6.0,9.0,12.0,16.0,1.0,4.0,,,,,89.0,46.0,7.7,15.0,0.0269811,,3,,0.1,0.26,0.18,,2.0,10.0,11.0,,,1.0,,3.0,0.7412,0.47,,,,3.0,,3.0,,,3.0,1.3496,1.0,5.0,5.0,3.0,,,,2.0,,
14109665,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,284767,EUR,741225600,F,22,22,False,27.0,23.0,1.0,1.0,1.0,6.0,7.0,17.0,20.0,,2.0,,,,,90.0,33.0,6.6,6.0,0.370612,,1,,0.16,-0.3,-0.01,,2.0,5.0,4.0,1.0,,,,,0.0908,-0.51,,,,4.0,,1.0,1.0,,,,,,3.0,2.0,,,1.0,,1.0,
14109665,away,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184.0,78,M,172331,EUR,750297600,D,15,15,True,18.0,16.0,2.0,2.0,0.0,8.0,9.0,8.0,9.0,1.0,2.0,,,,,32.0,21.0,6.3,3.0,0.00496671,,0,,0.15,0.07,-0.16,,,2.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
14109665,away,Konyaspor,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168.0,495,M,988637,EUR,903398400,F,11,11,True,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,1.0,,,,,,32.0,24.0,6.7,5.0,0.221678,,0,,0.1,-0.76,0.18,,,,2.0,,,1.0,1.0,,,,,,,,,2.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,,
14109665,away,Konyaspor,Morten Bjørlo,morten-bjorlo,M. Bjorlo,M,42,176.0,156,M,921358,EUR,812764800,M,42,42,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,1.0,,,,,11.0,7.0,6.7,,0.0117861,,0,,0.11,0.0,0.13,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180.0,30,M,859546,EUR,872640000,M,19,19,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,1.0,7.0,,,0.0009492,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Kaan Akyazı,akyazi-kaan,K. Akyazı,F,70,182.0,101,M,1476229,EUR,1125100800,F,70,70,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,2.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180.0,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Jo Jin-ho,jin-ho-jo,J. Jo,M,21,172.0,550,M,1019710,EUR,1057795200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172.0,136,M,980612,EUR,1020038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109665,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173.0,184,M,1133195,EUR,1081382400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
