match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
11174452,home,Charlotte Independence,Austin Pack,austin-pack,A. Pack,G,1,187.0,8,M,983777,EUR,762134400,G,1,1,False,24.0,22.0,10.0,8.0,15.0,15.0,7.0,9.0,1.0,3.0,1.0,1.0,90.0,29.0,6.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11174452,home,Charlotte Independence,Clay Dimick,clay-dimick,C. Dimick,D,17,175.0,5,M,986982,EUR,773971200,D,17,17,False,50.0,42.0,4.0,4.0,27.0,30.0,16.0,21.0,2.0,2.0,,,90.0,68.0,7.9,9.0,2,True,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11174452,home,Charlotte Independence,Nick Spielman,nick-spielman,N. Spielman,D,4,185.0,1,M,1201254,EUR,838944000,D,4,4,False,75.0,68.0,6.0,1.0,55.0,56.0,13.0,19.0,1.0,7.0,1.0,,90.0,78.0,6.8,8.0,0,,,,,,,,,,,,,,,Nick Spielman,,,,,,,,,,,,,,,,,,,
11174452,home,Charlotte Independence,Shalom Dutey,shalom-dutey,S. Dutey,D,,182.0,1,M,1026479,EUR,893030400,D,5,5,False,67.0,61.0,15.0,11.0,39.0,40.0,22.0,27.0,2.0,5.0,,,90.0,73.0,7.4,6.0,0,,,,,,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11174452,home,Charlotte Independence,Avionne Flanagan,avionne-flanagan,A. Flanagan,M,,180.0,3,M,1114259,EUR,923356800,D,7,7,False,50.0,40.0,3.0,1.0,18.0,21.0,24.0,34.0,3.0,4.0,2.0,,90.0,84.0,8.2,18.0,0,,5.0,2.0,1.0,2.0,2.0,8.0,,,,1.0,1.0,,4.0,Avionne Flanagan,,4.0,3.0,,2.0,,1.0,2.0,,,,,,,,,,,
11174452,home,Charlotte Independence,Brad Dunwell,brad-dunwell,B. Dunwell,M,,173.0,1,M,881860,EUR,851990400,M,12,12,False,41.0,38.0,3.0,3.0,21.0,23.0,17.0,18.0,,5.0,,,68.0,43.0,6.9,3.0,0,,,,1.0,1.0,1.0,3.0,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11174452,home,Charlotte Independence,Bachir Ndiaye,bachir-ndiaye,B. Ndiaye,M,11,191.0,20,M,1478433,EUR,917395200,M,27,27,False,19.0,16.0,1.0,1.0,7.0,8.0,9.0,12.0,1.0,4.0,3.0,,87.0,40.0,6.5,10.0,1,,1.0,,3.0,2.0,7.0,6.0,1.0,,,,,,1.0,Bachir Ndiaye,,1.0,,,4.0,2.0,,,1.0,1.0,1.0,,,,,,,,
11174452,home,Charlotte Independence,Omar Ciss,omar-ciss,O. Ciss,M,,175.0,21,M,1034894,EUR,996883200,M,6,6,False,72.0,62.0,10.0,4.0,29.0,30.0,34.0,44.0,3.0,5.0,,,90.0,86.0,7.3,11.0,2,,2.0,1.0,,,1.0,5.0,,1.0,,1.0,1.0,,2.0,Omar Ciss,,2.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,
11174452,home,Charlotte Independence,Luis Álvarez,luis-alvarez,L. Álvarez,M,7,178.0,30,M,1478432,EUR,1043452800,F,14,14,False,39.0,31.0,3.0,2.0,14.0,15.0,18.0,25.0,1.0,6.0,1.0,,68.0,53.0,6.8,13.0,4,,1.0,1.0,,2.0,5.0,3.0,2.0,1.0,,1.0,1.0,,1.0,Luis Álvarez,,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,
11174452,home,Charlotte Independence,Khori Bennett,khori-bennett,K. Bennett,F,90,183.0,49,M,881587,EUR,881971200,F,90,90,False,20.0,13.0,,,4.0,5.0,9.0,17.0,,3.0,3.0,,89.0,37.0,7.7,13.0,6,,2.0,,1.0,3.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,,2.0,,,,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,
11174452,home,Charlotte Independence,Miguel Ibarra,miguel-ibarra,M. Ibarra,M,,170.0,9,M,756804,EUR,637459200,F,10,10,False,97.0,90.0,11.0,10.0,43.0,46.0,49.0,57.0,,9.0,,,89.0,116.0,7.7,15.0,2,,6.0,2.0,1.0,2.0,3.0,6.0,1.0,,,1.0,1.0,,3.0,,,2.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,
