match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_ownGoals,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,player_firstName,player_lastName,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_blockedScoringAttempt
12499295,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,26.0,19.0,12.0,5.0,0.0,16.0,19.0,3.0,7.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,90.0,36.0,7.0,7.0,0.00177691,0,-0.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499295,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,71.0,62.0,6.0,3.0,0.0,26.0,26.0,36.0,47.0,4.0,1.0,2.0,1.0,,,,,,90.0,84.0,6.7,12.0,0.0226945,1,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4591,,,,,,,,,,,,,,,,,,,,
12499295,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,973437,EUR,978566400,D,3,3,False,72.0,68.0,5.0,5.0,0.0,38.0,41.0,30.0,31.0,4.0,,7.0,,,,,,,90.0,78.0,6.7,6.0,0.0164694,1,,,3.0,2.0,,,,,,1.0,1.0,2.0,0.0141,odilonkossounou,1.0,1.0,1.0,0.0121,,,,,,,,,,,,,,,
12499295,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,64.0,56.0,1.0,1.0,0.0,24.0,24.0,32.0,42.0,13.0,4.0,6.0,3.0,,,,,,90.0,86.0,6.5,13.0,0.0438833,0,,2.0,7.0,8.0,,,,,,2.0,2.0,,,,1.0,,4.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,
12499295,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,36.0,33.0,,,0.0,4.0,4.0,31.0,46.0,8.0,,4.0,4.0,,,,,,90.0,69.0,7.5,19.0,0.287536,1,,14.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,0.0353,,,,,,1.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,,
12499295,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,73.0,63.0,8.0,5.0,0.0,15.0,17.0,48.0,57.0,10.0,1.0,3.0,1.0,,,,,,90.0,90.0,7.0,13.0,0.0477598,0,,1.0,4.0,4.0,1.0,,,,1.0,5.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,True,,,,,,,
12499295,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,52.0,48.0,6.0,5.0,0.0,15.0,16.0,33.0,36.0,1.0,,5.0,,,,,,,75.0,60.0,7.0,6.0,0.0415714,0,,,,3.0,,,,,2.0,,,2.0,,ederson99,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
12499295,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,19.0,16.0,1.0,,0.0,5.0,6.0,12.0,16.0,,,1.0,,,,,,,55.0,32.0,6.9,9.0,0.0283951,1,,3.0,,5.0,,,,1.0,,,,,0.0354,,,1.0,1.0,0.3587,3.0,1.0,,,1.0,,,,,,1.0,,,,
12499295,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,19.0,19.0,,,0.0,8.0,8.0,11.0,11.0,1.0,1.0,2.0,,,,,,,45.0,24.0,6.5,2.0,0.0104913,0,,,,4.0,1.0,,,,,1.0,,,,pasalicmario,,,1.0,,2.0,,,,,,,,,,,,,,
12499295,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,25.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,19.0,5.0,,3.0,1.0,,,,,,59.0,40.0,6.8,14.0,0.0899692,0,,,1.0,9.0,,,,,,,,,,cdk,3.0,,,,5.0,4.0,3.0,,,,1.0,,,,,,,,
