match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_lastManTackle,stat_penaltyWon
12499517,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,28.0,24.0,10.0,6.0,0.0,21.0,21.0,3.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.5,4.0,0.00156753,0,-1.1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499517,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,74.0,71.0,4.0,3.0,0.0,36.0,36.0,36.0,39.0,5.0,,,,,,90.0,87.0,6.9,5.0,0.0188801,2,,,,1.0,1.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3093,,,,,,,,,,,,,,,,,,,
12499517,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,96.0,85.0,12.0,8.0,0.0,40.0,40.0,45.0,57.0,5.0,,,,,,90.0,110.0,7.1,19.0,0.353859,1,,,,1.0,,3.0,2.0,4.0,4.0,1.0,,,,,2.0,4.0,,,0.0167,True,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12499517,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,28.0,24.0,2.0,,0.0,15.0,16.0,9.0,13.0,2.0,,,,,,54.0,39.0,6.6,5.0,0.00541237,2,,,,1.0,,1.0,2.0,1.0,3.0,,,4.0,,1.0,1.0,,,,0.5093,,,1.0,,,1.0,2.0,0.6708,,,,,,,,,,,
12499517,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,27.0,15.0,3.0,2.0,0.0,5.0,7.0,10.0,20.0,,,,,,,54.0,48.0,6.6,16.0,0.259147,0,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,
12499517,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,46.0,42.0,5.0,3.0,0.0,13.0,15.0,29.0,33.0,5.0,,,,,,79.0,66.0,6.8,12.0,0.059229,0,,,,2.0,,1.0,,6.0,6.0,,,,,,1.0,2.0,,1.0,,,,2.0,2.0,1.0,,,,,3.0,,4.0,1.0,1.0,,,,,
12499517,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,63.0,58.0,8.0,7.0,0.0,21.0,21.0,37.0,43.0,5.0,,,,,,90.0,77.0,7.1,10.0,0.0642668,1,,,,1.0,,,2.0,4.0,7.0,2.0,1.0,,,,,1.0,,,0.0254,,,3.0,2.0,1.0,,,,,1.0,,1.0,2.0,1.0,,,,,
12499517,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,66.0,52.0,6.0,3.0,0.0,11.0,14.0,46.0,65.0,5.0,,,,,,90.0,111.0,7.3,28.0,0.407133,0,,,,13.0,5.0,1.0,,8.0,5.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,7.0,,,,1.0,3.0,1.0,2.0,5.0,1.0,,,,,
12499517,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,15.0,14.0,,,0.0,4.0,4.0,13.0,15.0,2.0,,,,,,63.0,34.0,6.7,9.0,0.227936,2,,,,4.0,3.0,1.0,,5.0,2.0,1.0,,,,,,4.0,,1.0,0.2997,,,,,1.0,1.0,2.0,0.8861,1.0,2.0,,3.0,,,,,,,
12499517,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,44.0,42.0,3.0,3.0,0.0,10.0,11.0,33.0,35.0,3.0,,,,,,90.0,77.0,7.9,12.0,0.226126,8,,,,2.0,1.0,1.0,1.0,7.0,9.0,2.0,4.0,,,,,5.0,,,0.3541,,3.0,1.0,,3.0,,1.0,0.0308,,4.0,,3.0,4.0,3.0,1.0,,,,
12499517,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,14.0,11.0,,,0.0,5.0,6.0,7.0,9.0,1.0,,,,,,63.0,26.0,6.6,6.0,0.0749266,1,,,,1.0,1.0,,2.0,3.0,6.0,,1.0,,,,,1.0,,1.0,0.2869,,,,,1.0,1.0,,,,1.0,,1.0,4.0,3.0,,essende.s,,,
12499517,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,31.0,29.0,,,0.0,7.0,7.0,25.0,30.0,2.0,,,,,,36.0,45.0,6.9,8.0,0.287323,0,,,,6.0,3.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,
12499517,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,10.0,7.0,1.0,,0.0,,,7.0,10.0,,,,,,,36.0,19.0,7.2,5.0,0.0252689,4,,,,,,2.0,2.0,2.0,4.0,,1.0,,,,,2.0,,,0.3276,,1.0,,,,,2.0,0.1152,,1.0,,,1.0,1.0,,,,,
12499517,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,28.0,26.0,,,0.0,3.0,3.0,25.0,34.0,1.0,,,,,,27.0,41.0,7.1,9.0,0.179097,1,,,,9.0,2.0,,,,2.0,,1.0,,,,,,,,0.0148,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,
