match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_wonContest,stat_fouls,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside
14035956,home,SV Zulte Waregem,Anosike Ementa,,,anosike-ementa,A. Ementa,F,18,202,313,M,1094132,EUR,1020384000,F,18,18,False,32.0,24.0,,,1.0,5.0,5.0,19.0,27.0,1.0,,,,90.0,47.0,6.7,15.0,0.0957873,153.50080928918,20.0,20.895,16.695,,1,,-0.7,0.59,0.0,,,,11.0,10.0,1.0,1.0,,,1.0,,5.0,,9.0,6.0,,,2.0,,0.2517,,-0.52,,1.0,,,2.0,2.0,,1.0,,,,,,
14035956,home,SV Zulte Waregem,Jakob Kiilerich,,,jakob-kiilerich,J. Kiilerich,D,5,190,62,M,887822,EUR,957916800,D,5,5,True,52.0,45.0,7.0,3.0,0.0,31.0,31.0,14.0,21.0,1.0,,,,45.0,58.0,6.7,7.0,0.0358708,132.97083924292,21.0,58.065,11.13,,0,,0.26,-0.4,-0.09,,,,,2.0,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14035956,home,SV Zulte Waregem,Marley Aké,,,ake-marley,M. Aké,M,39,177,526,M,988839,EUR,978652800,M,39,39,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,29.0,8.0,6.2,3.0,0.00449487,15.992179044315,3.0,2.1,4.83,,0,,0.01,-0.11,-0.06,,,,5.0,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,
14035956,home,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180,976,M,1404526,EUR,998611200,D,12,12,True,10.0,9.0,1.0,,0.0,5.0,5.0,4.0,5.0,,,,,24.0,14.0,6.2,2.0,0.00529649,75.401870307625,7.0,39.27,19.74,,0,,0.04,0.1,-0.17,,,,2.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
14035956,home,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178,168,M,999013,EUR,1012262400,D,11,11,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,13.0,9.0,6.2,4.0,0.00120785,26.073419447628,4.0,14.175,5.88,,0,,-0.01,0.05,-0.18,,2.0,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14035956,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180,294,M,45946,EUR,606528000,F,9,9,True,7.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,,,,,13.0,10.0,6.3,4.0,0.00084055,15.397083988392,3.0,-3.36,2.415,,1,,-0.08,-0.13,-0.04,,,,3.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,0.0223,0.1048,-0.31,,,2.0,,,1.0,,,,,,,,
14035956,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,home,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177,62,M,907707,EUR,904176000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,home,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185,50,M,980923,EUR,955670400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,home,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185,109,M,1064825,EUR,1042588800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Marcos Hernán Peano,,,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,28.0,17.0,18.0,7.0,0.0,10.0,11.0,7.0,17.0,9.0,2.0,1.0,2.0,90.0,38.0,6.5,11.0,0.00319763,97.441677285538,11.0,-77.175,2.415,0.0006,0,-0.5276,0.15,0.06,-0.16,-0.55,,,1.0,1.0,,2.0,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,
14035956,away,RAAL La Louvière,Maxence Maisonneuve,,,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,False,41.0,25.0,10.0,1.0,0.0,19.0,25.0,6.0,16.0,2.0,,,,90.0,55.0,6.7,17.0,0.0014716,50.462027585477,6.0,-39.375,-0.10499999999999,,2,,0.03,0.02,-0.18,,,,3.0,7.0,,8.0,,,3.0,2.0,1.0,,3.0,4.0,1.0,,,,0.1563,0.8264,0.33,,,1.0,,,,1.0,1.0,,,,1.0,,
14035956,away,RAAL La Louvière,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,30.0,27.0,5.0,3.0,0.0,26.0,27.0,1.0,3.0,2.0,,,,90.0,58.0,6.8,8.0,0.0006867,89.406066911236,13.0,-15.015,2.625,,0,,0.03,0.02,0.35,,1.0,,2.0,3.0,,16.0,2.0,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
14035956,away,RAAL La Louvière,Djibril Lamego,Djibril Lamego,,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,26.0,18.0,6.0,4.0,0.0,10.0,14.0,8.0,12.0,2.0,,,,90.0,39.0,6.8,9.0,0.0105078,71.357388795835,8.0,-31.29,3.99,,1,,0.09,0.12,-0.16,,,,2.0,6.0,,5.0,,2.0,2.0,1.0,,,1.0,4.0,,,,,0.0219,,-0.13,,,,,,1.0,,1.0,,,,,,
14035956,away,RAAL La Louvière,Sami Lahssaini,,,sami-lahssaini,S. Lahssaini,M,15,177,233,M,957895,EUR,906076800,M,15,15,False,27.0,19.0,10.0,6.0,0.0,10.0,12.0,9.0,15.0,4.0,,,,90.0,37.0,6.6,10.0,0.022655,71.077983477189,7.0,-7.035,4.515,,0,,0.16,0.02,-0.17,,,,5.0,4.0,,2.0,,,2.0,1.0,,,,1.0,,,1.0,,,,,2.0,,4.0,,,1.0,,,,,,,,
14035956,away,RAAL La Louvière,Darío Benavides,,,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,M,19,19,False,21.0,17.0,2.0,,1.0,7.0,8.0,10.0,13.0,7.0,,,,80.0,37.0,7.3,6.0,0.155807,95.903407082823,12.0,-41.475,6.825,,0,,0.17,0.11,-0.05,,1.0,,,7.0,1.0,2.0,,3.0,2.0,1.0,,,,1.0,,,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,
14035956,away,RAAL La Louvière,Owen Maes,Owen Maes,,owen-maes,O. Maes,M,98,173,28,M,1165701,EUR,906595200,M,98,98,False,23.0,14.0,6.0,4.0,0.0,5.0,8.0,9.0,15.0,8.0,,,,80.0,48.0,6.3,20.0,0.0953948,116.90903885356,13.0,-24.465,5.145,,0,,0.23,0.18,-0.5,,1.0,1.0,8.0,8.0,5.0,2.0,,,3.0,2.0,6.0,,,,,,2.0,,,,,2.0,3.0,4.0,,3.0,,,,,,,,1.0,
14035956,away,RAAL La Louvière,Joël Ito,Joël Ito,,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,M,23,23,False,12.0,10.0,1.0,1.0,0.0,4.0,6.0,6.0,6.0,1.0,,,,86.0,26.0,6.9,5.0,0.00872126,21.204666103193,2.0,-17.22,0.21,,0,,0.07,0.07,-0.03,,,,2.0,3.0,,4.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,
14035956,away,RAAL La Louvière,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,10.0,6.0,2.0,1.0,0.0,3.0,5.0,3.0,5.0,,,,,86.0,25.0,6.7,10.0,0.137383,21.581842153909,3.0,-7.14,1.995,,0,,0.09,0.05,-0.08,,1.0,,2.0,4.0,1.0,,,,2.0,,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,
14035956,away,RAAL La Louvière,Jerry Afriyie,,,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,7.0,4.0,,,0.0,,,4.0,7.0,,,,,80.0,18.0,5.8,9.0,0.00120907,21.319792903909,2.0,-8.505,1.575,,1,,-0.18,0.12,-0.01,,,,6.0,2.0,1.0,,,,,,3.0,,3.0,1.0,,,,,0.0385,,-0.18,,1.0,1.0,,,3.0,,,1.0,,,,,
14035956,away,RAAL La Louvière,Pape Moussa Fall,,,pape-moussa-fall,P. M. Fall,F,7,203,370,M,1890424,EUR,1088899200,F,7,7,False,15.0,8.0,1.0,,0.0,3.0,3.0,5.0,12.0,1.0,,,,90.0,25.0,8.2,8.0,0.0362291,10.52851638672,2.0,0.94500000000001,5.355,,2,,0.06,-0.04,0.18,,,,5.0,11.0,,4.0,,1.0,,,1.0,,5.0,11.0,1.0,1.0,,,0.2408,0.6487,0.49,,,,,,,,1.0,,,,,,
14035956,away,RAAL La Louvière,Maxime Pau,,,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,M,10,10,True,6.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,,,,10.0,7.0,6.7,3.0,0.0186044,24.583426608374,2.0,-7.455,0.21,,0,,0.01,0.03,0.13,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Sekou Sidibe,,,sekou-sidibe,S. Sidibe,M,51,172,71,M,909961,EUR,989020800,F,51,51,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,10.0,6.0,6.6,2.0,0.00018131,18.813432536146,2.0,9.03,12.705,,0,,-0.02,-0.05,0.15,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14035956,away,RAAL La Louvière,Oucasse Mendy,Oucasse Mendy,,oucasse-mendy,O. Mendy,F,29,176,63,M,1101178,EUR,991353600,F,29,29,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,,,10.0,3.0,6.4,2.0,8.53e-05,48.167622747938,2.0,-36.12,-13.125,,0,,-0.11,0.05,-0.01,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0
14035956,away,RAAL La Louvière,Nolan Gillot,,,gillot-nolan,N. Gillot,D,3,176,16,M,2425212,EUR,1036022400,D,3,3,True,6.0,2.0,,,0.0,,3.0,2.0,3.0,,,,,11.0,10.0,7.3,4.0,0.00019208,,,,,,2,,-0.02,,0.0,,,,1.0,3.0,,,,,2.0,2.0,,,,1.0,2.0,1.0,,,0.6658,1.1496,0.33,,,1.0,,,,,,,,,,,
14035956,away,RAAL La Louvière,Mohamed Guindo,,,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,,,,11.0,2.0,6.6,1.0,,6.0741755819206,1.0,-2.835,-2.835,,0,,-0.02,0.01,0.19,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Samuel Gueulette,Samuel Gueulette,,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Mauricio Jr Ndefe,,,mauricio-jr-ndefe,M. J. Ndefe,M,,180,6,M,2403805,EUR,1154304000,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035956,away,RAAL La Louvière,Noah Makembo-Ntemo,Noah Makembo-Ntemo,,noah-makembo-ntemo,N. Makembo-Ntemo,M,20,175,79,M,1520987,EUR,1173744000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
