match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
11370006,home,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189.0,3882,M,1076,EUR,531532800,G,1,1,False,43.0,33.0,15.0,5.0,29.0,30.0,4.0,13.0,8.0,1.0,3.0,3.0,90.0,54.0,7.4,10.0,0.00156279,0,0.4594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370006,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,46.0,37.0,4.0,1.0,10.0,13.0,27.0,35.0,7.0,,,,90.0,71.0,8.0,15.0,0.0298432,2,,,,2.0,1.0,2.0,6.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0692,0.1165,1.0,,,,,,,,,,,,,,,,
11370006,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191.0,3329,M,1126512,EUR,1066867200,D,56,56,False,78.0,69.0,16.0,11.0,46.0,50.0,23.0,28.0,3.0,,,,90.0,94.0,7.3,11.0,0.0114726,2,,,,,3.0,3.0,5.0,5.0,,,,,9.0,1.0,1.0,1.0,0.1062,,,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11370006,home,RSC Anderlecht,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183.0,671,M,941464,EUR,919123200,D,33,33,False,75.0,70.0,7.0,3.0,52.0,52.0,18.0,23.0,5.0,,,,90.0,85.0,7.3,5.0,0.00690556,0,,,,,3.0,1.0,4.0,4.0,,,,,2.0,,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,
11370006,home,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,15,15,False,51.0,45.0,2.0,1.0,23.0,26.0,24.0,32.0,3.0,,,,90.0,74.0,7.6,14.0,0.100825,1,,,,7.0,1.0,1.0,5.0,3.0,,1.0,,1.0,3.0,1.0,2.0,2.0,0.0946,0.1055,1.0,,1.0,,,,,,3.0,2.0,,,,,,,
11370006,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,M,17,17,False,70.0,60.0,7.0,6.0,32.0,33.0,28.0,38.0,7.0,,,,84.0,89.0,7.2,14.0,0.082943,1,,,,1.0,2.0,,7.0,6.0,2.0,2.0,1.0,,,1.0,2.0,1.0,0.031,,1.0,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,
11370006,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,57.0,47.0,5.0,2.0,33.0,35.0,14.0,22.0,5.0,,,,72.0,65.0,6.5,11.0,0.0224972,0,,,,,2.0,1.0,6.0,1.0,2.0,,,,2.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,
11370006,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,71.0,53.0,3.0,2.0,19.0,26.0,36.0,47.0,7.0,,,,90.0,91.0,7.9,21.0,0.354014,0,,Mathieu,Stroeykens,2.0,2.0,2.0,5.0,12.0,,2.0,1.0,,,2.0,3.0,2.0,,,4.0,,,,,,6.0,5.0,1.0,2.0,,,,,,,
11370006,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,27.0,19.0,,,3.0,3.0,16.0,26.0,6.0,,,,82.0,45.0,7.8,13.0,0.0620311,2,,,,2.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.1579,0.2511,1.0,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,
11370006,home,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,19.0,16.0,1.0,1.0,6.0,6.0,10.0,13.0,3.0,,,,82.0,30.0,7.0,7.0,0.0190336,2,,,,,,3.0,2.0,7.0,,2.0,2.0,,1.0,2.0,1.0,,0.3627,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,KDolberg,,,
