match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_totalContest,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_errorLeadToAShot,stat_goals
14723574,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,11,11,False,25.0,15.0,,,0.0,6.0,9.0,9.0,16.0,4.0,1.0,2.0,,,2.0,,,,90.0,35.0,6.3,12.0,0.0725504,15.600257529467,4.0,1.365,2.52,3,,-0.21,0.04,-0.01,,JZirkzee,3.0,3.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,0.3472,0.7855,0.14,,1.0,,,,1.0,,,,,,
14723574,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,M,7,7,True,20.0,19.0,1.0,1.0,0.0,1.0,1.0,18.0,19.0,1.0,,3.0,,,,,,,45.0,34.0,6.6,8.0,0.190975,38.063320498326,7.0,28.245,9.24,3,,0.18,0.17,-0.01,,MMount,,3.0,,,1.0,,1.0,7.0,,3.0,1.0,2.0,,1.0,,0.1194,,-0.42,,,,,,,,,,,,
14723574,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,D,2,2,True,21.0,21.0,,,0.0,3.0,3.0,18.0,18.0,3.0,2.0,3.0,2.0,1.0,,,,,32.0,28.0,7.1,1.0,0.0390964,55.162221918086,9.0,4.83,5.67,0,,0.13,0.04,0.21,,DDalot,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,37,37,True,20.0,17.0,,,0.0,3.0,4.0,14.0,16.0,,,1.0,,,2.0,,,,32.0,27.0,6.5,6.0,0.118869,174.87906768901,13.0,93.87,25.725,0,,0.11,0.24,-0.04,,KobbieM,,3.0,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,tyrellmalacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,859999,EUR,885081600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LichaMartínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,ugartemanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,home,Manchester United,Shea Lacey,,,shea-lacey,S. Lacey,M,61,175,5548,M,1465865,EUR,1176508800,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,45.0,22.0,38.0,16.0,0.0,6.0,11.0,16.0,34.0,,2.0,9.0,,,,,2.0,2.0,90.0,54.0,8.6,23.0,0.00526471,22.278871713006,3.0,-9.345,-2.31,0,1.8465,0.21,-0.06,0.15,0.76,jpickford1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,2.0,1.0889,,
14723574,away,Everton,Séamus Coleman,,,seamus-coleman,S. Coleman,D,23,177,893,M,76632,EUR,592531200,D,23,23,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,10.0,6.0,6.7,1.0,0.00033369,,,,,0,,-0.01,,-0.04,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
14723574,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,16.0,10.0,4.0,1.0,0.0,7.0,9.0,3.0,7.0,2.0,9.0,2.0,,,1.0,,,,90.0,31.0,6.7,7.0,0.0578924,32.913770845313,5.0,3.675,6.09,0,,-0.16,0.07,0.53,,,2.0,7.0,1.0,2.0,,4.0,1.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,
14723574,away,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188,1573,M,110846,EUR,726710400,D,5,5,False,17.0,15.0,1.0,1.0,0.0,12.0,12.0,3.0,5.0,5.0,7.0,2.0,1.0,,,,,,90.0,33.0,7.4,2.0,0.00152525,31.671045400641,4.0,-0.735,4.62,1,,-0.18,0.02,0.69,,,3.0,3.0,,2.0,1.0,,,,,3.0,,,,1.0,2.0,0.073,,-0.17,,,,,,,,,,,,
14723574,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,876643,EUR,927936000,D,16,16,False,29.0,19.0,6.0,2.0,0.0,8.0,13.0,11.0,16.0,1.0,8.0,2.0,1.0,1.0,,,,,90.0,58.0,7.2,18.0,0.0158,8.5645679984457,1.0,6.615,6.615,0,,0.09,0.0,0.46,,mikola_16,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,31.0,20.0,4.0,,1.0,8.0,11.0,12.0,20.0,3.0,1.0,5.0,,,1.0,,,,90.0,45.0,6.7,15.0,0.0205636,85.603646054313,8.0,-31.29,7.56,0,,-0.08,0.06,0.16,,,2.0,3.0,,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14723574,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,9.0,7.0,,,0.0,,2.0,7.0,7.0,,,2.0,,,1.0,,,,13.0,11.0,3.0,3.0,0.0173248,64.098788101499,5.0,-52.71,0.42,0,,0.11,0.07,-0.13,,iganagueye,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14723574,away,Everton,Iliman Ndiaye,,,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,M,10,10,False,22.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,14.0,3.0,1.0,6.0,,,1.0,,,,81.0,40.0,6.6,15.0,0.0101438,138.09936705777,11.0,-77.28,5.355,1,,-0.23,0.17,0.29,,ilimanndiaye10,,5.0,,1.0,2.0,,,1.0,,,,1.0,,,,0.042,,-0.2,,,4.0,2.0,1.0,,,,,,,
14723574,away,Everton,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,30.0,23.0,2.0,,0.0,10.0,11.0,13.0,19.0,6.0,6.0,5.0,1.0,,2.0,,,,88.0,54.0,8.1,12.0,0.014805,111.86891470373,12.0,-61.53,3.15,1,,-0.04,0.29,0.37,,kdh_8,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,0.0975,0.4176,0.54,,,3.0,1.0,2.0,,,,,,,1.0
14723574,away,Everton,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,189061,EUR,810691200,M,18,18,False,23.0,18.0,1.0,1.0,0.0,6.0,8.0,12.0,15.0,5.0,1.0,4.0,2.0,1.0,1.0,,,,87.0,36.0,6.7,10.0,0.0190434,46.71446321215,5.0,-22.575,2.625,0,,-0.25,0.18,-0.11,,JGrealish,,4.0,,,3.0,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
14723574,away,Everton,Thierno Barry,,,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,11,11,False,25.0,15.0,,,0.0,5.0,5.0,10.0,20.0,15.0,2.0,3.0,,,3.0,,,,81.0,37.0,7.1,14.0,0.00917192,15.952524553309,4.0,6.3,4.41,0,,-0.06,-0.05,0.14,,t.barry29,14.0,11.0,1.0,,,1.0,,,,8.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,
14723574,away,Everton,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,15,15,True,21.0,15.0,6.0,3.0,0.0,9.0,12.0,6.0,9.0,5.0,6.0,3.0,,,1.0,,,,80.0,37.0,7.2,13.0,0.00143763,24.392486458019,4.0,-0.10499999999998,6.195,0,,-0.07,-0.02,0.19,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Tim Iroegbunam,,,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,1085950,EUR,1056931200,M,42,42,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,9.0,9.0,6.7,1.0,0.00024644,20.925144300578,1.0,-14.7,-14.7,0,,0.0,0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Beto,,,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,2.0,,,,1.0,,,,9.0,9.0,6.3,4.0,,3.3682404902263,1.0,-1.89,-1.89,0,,0.01,0.01,0.18,,,1.0,5.0,,,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,
14723574,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,8.0,3.0,6.6,,3.09e-05,,,,,0,,0.01,,0.24,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14723574,away,Everton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,24,24,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,,3.0,,,2.0,,,,2.0,7.0,,3.0,0.00042541,18.857986996884,3.0,-18.375,-4.41,0,,,,,,_alcaraz22,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14723574,away,Everton,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Tom King,,,tom-king,T. King,G,31,186,326,M,603922,EUR,794707200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Adam Aznou,Adam Aznou,,adam-aznou,A. Aznou,D,39,178,13456,M,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,adamaznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14723574,away,Everton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,1174472,EUR,1140134400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
