match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,captain,stat_totalOffside,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_clearanceOffLine
11409041,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,11.0,5.0,1.0,,4.0,6.0,2.0,6.0,,1.0,,,,90.0,23.0,7.4,8.0,0.0533892,1.0,3,,1.0,1.0,3.0,6.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,3.0,0.3065,1.0218,1.0,,,,,,,,,,,1.0,,,,,
11409041,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,,,45.0,13.0,6.7,4.0,0.0207651,,1,,,,,3.0,2.0,,,,,1.0,1.0,1.0,,,0.0058,,2.0,,1.0,1.0,1.0,,,,,,,,b.m.belooumi.10,,,,
11409041,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,8.0,7.0,,,2.0,2.0,6.0,10.0,,1.0,,,,31.0,18.0,7.0,5.0,0.0935597,2.0,2,,4.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,0.1167,0.0743,1.0,1.0,,,1.0,,,,,,,,,,,,
11409041,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,True,17.0,15.0,1.0,1.0,8.0,9.0,7.0,8.0,,1.0,,,,31.0,25.0,7.0,3.0,0.0407488,1.0,1,,,,1.0,2.0,4.0,,,1.0,1.0,,2.0,,,,0.0147,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11409041,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,13.0,7.0,7.4,,0.0730931,1.0,1,,,,,,1.0,,,,,,1.0,,,1.0,0.2081,0.0264,,,,,,,,,,,,,,1.0,1.0,,
11409041,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,home,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Fran Delgado,,,,,,,,,,
11409041,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,30.0,25.0,12.0,7.0,18.0,18.0,7.0,12.0,1.0,11.0,5.0,6.0,,90.0,46.0,8.3,6.0,0.00237449,,0,0.2901,,,,,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,2.0,
11409041,away,Famalicão,Nathan,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,False,22.0,18.0,4.0,4.0,8.0,9.0,11.0,18.0,1.0,3.0,,,,64.0,40.0,6.9,10.0,0.0408886,1.0,0,,5.0,1.0,1.0,5.0,3.0,,2.0,1.0,1.0,,1.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
11409041,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,60.0,51.0,8.0,6.0,39.0,45.0,12.0,15.0,2.0,5.0,,,,90.0,68.0,7.2,11.0,0.38996,1.0,0,,,,,3.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0
11409041,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,68.0,55.0,14.0,10.0,37.0,41.0,18.0,27.0,3.0,9.0,,,,90.0,79.0,7.3,13.0,0.00893933,,2,,,,2.0,5.0,4.0,1.0,,,,,,2.0,4.0,2.0,0.1407,0.3219,,1.0,,,,,,,,,,,,,,,
11409041,away,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,34.0,21.0,5.0,2.0,8.0,11.0,15.0,28.0,1.0,3.0,,,,90.0,58.0,7.1,19.0,0.190262,4.0,0,,5.0,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11409041,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,51.0,47.0,12.0,10.0,32.0,32.0,16.0,22.0,2.0,8.0,,,,90.0,74.0,7.9,9.0,0.027841,,2,,3.0,1.0,1.0,4.0,8.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,,1.0,0.1287,0.1185,,,3.0,3.0,1.0,,,,,,,,,,,,
11409041,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,48.0,38.0,2.0,1.0,25.0,30.0,13.0,18.0,2.0,4.0,,,,90.0,70.0,6.7,17.0,0.0164434,,1,,,,1.0,8.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,0.0277,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,
11409041,away,Famalicão,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,14.0,9.0,1.0,,2.0,3.0,7.0,14.0,,4.0,,,,89.0,35.0,7.0,13.0,0.00589407,,5,,3.0,,2.0,6.0,4.0,,1.0,,,,3.0,2.0,,,0.2442,,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,
11409041,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,24.0,17.0,7.0,3.0,7.0,7.0,11.0,19.0,2.0,2.0,,,,78.0,45.0,6.7,14.0,0.231453,1.0,2,,2.0,1.0,1.0,7.0,3.0,,1.0,1.0,1.0,,2.0,2.0,,,0.1054,,1.0,1.0,3.0,,,2.0,,,,True,,,,,,,
11409041,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,77,77,False,20.0,15.0,2.0,2.0,6.0,8.0,9.0,13.0,1.0,1.0,,,,64.0,31.0,6.9,9.0,0.0149764,,2,,1.0,,1.0,5.0,2.0,1.0,,,,2.0,1.0,2.0,,1.0,0.1738,0.4517,,,2.0,1.0,1.0,,Sorriso,,1.0,,,1.0,,,,,
11409041,away,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,12.0,7.0,,,1.0,1.0,6.0,12.0,1.0,1.0,,,,78.0,26.0,7.0,10.0,0.0367085,1.0,2,,1.0,,,1.0,8.0,,,1.0,,4.0,2.0,1.0,5.0,,0.1976,,,,,,1.0,1.0,,,,,1.0,,,,,,
11409041,away,Famalicão,Martín Aguirregabiria,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,2.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,26.0,7.0,6.3,3.0,0.00181462,,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,José Luis Rodríguez,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,F,7,7,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,26.0,10.0,6.5,2.0,0.012392,1.0,1,,,,,5.0,2.0,2.0,,,,,,1.0,,,0.0106,,2.0,,2.0,2.0,,1.0,,,,,,,,,,,
11409041,away,Famalicão,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,,12.0,3.0,6.3,1.0,0.00012025,,0,,,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Florian Danho,florian-danho,F. Danho,F,22,188,1575,M,1388727,EUR,961545600,F,21,21,True,8.0,6.0,,,3.0,4.0,3.0,4.0,1.0,1.0,,,,12.0,12.0,6.6,3.0,0.0289369,,0,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,Florian Danho,,,,,,,,,,
11409041,away,Famalicão,Riccieli,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,True,3.0,3.0,,,,,3.0,3.0,1.0,1.0,,,,11.0,5.0,6.4,,0.00393107,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409041,away,Famalicão,Théo Fonseca,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Théo Fonseca,,,,,,,,,,
