match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_wasFouled,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim
12117245,home,Cruzeiro,Fabrizio Peralta,peralta-fabrizio,F. Peralta,M,16,178,580,M,,1386893,EUR,1028246400,M,33,33,True,9.0,5.0,1.0,1.0,0.0,2.0,4.0,3.0,5.0,1.0,2.0,,,,20.0,14.0,6.8,4.0,0.00073358,2,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,2.0,0.1167,0.627,,1.0,,,,,,,,,,,
12117245,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,,330693,EUR,738028800,M,17,17,True,4.0,3.0,1.0,1.0,0.0,,1.0,3.0,3.0,,,,,,9.0,4.0,6.6,1.0,0.00082601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,,1111770,EUR,954288000,G,81,81,True,,,,,,,,,,,,,,,,,,,,0,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,Kaiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Weverton,weverton,Weverton,D,4,183,322,M,,1105062,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,Weverton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,29.0,21.0,13.0,5.0,0.0,18.0,18.0,3.0,11.0,2.0,8.0,2.0,5.0,1.0,90.0,43.0,8.0,8.0,0.00037196,0,0.5335,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0
12117245,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,21.0,14.0,1.0,,0.0,4.0,6.0,11.0,18.0,3.0,4.0,,,,90.0,46.0,7.1,11.0,0.0807508,4,,,,3.0,1.0,3.0,3.0,7.0,,1.0,2.0,,,3.0,,1.0,,0.0716,,2.0,1.0,,,2.0,,,1.0,,1.0,,1.0,
12117245,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,,982998,EUR,900633600,D,38,38,False,48.0,41.0,11.0,7.0,0.0,25.0,26.0,16.0,22.0,9.0,3.0,,,,90.0,62.0,7.0,9.0,0.0113923,0,,,,,,,3.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,
12117245,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,36.0,33.0,5.0,4.0,0.0,22.0,24.0,11.0,12.0,8.0,2.0,,,,90.0,48.0,6.9,3.0,0.00309234,0,,,,,,1.0,3.0,3.0,,,,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,
12117245,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,45.0,37.0,3.0,1.0,0.0,23.0,26.0,15.0,26.0,5.0,5.0,,,,90.0,66.0,7.0,15.0,0.101003,0,,,,7.0,1.0,3.0,2.0,5.0,1.0,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,
12117245,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,22.0,22.0,,,0.0,14.0,14.0,8.0,8.0,,,,,,61.0,30.0,6.6,1.0,0.0162944,2,,,,,,,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,0.3002,0.1427,,,,,1.0,,,1.0,,,1.0,,
12117245,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,False,41.0,36.0,6.0,3.0,0.0,22.0,24.0,14.0,17.0,,6.0,,,,78.0,55.0,6.6,8.0,0.0231911,1,,Matheus Carvalho,,,,,3.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,0.056,0.3936,,1.0,,,,,,,1.0,,,,
12117245,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,,1082956,EUR,967161600,M,17,17,False,15.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,15.0,,2.0,,,,90.0,29.0,7.0,14.0,0.0119961,1,,Emerson Rodríguez,,4.0,,,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,4.0,,0.0386,0.0254,1.0,,,,,,,1.0,1.0,1.0,,,
12117245,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,11,11,False,22.0,21.0,2.0,2.0,0.0,5.0,6.0,16.0,17.0,,3.0,,,,61.0,31.0,6.9,3.0,0.0160977,1,,,,1.0,,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.0383,,,1.0,,,,,,,,,,,
12117245,away,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,M,7,7,False,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,2.0,,,,13.0,11.0,6.7,5.0,0.00687743,1,,,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,0.0434,,,,,,,,,,1.0,,,,
12117245,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,14.0,8.0,2.0,,0.0,5.0,7.0,3.0,8.0,4.0,3.0,,,,90.0,33.0,7.3,13.0,0.001127,2,,,,1.0,,,6.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,0.8285,0.8054,,4.0,1.0,,,True,1.0,,,1.0,,,
12117245,away,Vasco da Gama,Jean Meneses,jean-meneses,J. Meneses,M,16,163,1064,M,,818816,EUR,732240000,M,21,21,True,22.0,18.0,1.0,,0.0,8.0,9.0,10.0,16.0,1.0,5.0,,,,69.0,44.0,6.6,14.0,0.025613,1,,,,3.0,,,5.0,1.0,5.0,,1.0,,2.0,,,2.0,,0.0099,,1.0,,,,,,,,,1.0,,,
12117245,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,12.0,8.0,1.0,,0.0,3.0,5.0,5.0,7.0,2.0,3.0,,,,29.0,21.0,6.8,5.0,0.00523099,0,,,,,,1.0,,3.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,True,16.0,13.0,5.0,4.0,0.0,5.0,5.0,8.0,11.0,1.0,,,,,29.0,23.0,6.9,4.0,0.00364318,0,,,,,,,1.0,3.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,
12117245,away,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,True,4.0,,2.0,,0.0,,,,4.0,2.0,,,,,8.0,6.0,6.5,4.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,,1589416,EUR,1111017600,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,Leandro Viana,da Silva Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,672,M,,282233,EUR,823132800,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,Rayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117245,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
