match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,stat_goals,stat_keyPass,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14064402,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,25.0,22.0,4.0,2.0,0.0,22.0,23.0,2.0,1.0,8.0,1.0,1.0,90.0,32.0,6.4,4.0,0.00032924,-0.0007,0,-0.4723,0.03,0.01,-0.05,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,35.0,31.0,6.0,3.0,0.0,11.0,12.0,23.0,4.0,6.0,1.0,,79.0,53.0,6.5,7.0,0.0919983,,1,,0.31,0.2,-0.18,,,,20.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.1273,-0.41,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,71.0,61.0,9.0,3.0,0.0,32.0,33.0,38.0,6.0,3.0,1.0,,90.0,89.0,6.9,12.0,0.0193148,,1,,0.26,0.23,-0.08,,,,29.0,,,4.0,6.0,,1.0,,,,,2.0,1.0,1.0,3.0,,0.0447,-0.1,True,2.0,1.0,1.0,1.0,0.1794,,,,,,,,,,,,,
14064402,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,80.0,77.0,2.0,2.0,0.0,44.0,45.0,35.0,13.0,4.0,3.0,,90.0,96.0,8.8,3.0,0.0902986,,1,,0.23,0.18,-0.04,,,,33.0,,,7.0,2.0,1.0,,,,,,5.0,1.0,3.0,1.0,,0.0905,0.52,,,1.0,,,0.1182,1.0,1.0,,,,,,,,,,,
14064402,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,False,44.0,37.0,5.0,1.0,0.0,17.0,19.0,25.0,5.0,5.0,1.0,,90.0,77.0,6.7,20.0,0.0495931,,0,,0.11,0.21,-0.21,,Yanis Zouaoui,,20.0,11.0,3.0,,1.0,,,1.0,1.0,,,,2.0,3.0,,,,,,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,
14064402,home,Le Havre,Ayumu Seko,ayumu-seko,A. Seko,D,15,186,730,M,873221,EUR,960336000,M,15,15,False,54.0,45.0,5.0,3.0,0.0,22.0,22.0,32.0,3.0,7.0,1.0,,90.0,67.0,7.5,13.0,0.779093,,1,,0.63,0.1,-0.03,,,,23.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,2.0,1.0,,,0.0237,-0.12,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
14064402,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,39.0,31.0,5.0,5.0,0.0,7.0,9.0,30.0,4.0,6.0,,,90.0,53.0,6.9,14.0,0.0272008,,1,,0.01,0.22,0.21,,,,24.0,4.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,2.0,,0.0231,0.01,,,,2.0,,,,,,,,,,,,,,,
14064402,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,14,14,False,23.0,19.0,1.0,,0.0,6.0,6.0,17.0,2.0,3.0,1.0,,79.0,37.0,6.1,11.0,0.0728633,,3,,0.01,0.31,-0.11,,,,13.0,4.0,1.0,,8.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,0.222,-0.57,,3.0,1.0,,,0.1873,,1.0,1.0,,1.0,,,,,,,,
14064402,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,27.0,25.0,2.0,1.0,0.0,10.0,11.0,16.0,1.0,5.0,1.0,,63.0,38.0,6.5,4.0,0.664195,,1,,0.03,0.12,-0.02,,,,15.0,2.0,2.0,,2.0,,,,,,,1.0,3.0,,2.0,,0.0084,-0.09,,,,,,,,3.0,2.0,2.0,1.0,,,,,,,,
14064402,home,Le Havre,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170,315,M,910076,EUR,979776000,F,10,10,False,17.0,13.0,1.0,,0.0,3.0,4.0,13.0,2.0,1.0,,,63.0,27.0,6.6,11.0,0.0240819,,0,,0.1,0.35,-0.03,,,,10.0,3.0,,,5.0,1.0,,3.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
14064402,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,False,12.0,6.0,,,0.0,1.0,1.0,11.0,3.0,2.0,,,90.0,28.0,6.0,14.0,0.00577722,,4,,-0.22,0.03,-0.01,,,,5.0,2.0,,3.0,6.0,,,,,2.0,,1.0,,,1.0,1.0,0.281,-0.25,,6.0,1.0,,,0.021,,1.0,6.0,,3.0,1.0,,,,,,,
14064402,home,Le Havre,Fodé Doucouré,fode-doucoure,F. Doucouré,M,13,172,1282,M,1035695,EUR,981158400,D,13,13,True,23.0,19.0,2.0,2.0,1.0,5.0,6.0,17.0,2.0,1.0,,,27.0,36.0,7.4,9.0,0.186622,,1,,0.37,0.17,0.13,,,,14.0,5.0,2.0,,1.0,,1.0,,,,1.0,,,2.0,,,0.0136,-0.04,,,,,2.0,,,1.0,1.0,,,,,,,,,,
14064402,home,Le Havre,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,30,30,True,8.0,5.0,1.0,,0.0,,,8.0,3.0,2.0,,,27.0,19.0,6.8,9.0,0.036732,,2,,0.08,0.25,0.15,,,,5.0,2.0,,,2.0,,,3.0,1.0,,1.0,,,2.0,,,0.0778,-0.25,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,
14064402,home,Le Havre,Younes Namli,younes-namli,Y. Namli,M,9,180,233,M,235538,EUR,772070400,F,21,21,True,8.0,7.0,,,0.0,,,8.0,1.0,1.0,1.0,,11.0,17.0,6.5,7.0,0.0288322,,1,,-0.03,-0.08,-0.01,,,,7.0,7.0,1.0,,1.0,,,,,,1.0,,,,1.0,,0.0275,-0.27,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Godson Kyeremeh,kyeremeh-godson,G. Kyeremeh,M,11,175,101,M,975300,EUR,960940800,F,11,11,True,4.0,4.0,,,0.0,1.0,1.0,3.0,2.0,,1.0,,11.0,12.0,6.7,5.0,0.010117,,0,,0.07,0.04,0.0,,,,3.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14064402,home,Le Havre,Lionel M'Pasi,lionel-mpasi,L. M'Pasi,G,77,182,5824,M,599192,EUR,775699200,G,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpasil16,,,,,,
14064402,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Stephan Zagadou,stephan-zagadou,S. Zagadou,D,29,186,159,M,2073555,EUR,1224806400,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,Stephan Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180,152,M,1490783,EUR,1092614400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064402,home,Le Havre,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064402,away,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,False,28.0,11.0,22.0,5.0,0.0,9.0,11.0,17.0,1.0,12.0,,3.0,90.0,45.0,6.3,17.0,0.00014205,0.1975,0,-0.494,0.07,0.01,-0.06,-0.13,,,2.0,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,1.0,
14064402,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,29.0,23.0,2.0,1.0,1.0,12.0,15.0,14.0,6.0,1.0,1.0,,90.0,45.0,7.2,9.0,0.166279,,0,,0.23,0.05,-0.06,,,,11.0,,,2.0,1.0,,,1.0,1.0,,,3.0,,2.0,,,,,True,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,
14064402,away,Nantes,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,6,6,False,26.0,22.0,9.0,6.0,0.0,17.0,19.0,7.0,5.0,5.0,1.0,,90.0,50.0,7.7,6.0,0.00825707,,1,,0.13,0.06,0.99,,,,5.0,,,3.0,3.0,,,2.0,,,,16.0,,1.0,,,0.0371,0.01,,1.0,1.0,3.0,1.0,0.0373,,,,,,,,,,,,,1.0
14064402,away,Nantes,Tylel Tati,tylel-tati,T. Tati,D,78,190,819,M,2193204,EUR,1200700800,D,78,78,False,22.0,16.0,4.0,,0.0,14.0,17.0,5.0,1.0,2.0,,,90.0,34.0,6.2,6.0,0.00244295,,0,,0.04,-0.01,-0.14,,,,2.0,,,1.0,2.0,,,,,,,6.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14064402,away,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,D,66,66,False,37.0,28.0,6.0,2.0,0.0,19.0,25.0,12.0,9.0,5.0,4.0,,90.0,69.0,7.2,16.0,0.00466999,,1,,0.09,0.12,0.26,,,,9.0,1.0,,,4.0,1.0,,1.0,,,1.0,3.0,,5.0,1.0,,0.038,-0.15,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,
