match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_clearanceOffLine
11626262,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,37.0,15.0,33.0,11.0,5.0,5.0,10.0,32.0,8.0,2.0,2.0,90.0,44.0,6.6,22.0,0.0,0.0,0.00405665,0,-0.2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,56.0,42.0,17.0,8.0,26.0,28.0,16.0,28.0,5.0,,,90.0,68.0,7.0,14.0,0.0,0.0,0.0247345,0,,,,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,197848,EUR,786412800,D,4,4,False,50.0,33.0,14.0,6.0,18.0,27.0,15.0,23.0,11.0,,,90.0,68.0,6.9,17.0,0.0752,0.0,0.00530431,2,,,,3.0,6.0,5.0,9.0,1.0,5.0,,2.0,2.0,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Amari'i Bell,amarii-bell,A. Bell,D,17,179,289,M,369674,EUR,768096000,D,29,29,False,7.0,3.0,2.0,,3.0,6.0,,1.0,1.0,,,21.0,8.0,6.5,4.0,0.0,0.0,3.349e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,M,12,12,False,27.0,16.0,4.0,2.0,8.0,12.0,10.0,19.0,8.0,,,62.0,43.0,6.8,17.0,0.0,0.0,0.111526,0,,,,,4.0,4.0,6.0,2.0,1.0,,,2.0,2.0,,,,,2.0,issa_kabore_29,4.0,2.0,1.0,1.0,,,,,,,,,,,,,
11626262,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,False,29.0,20.0,6.0,4.0,6.0,7.0,15.0,24.0,4.0,,,90.0,45.0,6.4,14.0,0.0575,0.0,0.187692,2,,,,2.0,,7.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,
11626262,home,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,13,13,False,36.0,31.0,3.0,1.0,10.0,13.0,21.0,23.0,8.0,,,90.0,51.0,6.7,7.0,0.0,0.0,0.0285086,0,,,,2.0,,4.0,6.0,,,,,5.0,1.0,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,
11626262,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,False,24.0,13.0,3.0,,2.0,4.0,18.0,32.0,3.0,,,90.0,53.0,7.6,19.0,0.0202,0.0,0.34382,1,,,,1.0,2.0,3.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,,12.0,7.0,1.0,7.0,,1.0,1.0,,,,,,,,,,
11626262,home,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,858911,EUR,892166400,F,19,19,False,16.0,10.0,1.0,,2.0,5.0,10.0,13.0,6.0,,,69.0,36.0,6.8,13.0,0.3933,0.0,0.0773823,3,,,,8.0,3.0,11.0,6.0,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11626262,home,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,7,7,False,27.0,24.0,,,9.0,9.0,15.0,25.0,3.0,,,90.0,62.0,7.1,17.0,0.2342,0.0,0.030532,2,,,,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,2.0,,7.0,,4.0,1.0,2.0,2.0,1.0,,,2.0,,,,,,,
11626262,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,26.0,20.0,,,5.0,6.0,15.0,21.0,5.0,,,90.0,51.0,7.6,14.0,0.283,0.0,0.0314592,4,,,,7.0,11.0,10.0,14.0,,3.0,,,,,,3.0,1.0,,2.0,,1.0,,1.0,2.0,2.0,4.0,3.0,,,,,,,,,,
11626262,home,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,True,20.0,14.0,5.0,4.0,2.0,4.0,12.0,17.0,2.0,,,69.0,31.0,7.0,12.0,0.0473,0.0452,0.0802037,1,,,,,5.0,3.0,7.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,
11626262,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,4.0,3.0,,,28.0,17.0,7.1,8.0,0.2101,0.2156,0.00446901,2,,,,1.0,1.0,4.0,2.0,,,,,,,,1.0,,,,,1.0,,4.0,,,4.0,1.0,,1.0,1.0,,1.0,,,,,
11626262,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,11.0,9.0,,,1.0,1.0,9.0,11.0,1.0,,,21.0,14.0,6.7,2.0,0.0202,0.0,0.0342264,1,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
11626262,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Mads Juel Andersen,mads-juel-andersen,M. J. Andersen,D,5,194,150,M,841005,EUR,883180800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,M,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11626262,away,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,43.0,16.0,35.0,8.0,8.0,12.0,8.0,31.0,10.0,1.0,1.0,90.0,50.0,6.3,27.0,0.0,0.0,0.00241188,0,-0.7392,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11626262,away,Burnley,Connor Roberts,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,False,31.0,21.0,8.0,1.0,6.0,10.0,15.0,21.0,4.0,,,90.0,57.0,7.0,18.0,0.0,0.0,0.0242687,0,,,,2.0,1.0,3.0,2.0,1.0,6.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,1.0,,,,,,
11626262,away,Burnley,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,26.0,21.0,3.0,1.0,20.0,21.0,1.0,5.0,3.0,,,90.0,34.0,6.5,5.0,0.0,0.0,0.00074243,0,,Ameen,Al-Dakhil,2.0,1.0,2.0,2.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11626262,away,Burnley,Jordan Beyer,jordan-beyer,J. Beyer,D,36,187,325,M,927175,EUR,958694400,D,5,5,False,32.0,26.0,4.0,3.0,19.0,22.0,7.0,10.0,3.0,,,90.0,48.0,7.3,6.0,0.0,0.0,0.00991175,0,,,,5.0,7.0,5.0,9.0,,8.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11626262,away,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,49.0,35.0,10.0,4.0,17.0,21.0,18.0,31.0,8.0,,,90.0,78.0,7.3,22.0,0.0,0.0,0.071139,0,,,,1.0,6.0,5.0,10.0,3.0,5.0,1.0,,2.0,1.0,,,,1.0,1.0,,3.0,,2.0,,,1.0,1.0,,,,,,,,,,
11626262,away,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,41.0,31.0,7.0,3.0,13.0,14.0,18.0,28.0,9.0,,,90.0,53.0,7.5,11.0,0.0,0.0,0.0527118,0,,,,5.0,4.0,6.0,7.0,1.0,3.0,,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,
11626262,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,52.0,42.0,5.0,2.0,16.0,18.0,26.0,35.0,8.0,,,90.0,71.0,8.0,13.0,0.0357,0.0,0.0377275,1,,,,3.0,2.0,5.0,9.0,,,2.0,2.0,2.0,2.0,,1.0,,5.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,1.0
11626262,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,59.0,45.0,5.0,3.0,19.0,24.0,28.0,40.0,12.0,,,90.0,78.0,7.3,21.0,0.1157,0.0,0.412805,3,,,,2.0,2.0,7.0,3.0,2.0,3.0,,1.0,1.0,1.0,True,3.0,,,2.0,,5.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,
11626262,away,Burnley,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,F,30,30,False,16.0,14.0,,,,1.0,14.0,16.0,,,,74.0,26.0,7.0,6.0,0.0645,0.1168,0.158181,3,,Luca Koleosho,,3.0,,6.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,
11626262,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,False,21.0,14.0,1.0,1.0,4.0,4.0,10.0,18.0,4.0,,,80.0,39.0,7.4,15.0,0.489,0.7609,0.0375044,2,,,,6.0,1.0,10.0,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,4.0,,3.0,1.0,1.0,,1.0,,,1.0,,,,,
11626262,away,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,27.0,17.0,1.0,1.0,2.0,8.0,15.0,19.0,5.0,,,74.0,58.0,7.3,21.0,0.3404,0.3735,0.0330558,2,,,,4.0,2.0,11.0,11.0,,2.0,,,3.0,1.0,,1.0,,4.0,,,,,4.0,2.0,3.0,6.0,2.0,,1.0,1.0,,,,,,,
11626262,away,Burnley,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,30,180,736,M,1000142,EUR,1043107200,M,21,21,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,15.0,10.0,6.5,2.0,0.0,0.0,0.00351291,0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11626262,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,F,34,34,True,1.0,1.0,,,,,1.0,1.0,,,,16.0,2.0,7.1,,0.0282,0.4951,0.00011237,1,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
11626262,away,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,6.0,5.0,,,1.0,2.0,4.0,4.0,,,,10.0,10.0,6.7,1.0,0.037,0.0,0.002124,2,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
