match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_lastManTackle,stat_penaltyConceded
14131983,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,21.0,15.0,8.0,2.0,0.0,15.0,16.0,5.0,1.0,3.0,2.0,2.0,90.0,22.0,6.3,6.0,6.749e-05,59.661320964065,9.0,-4.725,4.41,0,-0.2535,0.01,-0.06,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131983,home,FC Porto,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,,1160957,EUR,1064793600,D,20,20,False,,43.0,35.0,2.0,1.0,0.0,20.0,21.0,22.0,1.0,3.0,,,75.0,73.0,7.7,17.0,0.453876,121.8577838618,14.0,44.205,24.255,0,,0.56,-0.1,-0.19,Alberto Baio,,15.0,6.0,2.0,1.0,2.0,6.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14131983,home,FC Porto,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,5,5,False,,95.0,94.0,7.0,7.0,0.0,70.0,70.0,25.0,2.0,6.0,,,90.0,101.0,7.3,1.0,0.0142678,338.77511651934,47.0,125.265,18.48,1,,0.37,0.25,0.15,,,24.0,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,2.0,0.059,-0.37,,,,,,,,,,,,,,,,,,
14131983,home,FC Porto,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,4,4,False,,116.0,106.0,9.0,4.0,0.0,79.0,81.0,35.0,3.0,7.0,,,90.0,128.0,7.3,11.0,0.0886507,380.01539910517,54.0,201.495,13.965,0,,0.44,0.25,-0.17,,,27.0,,,4.0,2.0,4.0,,,8.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14131983,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,,41.0,37.0,2.0,1.0,0.0,18.0,19.0,22.0,1.0,5.0,,,90.0,62.0,7.9,5.0,0.0780154,80.550347998258,11.0,46.62,10.71,2,,0.32,0.06,-0.16,,,19.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,0.1689,0.55,1.0,1.0,1.0,1.0,0.7551,,,,,,,,,,,,,
14131983,home,FC Porto,Victor Froholdt,victor-froholdt,V. Froholdt,M,8,187,3948,M,,1406639,EUR,1140825600,M,8,8,False,,36.0,33.0,,,0.0,18.0,18.0,18.0,,7.0,,,90.0,56.0,7.2,8.0,0.0287835,101.54831149796,12.0,-3.78,7.875,0,,0.12,0.02,-0.09,,,15.0,,,3.0,3.0,11.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14131983,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,46.0,39.0,,,0.0,20.0,22.0,24.0,,,,,64.0,55.0,6.5,9.0,0.0859282,72.329739419279,13.0,24.78,7.875,1,,0.28,0.02,-0.2,Alan Varela,,19.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,,,0.1116,0.03,,,1.0,,,,1.0,,,,,,,,,,,
14131983,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13996,M,,1410240,EUR,1178323200,M,86,86,False,,35.0,33.0,2.0,2.0,0.0,26.0,26.0,9.0,,5.0,,,75.0,54.0,7.1,12.0,0.252891,152.08642302305,18.0,60.795,14.28,2,,0.31,0.5,-0.05,Rodrigo Mora,,7.0,7.0,2.0,1.0,5.0,4.0,4.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,,,,0.2138,-0.51,1.0,1.0,1.0,,0.1609,,,,,,,,,,,,,
14131983,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,False,,32.0,22.0,3.0,1.0,0.0,5.0,6.0,26.0,,,,,65.0,52.0,7.3,15.0,0.0295212,70.679752160801,11.0,30.66,17.325,1,,0.13,0.08,0.2,,,17.0,3.0,,1.0,2.0,8.0,,,,6.0,4.0,1.0,1.0,1.0,,,,,,0.0408,-0.14,1.0,1.0,,,0.0843,,,1.0,,,,,,,,,,
14131983,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,23.0,19.0,1.0,,0.0,2.0,2.0,21.0,,,,,82.0,43.0,8.2,10.0,0.211393,56.588555737308,11.0,-30.45,4.095,7,,0.28,-0.64,-0.01,Samuel,Aghehowa,17.0,,,2.0,10.0,8.0,6.0,2.0,,1.0,,1.0,3.0,,,1.0,5.0,2.0,,1.63,0.61,1.0,3.0,2.0,2.0,2.5705,,,,,,,,,,,,,
