match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalOffside,stat_dispossessed,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_goals
11388435,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182,3151,M,984602,EUR,1066262400,F,17,17,False,23.0,17.0,2.0,2.0,4.0,4.0,13.0,20.0,3.0,,,,,70.0,52.0,6.7,20.0,0.0828575,4,,10,1.0,,1.0,1.0,15.0,9.0,7.0,,,4.0,4.0,3.0,3.0,4.0,,,1.0,1.0,3.0,,,1.0,,3.0,0.1566,1.0,,,,,,,
11388435,home,Vitesse,Andy Visser,visser-andy,A. Visser,F,193,79,M,1613312,EUR,1095811200,F,58,58,True,10.0,9.0,,,3.0,3.0,6.0,7.0,,,,,,23.0,13.0,6.5,3.0,0.118105,0,,30,,,,,1.0,,,,,,,,,,1.0,,,,1.0,Andy Visser,,,,,,,,,,,,,
11388435,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177,104,M,858226,EUR,904867200,M,22,22,True,12.0,8.0,,,1.0,1.0,7.0,11.0,1.0,,,,,20.0,15.0,6.4,5.0,0.0117405,0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11388435,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173,300,M,975307,EUR,972518400,F,7,7,True,13.0,11.0,,,1.0,1.0,10.0,14.0,1.0,,,,,20.0,23.0,6.7,8.0,0.0576985,1,,10,2.0,,,,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,0.0129,1.0,,,,,,,
11388435,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,True,,,,,,,,,,,,,,8.0,1.0,6.3,,,1,,5,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,0.1816,,,,,,,,
11388435,home,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,186,591,M,1152449,EUR,1126569600,F,30,30,True,5.0,5.0,1.0,1.0,,,5.0,5.0,,,,,,8.0,8.0,6.4,2.0,0.0276474,0,,19,,,,,2.0,,1.0,,,,,,,,,,,,1.0,Adrian Mazilu,,,,,,,,,,,,,
11388435,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,,,Tom Bramel,,,,,,,,,,,,,
11388435,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,Giovanni van Zwam,,,,,,,,,,,,,
11388435,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,home,Vitesse,Daan Huisman,daan-huisman,D. Huisman,M,189,48,M,1048098,EUR,1027641600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186,361,M,112794,EUR,723168000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,185,1498,M,123865,EUR,609206400,G,1,1,False,30.0,17.0,17.0,4.0,14.0,16.0,3.0,14.0,14.0,4.0,6.0,,,90.0,47.0,8.3,13.0,0.00319807,0,0.6655,22,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11388435,away,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,172,178,M,1012639,EUR,1053475200,D,2,2,False,17.0,12.0,1.0,,7.0,11.0,5.0,6.0,6.0,,,,,82.0,49.0,6.9,14.0,0.13238,0,,2,,,1.0,2.0,9.0,12.0,2.0,4.0,1.0,8.0,3.0,4.0,2.0,3.0,,,1.0,,2.0,,,,,,,,,,,1.0,,,
11388435,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,188,233,M,842275,EUR,855532800,D,3,3,False,45.0,41.0,2.0,2.0,32.0,34.0,9.0,11.0,2.0,,,,,90.0,53.0,7.2,4.0,0.002608,0,,3,,,,3.0,,5.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,
11388435,away,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,190,135,M,70930,EUR,641779200,D,17,17,False,33.0,25.0,4.0,,24.0,28.0,1.0,5.0,1.0,,,,,45.0,44.0,6.7,9.0,0.00047409,0,,17,,,,2.0,,2.0,,7.0,,,,1.0,,,,True,,,,,,,,,,,,,,2.0,1.0,,
11388435,away,NEC Nijmegen,Youri Baas,youri-baas,Y. Baas,D,182,1216,M,1000228,EUR,1047859200,D,5,5,False,29.0,25.0,4.0,3.0,19.0,22.0,7.0,8.0,6.0,,,,,90.0,60.0,8.0,9.0,0.0412216,1,,15,1.0,1.0,1.0,1.0,4.0,7.0,,3.0,,5.0,3.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,0.0514,,1.0,,,,,1.0,
11388435,away,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,181,102,M,893748,EUR,887760000,M,6,6,False,50.0,41.0,5.0,4.0,23.0,27.0,18.0,23.0,3.0,,,,,90.0,54.0,7.7,9.0,0.202335,1,,4,,,,,2.0,3.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,0.2116,1.0,1.0,,,,,,1.0
11388435,away,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,176,1274,M,1184054,EUR,1064448000,M,23,23,False,62.0,52.0,4.0,1.0,39.0,45.0,13.0,17.0,10.0,,,,,90.0,79.0,7.2,14.0,0.00496238,0,,23,,,3.0,,8.0,8.0,2.0,2.0,,4.0,2.0,1.0,3.0,3.0,1.0,,,,2.0,Kodai Sano,,,,,,1.0,,,,2.0,,1.0,
11388435,away,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,169,147,M,910022,EUR,978739200,M,11,11,False,26.0,17.0,,,9.0,14.0,8.0,12.0,3.0,,,,,90.0,43.0,6.9,17.0,0.013168,2,,11,,,,,3.0,6.0,3.0,1.0,,3.0,1.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.3853,2.0,,1.0,,,,,
11388435,away,NEC Nijmegen,Tjaronn Chery,tjaronn-chery,T. Chery,M,170,874,M,35208,EUR,581385600,M,9,9,False,34.0,24.0,2.0,,10.0,13.0,15.0,23.0,7.0,,,,,90.0,53.0,6.9,18.0,0.107919,1,,10,2.0,1.0,,,5.0,5.0,4.0,,2.0,3.0,2.0,1.0,2.0,,2.0,,,,1.0,,,,1.0,,0.0139,,,,,1.0,,,
11388435,away,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,175,133,M,877456,EUR,905990400,M,14,14,False,24.0,14.0,2.0,,7.0,10.0,7.0,14.0,6.0,,,,,61.0,39.0,6.9,16.0,0.00873674,1,,7,,,2.0,,7.0,5.0,1.0,,,5.0,4.0,4.0,,1.0,,,2.0,,1.0,,,,1.0,,0.1095,,,,,1.0,,,
11388435,away,NEC Nijmegen,Koki Ogawa,koki-ogawa,K. Ogawa,F,186,1469,M,831860,EUR,870998400,F,18,18,False,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,,,75.0,10.0,6.6,2.0,0.00128596,0,,18,,,1.0,3.0,2.0,3.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Mathias Ross,mathias-ross,M. Ross,D,190,376,M,918435,EUR,979516800,D,4,4,True,23.0,20.0,5.0,3.0,13.0,14.0,7.0,9.0,2.0,,,,,45.0,32.0,7.2,3.0,0.00276252,0,,2,,,,,,2.0,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,
11388435,away,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,172,611,M,1199057,EUR,1021680000,F,10,10,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,29.0,10.0,8.8,4.0,0.0186506,2,,27,,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,2.0,,0.3273,,1.0,,,,,1.0,2.0
11388435,away,NEC Nijmegen,Sylla Sow,sylla-sow,S. Sow,F,182,143,M,845995,EUR,839462400,F,19,19,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,15.0,5.0,6.5,1.0,8.272e-05,0,,88,,,,,5.0,1.0,,,,1.0,1.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,D'Leanu Arts,dleanu-arts,D. Arts,D,175,81,M,1171870,EUR,1053993600,D,21,21,True,1.0,1.0,,,1.0,1.0,,,,,,,,8.0,1.0,6.4,,3.84e-06,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,193,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Thomas Reinders,thomas-reinders,T. Reinders,D,195,20,M,1839129,EUR,1073779200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,Thomas,Reinders,,,,,,,,,,,,
11388435,away,NEC Nijmegen,Nils Rossen,nils-rossen,N. Rossen,M,181,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,Nils,Rossen,,,,,,,,,,,,
