match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_fouls,stat_dispossessed,stat_wonTackle,stat_ownGoals,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_totalCross,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,captain,stat_outfielderBlock,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_blockedScoringAttempt
12764168,home,Celtic,Daizen Maeda,daizen-maeda,D. Maeda,F,38,173,4126,M,832420,EUR,877305600,F,38,38,False,19.0,16.0,,,0.0,4.0,4.0,1.0,,,76.0,31.0,7.2,5.0,0.0539276,1,,,,13.0,17.0,1.0,,4.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,2.0,,,,0.0258,,,1.0,,1.0,0.129,1.0,,,1.0,,
12764168,home,Celtic,Álex Valle,valle-alex,Á. Valle,D,3,178,6524,M,1142238,EUR,1082851200,D,11,11,True,28.0,24.0,2.0,,1.0,11.0,12.0,2.0,,,31.0,39.0,7.0,5.0,0.0261559,0,,,,13.0,16.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,alexxv_5,,,
12764168,home,Celtic,Paulo Bernardo,paulo-bernardo,P. Bernardo,M,28,180,1001,M,983554,EUR,1011830400,M,28,28,True,21.0,17.0,2.0,1.0,0.0,5.0,5.0,1.0,,,31.0,28.0,6.7,7.0,0.0610845,1,,,,13.0,20.0,,,3.0,2.0,2.0,,,1.0,,,,2.0,,,,4.0,,2.0,1.0,0.0943,,,1.0,,,,1.0,,,,,
12764168,home,Celtic,James Forrest,james-forrest,J. Forrest,M,49,170,456,M,91744,EUR,678844800,M,49,49,True,16.0,15.0,,,0.0,3.0,3.0,,,,14.0,20.0,6.8,2.0,0.0549454,0,,,,12.0,13.0,,1.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Adam Idah,adam-idah,A. Idah,F,9,190,1404,M,879850,EUR,981849600,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,1.0,,,14.0,8.0,6.5,2.0,0.00512107,0,,,,3.0,3.0,,,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12764168,home,Celtic,Yang Hyun-Jun,yang-hyun-jun,Y. Hyun-Jun,F,13,179,1487,M,1103531,EUR,1022284800,F,13,13,True,1.0,,,,0.0,,,,,,2.0,2.0,,2.0,,0,,Yang Hyun-Jun,,,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764168,home,Celtic,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,349,M,995654,EUR,1002758400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Anthony Ralston,anthony-ralston,A. Ralston,D,56,178,375,M,840227,EUR,911174400,D,56,56,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Stephen Welsh,welsh-stephen,S. Welsh,D,57,180,174,M,862953,EUR,948240000,D,57,57,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Maik Nawrocki,maik-nawrocki,M. Nawrocki,D,6,190,836,M,984183,EUR,981504000,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Liam Scales,scales-liam,L. Scales,D,5,193,587,M,847990,EUR,902534400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Luke McCowan,mccowan-luke,L. McCowan,M,14,177,285,M,926363,EUR,881625600,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,home,Celtic,Luis Palma,luis-palma,L. Palma,M,77,179,4123,M,905421,EUR,948067200,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1239,M,10406,EUR,573609600,G,22,22,False,33.0,23.0,17.0,8.0,0.0,20.0,24.0,6.0,2.0,2.0,90.0,42.0,6.8,10.0,0.00043653,0,0.0269,,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12764168,away,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1484,M,1395881,EUR,1111968000,D,65,65,False,39.0,26.0,4.0,2.0,0.0,14.0,19.0,2.0,,,90.0,70.0,6.6,16.0,0.134218,0,,,,12.0,20.0,,1.0,5.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4938,M,1187275,EUR,1082505600,D,4,4,False,46.0,37.0,10.0,4.0,0.0,25.0,29.0,3.0,,,90.0,53.0,6.3,11.0,0.00377333,0,,,,12.0,17.0,,,2.0,1.0,,3.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,827,M,248331,EUR,728179200,D,44,44,False,57.0,49.0,9.0,3.0,0.0,44.0,45.0,1.0,,,90.0,62.0,6.6,9.0,0.00151839,0,,,,5.0,12.0,,1.0,2.0,1.0,,3.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4478,M,997152,EUR,977443200,D,55,55,False,43.0,31.0,7.0,4.0,0.0,14.0,16.0,5.0,,,90.0,65.0,7.6,15.0,0.268522,1,,,,18.0,30.0,2.0,2.0,2.0,9.0,2.0,,3.0,,,,,,2.0,2.0,,3.0,,2.0,,0.1348,,,2.0,,1.0,0.1227,1.0,1.0,,,,
12764168,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6286,M,1129862,EUR,987638400,M,15,15,False,52.0,47.0,3.0,1.0,0.0,33.0,35.0,5.0,,,90.0,61.0,7.0,5.0,0.0211298,0,,,,14.0,17.0,1.0,,1.0,4.0,,,3.0,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12764168,away,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4831,M,1034082,EUR,1027987200,M,30,30,False,43.0,40.0,2.0,2.0,0.0,21.0,22.0,3.0,,,90.0,52.0,6.7,5.0,0.0292585,0,,,,19.0,21.0,1.0,,4.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12764168,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2522,M,888537,EUR,946425600,M,7,7,False,20.0,17.0,1.0,1.0,0.0,8.0,9.0,2.0,,,77.0,35.0,7.0,7.0,0.315532,4,,,,9.0,13.0,,,2.0,3.0,4.0,1.0,1.0,,,1.0,,,,,,2.0,,2.0,2.0,0.6987,,,,1.0,1.0,0.1615,,,,,,1.0
12764168,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2937,M,118085,EUR,714614400,M,20,20,False,58.0,52.0,2.0,2.0,0.0,23.0,26.0,8.0,,,90.0,64.0,7.1,8.0,0.0949061,0,,,,29.0,32.0,,3.0,1.0,4.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,True,,1.0,,,,,,,,,
12764168,away,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9510,M,1031259,EUR,1012348800,M,8,8,False,36.0,29.0,3.0,2.0,0.0,10.0,12.0,8.0,,,89.0,49.0,7.3,13.0,0.425182,0,,,,20.0,28.0,2.0,1.0,3.0,4.0,3.0,,1.0,,,,,,,,,4.0,2.0,2.0,,,,,4.0,,,,1.0,,absolute_christostzolis,,,
12764168,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3728,M,949962,EUR,917827200,F,9,9,False,21.0,16.0,1.0,1.0,0.0,8.0,12.0,3.0,,,77.0,36.0,6.8,12.0,0.0123244,3,,,,8.0,10.0,3.0,2.0,7.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,4.0,,3.0,0.2482,,,,,,,,,,,,
12764168,away,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12527,M,1142675,EUR,1115596800,F,68,68,True,2.0,1.0,,,0.0,,,1.0,,,13.0,4.0,6.7,2.0,0.00031368,0,,,,1.0,2.0,,1.0,2.0,2.0,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1526,M,1069336,EUR,1074902400,F,17,17,True,2.0,,,,0.0,,1.0,,,,13.0,5.0,6.8,2.0,,1,,Romeo,Vermant,,1.0,4.0,,5.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0.0168,,,,,1.0,0.0342,,,,,,
12764168,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,400,M,247471,EUR,767577600,M,27,27,True,1.0,,,,0.0,,1.0,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,425,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1052,M,1101258,EUR,1106697600,D,64,64,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,886,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,0,,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192,778,M,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,786,M,877236,EUR,951696000,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764168,away,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3095,M,942479,EUR,950572800,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
