match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_errorLeadToAShot,stat_accurateCross,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
13981426,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,45.0,23.0,32.0,10.0,0.0,15.0,17.0,8.0,28.0,1.0,10.0,2.0,2.0,1.0,1.0,90.0,53.0,6.9,22.0,0.0109952,0.2353,0,-0.4472,0.15,0.01,-0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981426,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,20.0,15.0,5.0,2.0,0.0,9.0,9.0,6.0,11.0,2.0,,,,,,90.0,34.0,6.6,6.0,0.00448555,,1,,-0.04,0.1,-0.22,,True,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0211,0.1296,-0.13,,,,,,,,,,,,,,,
13981426,home,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,39,190,800,M,1155423,EUR,1065744000,D,39,39,False,43.0,37.0,2.0,1.0,0.0,25.0,27.0,12.0,16.0,5.0,5.0,,,,,90.0,56.0,7.4,6.0,0.0097885,,0,,0.15,0.07,0.67,,,2.0,2.0,2.0,3.0,,,,,3.0,1.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,
13981426,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,38.0,33.0,4.0,2.0,0.0,24.0,24.0,9.0,14.0,4.0,3.0,,,,,90.0,58.0,6.4,9.0,0.00456779,,1,,0.06,0.11,-0.1,,,4.0,1.0,5.0,3.0,,,,,1.0,1.0,1.0,2.0,1.0,0.0187,,-0.04,,1.0,2.0,1.0,,,,,,,,,,,
13981426,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,M,18,18,False,26.0,22.0,2.0,1.0,0.0,9.0,10.0,13.0,16.0,2.0,3.0,,,,,90.0,43.0,6.3,10.0,0.0377649,,0,,0.05,-0.09,-0.06,,,4.0,,7.0,2.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,1.0,3.0,,1.0,,,,,,,,,,
13981426,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,50.0,42.0,8.0,6.0,0.0,16.0,18.0,26.0,32.0,1.0,8.0,,,,,89.0,63.0,7.3,12.0,0.0259285,,2,,0.28,0.27,0.15,,,,,3.0,5.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,0.0838,0.1707,0.01,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,
13981426,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,29.0,24.0,,,0.0,7.0,8.0,17.0,21.0,,7.0,,,,,81.0,40.0,6.3,9.0,0.0115673,,0,,0.04,-0.33,-0.14,,,1.0,1.0,5.0,3.0,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,
13981426,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,14,14,False,24.0,19.0,,,0.0,7.0,7.0,12.0,17.0,,2.0,,,,,90.0,51.0,6.6,21.0,0.124905,,1,,0.37,-0.03,-0.1,,,1.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,0.0087,,-0.07,,1.0,12.0,1.0,,1.0,,2.0,,3.0,,,,,
13981426,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,False,11.0,9.0,,,0.0,1.0,1.0,8.0,10.0,,2.0,,,,,56.0,22.0,6.2,8.0,0.0322783,,0,,0.09,0.05,-0.09,,,2.0,,8.0,1.0,2.0,3.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,
13981426,home,Parma,Oliver Sørensen,,,oliver-sorensen,O. Sørensen,M,22,184,646,M,957921,EUR,1015718400,F,22,22,False,26.0,20.0,2.0,1.0,0.0,7.0,7.0,13.0,19.0,,4.0,,,,,81.0,40.0,6.2,14.0,0.0107508,,0,,-0.09,-0.51,-0.01,,,2.0,1.0,7.0,3.0,,2.0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,3.0,,,,,,,,,
13981426,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,9,9,False,16.0,10.0,,,0.0,6.0,6.0,4.0,10.0,1.0,2.0,,,,,90.0,36.0,6.5,16.0,0.00154321,,1,,-0.32,0.18,-0.01,,,5.0,6.0,10.0,8.0,1.0,1.0,,,,,5.0,3.0,1.0,0.027,,-0.17,,,1.0,1.0,,2.0,,,,,,,,,
13981426,home,Parma,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,21,21,True,7.0,6.0,1.0,,0.0,,,6.0,7.0,,2.0,,,,,34.0,14.0,6.7,3.0,0.00339969,,0,,-0.09,0.21,-0.05,,,,,2.0,5.0,,2.0,1.0,,,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,
13981426,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177,746,M,1201388,EUR,1088035200,M,24,24,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,,,,,,,9.0,7.0,6.5,4.0,0.00081323,,0,,-0.03,-0.22,-0.02,,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
