match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_wonContest,stat_outfielderBlock,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_goalAssist
10433969,home,Beşiktaş JK,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6763,M,252215,EUR,713145600,F,10,10,False,21.0,16.0,1.0,1.0,5.0,5.0,17.0,5.0,,,,90.0,39.0,6.7,10.0,5,12.0,1.0,1.0,3.0,7.0,8.0,2.0,2.0,,2.0,,,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,,wout.weghorst,,2.0,1.0,,1.0,,,,,
10433969,home,Beşiktaş JK,Nathan Redmond,,,nathan-redmond,N. Redmond,M,,173,416,M,115346,EUR,762912000,M,15,15,True,19.0,14.0,6.0,2.0,3.0,3.0,24.0,6.0,,,,45.0,33.0,7.1,10.0,1,15.0,8.0,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,3.0,,,,,1.0,,,,,1.0,,,,,,,
10433969,home,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,True,5.0,2.0,,,1.0,2.0,3.0,,,,,23.0,9.0,7.3,4.0,1,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,
10433969,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,True,12.0,11.0,,,6.0,7.0,5.0,3.0,,,,22.0,18.0,7.2,2.0,0,5.0,,,,,3.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,gedson_83,,,,,,,,,,
10433969,home,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,3.0,2.0,,,1.0,1.0,2.0,,,,,15.0,4.0,6.6,1.0,0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Welinton,,,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Kerem Atakan Kesgin,,,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,home,Beşiktaş JK,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Uğurcan Çakır,,,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,37.0,7.0,36.0,6.0,2.0,3.0,34.0,16.0,,5.0,6.0,90.0,53.0,7.5,33.0,0,5.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,True,,,1.0,1.0,,
10433969,away,Trabzonspor,Jens Stryger Larsen,,,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,False,27.0,26.0,1.0,,12.0,12.0,15.0,1.0,,,,90.0,49.0,6.3,3.0,0,14.0,,,,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,
10433969,away,Trabzonspor,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,30.0,21.0,7.0,2.0,19.0,24.0,6.0,6.0,,,,90.0,51.0,6.6,10.0,0,2.0,,,3.0,2.0,5.0,1.0,,,,11.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,False,24.0,20.0,4.0,1.0,16.0,18.0,6.0,3.0,,,,90.0,33.0,6.8,4.0,1,4.0,,,2.0,5.0,3.0,,,,,4.0,,1.0,1.0,,,2.0,,3.0,,1.0,,,1.0,,,,,,,,,,,
10433969,away,Trabzonspor,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,24.0,21.0,2.0,2.0,15.0,18.0,8.0,6.0,,,,85.0,40.0,6.7,9.0,0,7.0,2.0,1.0,2.0,1.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Anastasios Bakasetas,,,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,39.0,34.0,3.0,1.0,11.0,13.0,28.0,5.0,,,,80.0,54.0,7.1,8.0,2,25.0,2.0,2.0,,4.0,4.0,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0
10433969,away,Trabzonspor,Jean-Philippe Gbamin,,,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,False,35.0,25.0,5.0,4.0,10.0,14.0,21.0,7.0,,,,90.0,49.0,6.5,13.0,0,15.0,,,1.0,7.0,6.0,2.0,,,,1.0,1.0,3.0,3.0,1.0,2.0,2.0,,1.0,3.0,,,,1.0,,,,,,,,,,,
10433969,away,Trabzonspor,Marek Hamšík,,,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,41.0,31.0,3.0,1.0,15.0,19.0,24.0,5.0,,,,80.0,56.0,6.9,13.0,1,17.0,2.0,1.0,,1.0,2.0,,,,1.0,,5.0,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Abdülkadir Ömür,,,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,F,10,10,False,10.0,9.0,,,4.0,4.0,6.0,5.0,,,,56.0,20.0,6.6,3.0,1,5.0,,,,4.0,5.0,1.0,,,,,,4.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,
10433969,away,Trabzonspor,Maximiliano Gómez,,,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,F,30,30,False,13.0,5.0,1.0,,2.0,4.0,10.0,2.0,,,,56.0,25.0,7.0,14.0,2,3.0,1.0,,4.0,6.0,4.0,3.0,1.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,
10433969,away,Trabzonspor,Mahmoud Trézéguet,,,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,F,27,27,False,37.0,29.0,2.0,,7.0,9.0,29.0,6.0,,,,90.0,53.0,7.4,12.0,1,22.0,1.0,,,8.0,7.0,,5.0,,,,1.0,4.0,,,1.0,1.0,1.0,3.0,2.0,1.0,,2.0,,mahmoudtrezeguet,,,,,,1.0,,,,
10433969,away,Trabzonspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,True,15.0,11.0,,,1.0,3.0,13.0,2.0,,,,34.0,22.0,6.6,6.0,1,10.0,1.0,,,1.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,
10433969,away,Trabzonspor,Umut Bozok,,,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,13.0,9.0,3.0,1.0,4.0,5.0,8.0,2.0,,,,34.0,13.0,6.7,4.0,0,5.0,,,,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Yusuf Yazıcı,,,yusuf-yazici,Y. Yazıcı,M,97,183,2251,M,827804,EUR,854496000,M,61,61,True,2.0,2.0,,,,,2.0,1.0,,,,17.0,4.0,6.6,,1,2.0,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
10433969,away,Trabzonspor,Manolis Siopis,,,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,True,5.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,10.0,10.0,6.2,3.0,0,3.0,,,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Stefano Denswil,,,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,True,1.0,,1.0,,,,1.0,,,,,14.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Muhammet Taha Tepe,,,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Hüseyin Türkmen,,,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Naci Ünüvar,,,naci-unuvar,N. Ünüvar,M,9,168,1163,M,954317,EUR,1055462400,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433969,away,Trabzonspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
