match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId
14083222,home,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,13,13,False,38.0,32.0,20.0,14.0,0.0,26.0,26.0,6.0,12.0,1.0,2.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,90.0,54.0,7.5,6.0,0.00266793,71.120750684573,11.0,13.125,11.34,0.062,0,-0.1666,0.1,-0.05,0.19,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083222,home,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,35.0,26.0,4.0,1.0,0.0,18.0,20.0,8.0,15.0,,,,3.0,,,,,,,,90.0,51.0,7.0,13.0,0.472128,31.855527605393,6.0,-17.01,3.675,,0,,0.47,-0.04,0.21,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083222,home,Levante UD,Adrián de la Fuente,adrian-de-la-fuente,Adri,D,4,178,396,M,997244,EUR,919987200,D,4,4,False,69.0,64.0,16.0,12.0,1.0,49.0,49.0,15.0,20.0,,1.0,6.0,2.0,1.0,,,,,,,90.0,81.0,7.8,6.0,0.213727,202.44141265727,28.0,103.95,23.205,,0,,0.42,0.08,0.27,,,2.0,3.0,,1.0,1.0,1.0,2.0,,,1.0,23.227406764424,1.0,,,,,,,,,,,,,,,,,,
14083222,home,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,1496360,EUR,1064361600,D,2,2,False,66.0,60.0,6.0,2.0,0.0,50.0,51.0,10.0,15.0,4.0,7.0,7.0,1.0,2.0,2.0,,,,,,90.0,85.0,6.8,7.0,0.00350805,322.95841954416,23.0,292.32,32.13,,0,,0.02,0.19,-0.08,,,3.0,6.0,,,1.0,3.0,,Matias Moreno,,2.0,160.81098090926,6.0,1.0,1.0,,,,,,,,,,,,,,,,
14083222,home,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173,127,M,855837,EUR,953078400,D,6,6,False,42.0,33.0,2.0,,0.0,25.0,29.0,8.0,13.0,,3.0,1.0,2.0,2.0,2.0,,,,,,90.0,66.0,6.3,19.0,0.056079,82.235299331713,11.0,31.71,9.87,,1,,0.01,0.16,-0.27,,3.0,,5.0,2.0,,,,,,,,11.012940751679,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,0.0194,-0.15,,,,,,,,,
14083222,home,Levante UD,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191,2306,M,1083832,EUR,883958400,M,16,16,False,37.0,32.0,1.0,,0.0,23.0,24.0,9.0,13.0,1.0,4.0,1.0,7.0,2.0,1.0,,,,,,79.0,46.0,6.5,8.0,0.0078929,61.018442750258,7.0,12.6,13.545,,0,,0.05,0.01,-0.12,,,2.0,7.0,2.0,,,1.0,,Kervin Arriaga,,,,,,1.0,,3.0,,,,,,,,,,,,,,
14083222,home,Levante UD,Pablo Martínez,pablo-martinez,P. Martínez,M,10,182,306,M,927066,EUR,888105600,M,10,10,False,33.0,27.0,2.0,1.0,0.0,17.0,19.0,10.0,14.0,,3.0,1.0,7.0,1.0,,,,,,,90.0,52.0,6.4,15.0,0.0130191,88.760547309014,9.0,65.205,27.3,,0,,-0.18,0.11,-0.02,,3.0,1.0,8.0,2.0,,1.0,1.0,,,,2.0,27.300338752477,1.0,3.0,1.0,,1.0,1.0,,2.0,,,True,,,,,,,,
14083222,home,Levante UD,Kareem Tunde,kareem-tunde,K. Tunde,F,26,177,104,M,1649919,EUR,1124409600,M,26,26,False,20.0,14.0,2.0,1.0,0.0,6.0,6.0,8.0,14.0,1.0,5.0,1.0,4.0,1.0,,,,,,,88.0,38.0,6.5,13.0,0.00301921,49.11963830023,7.0,14.91,10.5,,2,,-0.13,0.17,-0.06,,,,4.0,2.0,,,1.0,,,,,8.2732804255628,1.0,4.0,1.0,,,2.0,,3.0,0.1245,-0.38,,1.0,1.0,0.1048,,,,,
14083222,home,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,1010656,EUR,1060128000,M,24,24,False,22.0,19.0,1.0,,0.0,8.0,8.0,11.0,14.0,,3.0,,3.0,1.0,,,,,,,79.0,33.0,6.3,10.0,0.0312815,108.42298201463,11.0,47.67,17.43,,0,,0.26,0.08,-0.05,,,2.0,10.0,5.0,,,,2.0,,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,
14083222,home,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,18,18,False,12.0,7.0,2.0,,0.0,3.0,3.0,4.0,9.0,,1.0,,,,,,,,,,65.0,22.0,7.2,7.0,0.00368931,49.004209639825,8.0,33.81,5.775,,3,,-0.05,0.34,-0.05,,,,2.0,,,,2.0,,,,2.0,5.9517299165873,1.0,,1.0,,,,,2.0,0.8108,0.4,,2.0,1.0,0.2047,1.0,1.0,,,
