match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyWon,stat_errorLeadToAShot
10385648,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,38.0,36.0,1.0,1.0,5.0,5.0,31.0,42.0,,3.0,,,,,,,90.0,71.0,7.4,18.0,0.1247,0.142,0.116543,3,,1.0,9.0,,7.0,,1.0,2.0,2.0,2.0,,7.0,,6.0,4.0,2.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,
10385648,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,25.0,24.0,2.0,1.0,7.0,7.0,17.0,18.0,,,,,,,,,17.0,30.0,6.8,2.0,0.0193,0.169,0.0256389,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10385648,home,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,26.0,26.0,1.0,1.0,8.0,8.0,18.0,18.0,,1.0,,,,,,,17.0,26.0,6.5,,0.0,0.0,0.0178797,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385648,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,8.0,7.0,1.0,,1.0,1.0,7.0,8.0,,2.0,,,,,,,10.0,14.0,6.5,4.0,0.0807,0.0,0.100775,1,,,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,
10385648,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,,,,,10.0,9.0,6.6,2.0,0.0,0.0,0.0170799,0,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,
10385648,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,3.0,,1.0,0.0,0.0,4.27e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,home,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,home,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Hugo Lloris,,,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,25.0,15.0,15.0,5.0,15.0,18.0,,7.0,2.0,10.0,4.0,,6.0,2.0,,,90.0,40.0,6.7,11.0,0.0,0.0,6.499e-05,0,-0.9519,,,,2.0,,,,,,2.0,,,,,1.0,,,,,,,True,,,,,,,,1.0,,
10385648,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,34.0,26.0,4.0,1.0,21.0,28.0,5.0,6.0,6.0,6.0,,,,,,,90.0,54.0,5.9,11.0,0.0,0.0,0.00651641,0,,,,,4.0,,,3.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,
10385648,away,Tottenham Hotspur,Eric Dier,,,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,40.0,35.0,8.0,4.0,25.0,27.0,10.0,13.0,7.0,2.0,,,,,,,90.0,56.0,6.7,9.0,0.0,0.0,0.0055285,0,,,,,3.0,1.0,,1.0,1.0,2.0,1.0,4.0,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,False,28.0,21.0,7.0,2.0,19.0,21.0,2.0,7.0,2.0,2.0,,,,,,,71.0,35.0,6.1,7.0,0.0,0.0,0.00136967,0,,,,,3.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Emerson Royal,,,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,M,12,12,False,26.0,22.0,2.0,1.0,9.0,12.0,13.0,16.0,1.0,2.0,,,,,,,62.0,43.0,5.7,8.0,0.0,0.0,0.0166356,0,,,2.0,,4.0,,,1.0,1.0,,1.0,6.0,2.0,,,,1.0,2.0,,1.0,,2.0,,1.0,,,,,,,,,
10385648,away,Tottenham Hotspur,Pierre-Emile Højbjerg,,,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,35.0,31.0,5.0,3.0,21.0,21.0,10.0,14.0,,7.0,,,,,,,75.0,50.0,6.6,6.0,0.1189,0.0,0.00337419,2,,,,,3.0,,1.0,3.0,2.0,,,4.0,1.0,,,,1.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,
10385648,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,35.0,29.0,1.0,,16.0,17.0,13.0,18.0,1.0,3.0,,,,,,,90.0,49.0,6.7,9.0,0.0,0.0,0.0144285,0,,,,,4.0,,,2.0,1.0,,,3.0,1.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,,1.0,,,,,,,,,
10385648,away,Tottenham Hotspur,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,12.0,11.0,1.0,1.0,8.0,9.0,4.0,7.0,2.0,1.0,,,,,,,71.0,26.0,6.3,9.0,0.0933,0.0,0.119537,1,,,4.0,1.0,,,1.0,,,1.0,,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,17.0,12.0,5.0,2.0,6.0,9.0,6.0,10.0,2.0,2.0,,,,,,,71.0,28.0,6.5,10.0,0.4529,0.1235,0.0208923,1,,,2.0,,3.0,,,1.0,,1.0,,7.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,2.0,,1.0,
10385648,away,Tottenham Hotspur,Heung-min Son,,,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,21.0,15.0,3.0,2.0,8.0,10.0,8.0,13.0,,2.0,,,,,,,71.0,27.0,6.8,8.0,0.0,0.0,0.0623913,0,,,2.0,1.0,3.0,,,,,1.0,,2.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,
10385648,away,Tottenham Hotspur,Harry Kane,,,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,13.0,11.0,2.0,1.0,3.0,3.0,8.0,11.0,,1.0,,,,,,,90.0,24.0,7.0,6.0,0.9092,0.9835,0.0155643,3,,,1.0,,3.0,,,,,,1.0,7.0,,1.0,,1.0,1.0,4.0,,,,2.0,,1.0,2.0,1.0,1.0,,,1.0,,,
10385648,away,Tottenham Hotspur,Matt Doherty,,,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,6.0,3.0,2.0,,2.0,5.0,1.0,1.0,1.0,2.0,,,,,,,19.0,9.0,6.3,3.0,0.0,0.0,0.00268529,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
10385648,away,Tottenham Hotspur,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,5.0,2.0,2.0,,2.0,3.0,,2.0,,,,,,,,,19.0,7.0,6.7,3.0,0.0,0.0,4.24e-06,0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Ryan Sessegnon,,,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,19,19,True,3.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,,,19.0,7.0,6.7,1.0,0.0,0.0,0.00078334,0,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Yves Bissouma,,,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,,,,19.0,3.0,6.5,,0.0,0.0,2.908e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,5.0,3.0,1.0,,3.0,3.0,,2.0,1.0,4.0,,,,,,,15.0,10.0,6.5,3.0,0.0,0.0,2.223e-05,0,,,,,2.0,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
10385648,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Djed Spence,,,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385648,away,Tottenham Hotspur,Bryan Gil,,,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
