match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_wasFouled,stat_dispossessed,stat_interceptionWon,stat_totalOffside,stat_keyPass,stat_hitWoodwork,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot,stat_clearanceOffLine
11453054,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,15.0,14.0,4.0,3.0,0.0,11.0,12.0,3.0,3.0,2.0,2.0,3.0,90.0,20.0,7.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000,D,46,46,False,26.0,22.0,3.0,1.0,0.0,7.0,9.0,17.0,19.0,2.0,,,89.0,45.0,7.1,6.0,3,2.0,2.0,1.0,2.0,6.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,28.0,25.0,5.0,3.0,0.0,17.0,18.0,8.0,10.0,1.0,,,90.0,38.0,7.3,3.0,3,,,1.0,1.0,3.0,5.0,1.0,,,1.0,1.0,2.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,47.0,36.0,4.0,1.0,0.0,14.0,16.0,22.0,31.0,9.0,,,90.0,68.0,8.0,13.0,2,,,,2.0,3.0,10.0,1.0,,,1.0,,3.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,39.0,34.0,1.0,,0.0,13.0,15.0,22.0,28.0,7.0,,,90.0,65.0,7.4,11.0,0,4.0,1.0,1.0,1.0,3.0,6.0,,1.0,,,,1.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11453054,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,60.0,55.0,5.0,2.0,0.0,15.0,15.0,40.0,47.0,12.0,,,90.0,72.0,7.2,10.0,3,2.0,,,,3.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
11453054,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,False,49.0,47.0,3.0,2.0,0.0,15.0,15.0,33.0,35.0,2.0,,,79.0,72.0,7.3,5.0,1,1.0,1.0,,2.0,9.0,4.0,5.0,,,1.0,,4.0,1.0,1.0,3.0,4.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,
11453054,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,M,19,19,False,13.0,11.0,,,0.0,4.0,4.0,8.0,11.0,2.0,,,62.0,26.0,6.8,8.0,1,2.0,1.0,,,2.0,,,1.0,,1.0,,,,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,
11453054,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,35.0,29.0,3.0,2.0,0.0,3.0,4.0,26.0,31.0,5.0,,,90.0,62.0,8.0,19.0,6,,,1.0,1.0,12.0,7.0,2.0,7.0,3.0,1.0,2.0,,3.0,3.0,3.0,,3.0,,5.0,1.0,,1.0,,,,True,2.0,1.0,,,,,,,
11453054,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,False,31.0,22.0,,,0.0,5.0,7.0,26.0,44.0,4.0,,,90.0,75.0,8.0,28.0,2,20.0,9.0,1.0,1.0,9.0,8.0,1.0,8.0,3.0,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
11453054,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,20,20,False,18.0,14.0,,,0.0,2.0,2.0,12.0,16.0,5.0,,,90.0,26.0,7.0,7.0,1,,,2.0,1.0,5.0,2.0,,1.0,,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
11453054,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,True,15.0,11.0,,,0.0,1.0,1.0,10.0,14.0,2.0,,,28.0,19.0,7.3,4.0,2,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,
11453054,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,M,45,45,True,1.0,,,,0.0,,,,1.0,,,,11.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,1.0,2.0,,,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453054,home,Al-Ahli,Ayman Fallatah,,,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,,1517641,EUR,1065052800,M,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
