match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,player_lastName,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_aerialWon,stat_totalClearance,stat_punches
12134250,home,Colorado Rapids 2,Adam Beaudry,Adam Beaudry,adam-beaudry,A. Beaudry,G,31,188.0,68,M,1468935,EUR,1145318400,G,31,31,False,21.0,18.0,4.0,1.0,18.0,19.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,90.0,28.0,7.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134250,home,Colorado Rapids 2,Sebastian Anderson,,sebastian-anderson,S. Anderson,M,2,175.0,37,M,980952,EUR,1028764800,D,22,22,False,34.0,32.0,3.0,2.0,17.0,17.0,21.0,1.0,3.0,,,,,,45.0,49.0,8.0,6.0,0,2.0,17.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
12134250,home,Colorado Rapids 2,Joshua Belluz,,joshua-belluz,J. Belluz,D,44,195.0,10,M,984481,EUR,986342400,D,44,44,False,60.0,59.0,3.0,3.0,40.0,40.0,20.0,2.0,7.0,1.0,,,,,90.0,68.0,8.0,2.0,1,,19.0,,,1.0,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12134250,home,Colorado Rapids 2,Daniel Garcia,Daniel Garcia,daniel-garcia,D. Garcia,D,54,173.0,1,M,1807976,EUR,1092873600,D,54,54,False,77.0,73.0,5.0,3.0,46.0,48.0,29.0,2.0,7.0,,,,,,90.0,84.0,7.9,5.0,1,,27.0,,,4.0,,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12134250,home,Colorado Rapids 2,Logan Batiste,Logan Batiste,logan-batiste,L. Batiste,D,,183.0,1,M,1131701,EUR,1089936000,D,48,48,False,54.0,49.0,4.0,4.0,22.0,24.0,32.0,5.0,2.0,,,,,,90.0,77.0,6.7,16.0,1,,27.0,2.0,,8.0,1.0,8.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,4.0,1.0,1.0,,,,,,,
12134250,home,Colorado Rapids 2,Wayne Frederick,,frederick-wayne,W. Frederick,M,13,183.0,36,M,1653176,EUR,1087084800,M,24,24,False,55.0,48.0,1.0,1.0,17.0,18.0,37.0,3.0,6.0,1.0,,,,,74.0,71.0,7.5,11.0,0,1.0,31.0,,,5.0,1.0,3.0,1.0,,5.0,,,2.0,1.0,,,,2.0,,1.0,2.0,,,,,,,,,
12134250,home,Colorado Rapids 2,Robinson Aguirre,Robinson Aguirre,robinson-aguirre,R. Aguirre,M,,175.0,2,M,1384352,EUR,1101168000,M,40,40,False,87.0,84.0,2.0,2.0,36.0,36.0,53.0,2.0,4.0,2.0,,,,,90.0,95.0,7.1,8.0,0,,48.0,2.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12134250,home,Colorado Rapids 2,Kimani Stewart-Baynes,,stewart-baynes-kimani,K. Stewart-Baynes,M,27,175.0,49,M,1653170,EUR,1105920000,M,27,27,False,19.0,15.0,,,4.0,4.0,17.0,5.0,3.0,2.0,,,,,45.0,31.0,6.7,10.0,0,,11.0,2.0,,3.0,,4.0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
12134250,home,Colorado Rapids 2,Marlon Vargas,,vargas-marlon,M. Vargas,M,8,165.0,23,M,937125,EUR,979257600,M,39,39,False,85.0,74.0,5.0,2.0,24.0,25.0,62.0,4.0,10.0,1.0,,,,,90.0,98.0,7.7,16.0,0,,51.0,2.0,1.0,3.0,1.0,4.0,1.0,,,,,,3.0,,,,2.0,,1.0,3.0,,,True,,,,,,
12134250,home,Colorado Rapids 2,Antony García,Antony García,antony-garcia,A. García,M,8,181.0,45,M,1383972,EUR,1099008000,M,49,49,False,36.0,31.0,1.0,1.0,5.0,5.0,31.0,6.0,3.0,,,,,,79.0,53.0,7.5,10.0,3,,26.0,,,6.0,2.0,8.0,1.0,,,,,2.0,1.0,,,,2.0,,,6.0,,2.0,,1.0,1.0,1.0,,,
