match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12528263,home,Bodrum FK,Haqi Osman,haqi-osman,H. Osman,F,9,173,59,M,1126525,EUR,1018483200,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,12.0,8.0,6.4,5.0,1.371e-05,0,,Haqi Osman,,,,2.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
12528263,home,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189,27,M,903334,EUR,767491200,F,48,48,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,,,11.0,7.0,6.4,3.0,1.44e-05,0,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,
12528263,home,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184,62,M,1395595,EUR,1178150400,F,91,91,True,3.0,2.0,1.0,,0.0,2.0,3.0,,,1.0,,,,8.0,8.0,6.4,3.0,2.902e-05,0,,,,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12528263,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,home,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178,29,M,996122,EUR,720835200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,home,Bodrum FK,Murat Sipahioglu,murat-sipahioglu,M. Sipahioglu,D,28,188,9,M,1066096,EUR,1012608000,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,Murat Sipahioglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,home,Bodrum FK,Erkan Degismez,erkan-degismez,E. Degismez,M,,180,9,M,130493,EUR,525484800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,False,19.0,12.0,9.0,3.0,0.0,11.0,13.0,1.0,6.0,7.0,,2.0,4.0,90.0,27.0,6.2,7.0,0.00030676,0,-0.0223,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,
12528263,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,20.0,15.0,2.0,,1.0,8.0,9.0,7.0,11.0,1.0,,,,90.0,37.0,6.1,9.0,0.0138007,0,,Arda Kurtulan,,,,7.0,3.0,1.0,1.0,,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,
12528263,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,59.0,50.0,13.0,8.0,0.0,33.0,34.0,19.0,27.0,4.0,,,,90.0,75.0,6.4,10.0,0.0739917,0,,,,True,1.0,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,1.0
12528263,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,False,53.0,46.0,6.0,1.0,0.0,42.0,42.0,4.0,11.0,5.0,,,,90.0,69.0,6.5,10.0,0.00235402,1,,Jovan Manev,,,3.0,4.0,5.0,,5.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,3.0,,1.0,0.0378,0.0961,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,33.0,28.0,4.0,2.0,0.0,14.0,16.0,14.0,19.0,2.0,,,,88.0,61.0,6.2,14.0,0.0158911,0,,,,,1.0,8.0,4.0,2.0,2.0,,1.0,1.0,3.0,2.0,,,1.0,2.0,3.0,3.0,,1.0,,,,,2.0,,,,,,,,,,,,
12528263,away,Adana Demirspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,43.0,36.0,8.0,3.0,0.0,25.0,26.0,11.0,17.0,10.0,,,,90.0,50.0,6.6,7.0,0.0104219,0,,,,,,5.0,3.0,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,
12528263,away,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,M,5,5,False,27.0,22.0,6.0,3.0,0.0,8.0,11.0,15.0,18.0,4.0,,,,90.0,50.0,7.6,12.0,0.0127329,4,,,,,2.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,,1.0,1.0,,1.0,2.0,0.1003,0.1756,,1.0,,,1.0,,,,,,,,
12528263,away,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178,109,M,964233,EUR,1016236800,M,28,28,False,8.0,6.0,1.0,,0.0,1.0,2.0,6.0,7.0,2.0,,,,45.0,16.0,6.8,3.0,0.0551537,0,,,,,,2.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,
12528263,away,Adana Demirspor,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,M,10,10,False,10.0,7.0,,,0.0,2.0,2.0,8.0,14.0,,,,,68.0,24.0,6.6,8.0,0.0841151,1,,,,,,3.0,2.0,,,,,,1.0,6.0,1.0,,,1.0,1.0,2.0,3.0,,1.0,,0.0228,,1.0,,,,,,,,,,,,
12528263,away,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,M,80,80,False,22.0,19.0,,,0.0,8.0,8.0,11.0,17.0,5.0,,,,82.0,42.0,6.5,13.0,0.0138958,3,,,,,,9.0,3.0,4.0,,1.0,1.0,1.0,1.0,3.0,4.0,2.0,,,1.0,,,2.0,1.0,1.0,0.0697,0.0087,1.0,1.0,,,,,,,,,,,
12528263,away,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,45.0,10.0,6.5,4.0,0.00065384,1,,,,,,3.0,,2.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,0.2207,,,,,,,,,2.0,,,,,
12528263,away,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,True,19.0,18.0,1.0,,0.0,6.0,6.0,12.0,15.0,6.0,,,,45.0,29.0,6.3,6.0,0.0133716,1,,,,,,4.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,0.1434,,,1.0,,,,,,,,,,,
12528263,away,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,True,8.0,5.0,,,0.0,2.0,2.0,3.0,7.0,,,,,45.0,15.0,6.7,6.0,0.00372616,2,,,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,0.1522,,1.0,1.0,,,,,,,,,,,
12528263,away,Adana Demirspor,Motez Nourani,motez-nourani,M. Nourani,F,17,180,251,M,1640310,EUR,1010707200,M,77,77,True,1.0,,,,0.0,,1.0,,,,,,,22.0,7.0,6.6,3.0,,1,,,,,,1.0,2.0,,1.0,,2.0,1.0,2.0,,,,,1.0,,,,,1.0,,0.0625,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,1.0,,,,8.0,16.0,6.7,4.0,0.00289205,1,,,,,,1.0,4.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,,,,1.0,,,,,0.0321,,,1.0,,,,,,,,,,,
12528263,away,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,11.0,8.0,6.2,2.0,0.00140484,1,,Ozan Demirbag,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,0.2937,0.711,,,1.0,,,,,,,,,,
12528263,away,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528263,away,Adana Demirspor,Breyton Fougeu,breyton-fougeu,B. Fougeu,F,,175,51,M,1545020,EUR,1073347200,F,93,93,True,,,,,,,,,,,,,,,,,,,0,,Breyton,Fougeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
