match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10438172,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,13.0,10.0,5.0,3.0,10.0,12.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,90.0,22.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438172,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,63.0,49.0,4.0,2.0,17.0,20.0,46.0,,5.0,,,,,82.0,81.0,7.8,18.0,1,1.0,33.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10438172,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,66.0,62.0,13.0,9.0,35.0,36.0,30.0,3.0,14.0,,,,,89.0,74.0,7.3,4.0,1,,27.0,,,3.0,4.0,5.0,,,,,2.0,2.0,,,,antoniosilva.66,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,
10438172,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,79.0,78.0,9.0,9.0,34.0,34.0,45.0,,4.0,,,,,90.0,92.0,7.8,1.0,1,,44.0,,,2.0,2.0,4.0,,,,2.0,2.0,2.0,,,,Notamendi30,,,1.0,,1.0,2.0,True,,,,,,,,,
10438172,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,67.0,57.0,5.0,4.0,22.0,23.0,49.0,,1.0,,,,,82.0,93.0,7.8,17.0,0,,37.0,5.0,2.0,,5.0,6.0,,1.0,,,3.0,2.0,2.0,1.0,5.0,grimaldo35,1.0,,,,,3.0,,3.0,2.0,,,,,,,
10438172,home,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,76.0,69.0,1.0,,22.0,22.0,54.0,,8.0,,,,,90.0,85.0,7.2,9.0,0,,47.0,,,,4.0,4.0,1.0,,,2.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,
10438172,home,Benfica,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,95.0,89.0,13.0,12.0,32.0,32.0,64.0,,3.0,,,,,68.0,107.0,7.7,9.0,3,,57.0,1.0,,1.0,5.0,2.0,2.0,2.0,,2.0,,,1.0,,2.0,Enzo8,1.0,,2.0,,,1.0,,2.0,1.0,1.0,,,,,,
10438172,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,43.0,34.0,1.0,1.0,2.0,2.0,43.0,,3.0,,,,,90.0,55.0,7.2,16.0,2,,32.0,2.0,,,5.0,1.0,1.0,,2.0,,,,1.0,,,davidneres,,,,,,1.0,,1.0,1.0,,3.0,1.0,,,,
10438172,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,35.0,29.0,1.0,1.0,3.0,3.0,33.0,,3.0,,,,,68.0,53.0,8.6,13.0,4,1.0,26.0,1.0,,,2.0,4.0,1.0,1.0,3.0,,,,5.0,2.0,2.0,Rafa_Silva,,1.0,1.0,,,,,3.0,2.0,,,1.0,1.0,,,
10438172,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,61.0,52.0,2.0,2.0,5.0,7.0,59.0,,6.0,,,,,90.0,83.0,6.5,21.0,4,1.0,47.0,5.0,,,8.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,JoaoMario,1.0,2.0,2.0,,,,,3.0,,,3.0,,,,,
10438172,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,15.0,11.0,,,2.0,5.0,10.0,1.0,3.0,,,,,90.0,28.0,7.8,8.0,5,,9.0,,,2.0,5.0,3.0,,,3.0,,,,1.0,,1.0,goncaloramos88,3.0,2.0,2.0,,,,,1.0,1.0,,2.0,2.0,1.0,,,
