match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_goodHighClaim
12530852,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191,3020,M,847494,EUR,959212800,G,1,1,False,34.0,24.0,14.0,4.0,0.0,20.0,20.0,4.0,14.0,1.0,10.0,1.0,2.0,90.0,39.0,6.5,10.0,0.00094612,0,-0.6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,40.0,26.0,7.0,2.0,0.0,11.0,14.0,15.0,29.0,5.0,4.0,,,90.0,77.0,6.5,26.0,0.0239554,0,,,,3.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,31.0,27.0,2.0,2.0,0.0,15.0,17.0,12.0,14.0,3.0,,,,90.0,45.0,6.7,7.0,0.00723379,0,,,,,1.0,2.0,7.0,,,,3.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183,435,M,233180,EUR,767232000,D,14,14,False,28.0,22.0,6.0,4.0,0.0,17.0,21.0,5.0,7.0,1.0,1.0,,,80.0,33.0,6.3,7.0,0.00338886,0,,,,,1.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,False,15.0,13.0,3.0,2.0,0.0,8.0,8.0,5.0,10.0,,5.0,,,57.0,37.0,6.1,11.0,0.00756093,1,,,,3.0,,6.0,3.0,2.0,4.0,1.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.1242,0.1444,,,,,,,,,,
12530852,home,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185,82,M,171911,EUR,773366400,M,28,28,False,37.0,32.0,5.0,4.0,0.0,12.0,15.0,20.0,22.0,1.0,6.0,,,71.0,46.0,6.7,5.0,0.0405192,1,,,,,1.0,4.0,4.0,,,,2.0,,,1.0,1.0,,2.0,2.0,,,2.0,,0.0217,,True,1.0,1.0,1.0,,,,,,
12530852,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171,278,M,923888,EUR,892425600,M,40,40,False,21.0,15.0,1.0,,0.0,4.0,7.0,11.0,14.0,1.0,7.0,,,71.0,41.0,6.4,17.0,0.00733115,0,,,,,2.0,11.0,5.0,2.0,5.0,3.0,2.0,2.0,6.0,,,,1.0,4.0,,,,,,,,,1.0,,,,,,,
12530852,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,False,31.0,26.0,,,0.0,12.0,12.0,15.0,24.0,,3.0,,,80.0,53.0,7.5,14.0,0.394479,1,,,,5.0,1.0,4.0,9.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,,,1.0,,,,,,0.0203,,,,,3.0,1.0,1.0,1.0,,,
12530852,home,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,57,57,False,30.0,27.0,,,0.0,15.0,15.0,12.0,16.0,1.0,11.0,,,90.0,47.0,7.1,6.0,0.0130219,1,,,,1.0,,5.0,8.0,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,2.0,1.0,2.0,,,1.0,,0.0266,,,,,,,,1.0,,,
12530852,home,Eyüpspor,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,M,23,23,False,19.0,14.0,3.0,2.0,0.0,4.0,4.0,10.0,16.0,,5.0,,,90.0,44.0,7.1,15.0,0.0374478,5,,,,1.0,1.0,11.0,7.0,3.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,0.3997,0.3072,,2.0,,2.0,,1.0,2.0,1.0,,
12530852,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,17.0,12.0,1.0,,0.0,2.0,6.0,10.0,11.0,2.0,3.0,,,90.0,31.0,7.0,7.0,0.0142454,3,,,,,4.0,9.0,4.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,0.3171,0.2127,,,,1.0,,,,,,
12530852,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,True,19.0,15.0,2.0,,0.0,14.0,15.0,1.0,4.0,,1.0,,,33.0,25.0,6.6,4.0,0.00116192,0,,,,,1.0,1.0,5.0,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Samu Sáiz,samu-saiz,S. Sáiz,M,,174,123,M,99527,EUR,664502400,M,10,10,True,13.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,,,,,19.0,19.0,6.7,5.0,0.00746228,1,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,0.0362,,,,,1.0,,,1.0,,,
12530852,home,Eyüpspor,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,179,M,100680,EUR,682560000,F,99,99,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,2.0,,,19.0,6.0,6.9,1.0,0.00250595,2,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.097,0.6598,,,,1.0,,,1.0,,1.0,
12530852,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,7.0,6.0,2.0,1.0,0.0,,,7.0,10.0,,,,,10.0,13.0,7.4,4.0,0.450663,0,,,,3.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,3.0,1.0,1.0,,,,
12530852,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,2.0,,,10.0,5.0,6.5,1.0,0.00069456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530852,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175,63,M,1618510,EUR,1169769600,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
