match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,player_firstName,stat_challengeLost,player_lastName,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
14062012,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,36.0,25.0,21.0,10.0,0.0,19.0,20.0,6.0,16.0,1.0,1.0,3.0,7.0,2.0,1.0,2.0,2.0,90.0,47.0,7.3,11.0,0.00775253,0.4097,0,-0.8869,0.14,0.01,-0.3,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062012,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,46.0,38.0,6.0,2.0,0.0,24.0,25.0,14.0,21.0,3.0,9.0,5.0,3.0,,,,,90.0,69.0,7.0,11.0,0.0141792,,1,,0.02,0.02,-0.06,,1.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0283,0.01,,,,,,,,,,,,,,,,,,,,,,,
14062012,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,68.0,57.0,6.0,2.0,0.0,38.0,42.0,19.0,26.0,9.0,11.0,7.0,3.0,,,,,90.0,85.0,6.4,12.0,0.0145781,,1,,0.03,0.16,-0.52,,,2.0,5.0,,3.0,,,2.0,2.0,,0.0801,-0.08,1.0,1.0,0.5271,,,,,,,,,,,,,,,,,,,,
14062012,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,52.0,48.0,7.0,4.0,0.0,33.0,35.0,15.0,17.0,2.0,2.0,6.0,3.0,,,,,90.0,78.0,7.4,14.0,0.0648311,,1,,0.27,0.15,0.2,,2.0,1.0,1.0,,,,,,,,0.0658,-0.3,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,
14062012,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,15.0,12.0,1.0,,0.0,6.0,7.0,6.0,8.0,1.0,1.0,2.0,2.0,,,,,81.0,34.0,5.7,9.0,0.0958913,,0,,0.05,-0.11,-0.52,,4.0,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,2.0,True,2.0,,,,,,,,,,,,,,
14062012,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,48.0,42.0,3.0,2.0,0.0,24.0,26.0,18.0,22.0,2.0,8.0,2.0,4.0,,,,,90.0,71.0,7.0,11.0,0.164496,,1,,0.32,0.2,-0.3,,,,3.0,1.0,3.0,4.0,2.0,1.0,3.0,,0.0889,-0.11,,,,,,1.0,4.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,
14062012,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,False,47.0,43.0,3.0,3.0,0.0,18.0,18.0,25.0,29.0,2.0,7.0,1.0,5.0,,,,,81.0,70.0,7.2,12.0,0.32095,,2,,0.41,0.27,-0.12,,1.0,1.0,4.0,,2.0,1.0,,2.0,1.0,,0.1072,-0.29,1.0,1.0,0.0111,,1.0,1.0,4.0,,1.0,2.0,2.0,1.0,,Johan Manzambi,1.0,,,,,,,,
14062012,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,18,18,False,24.0,15.0,4.0,2.0,0.0,10.0,13.0,5.0,11.0,,2.0,1.0,5.0,,,,,60.0,44.0,5.5,16.0,0.0632631,,2,,0.08,0.21,-0.59,,2.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.1881,-0.53,2.0,,,,1.0,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,
14062012,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2199,M,1020422,EUR,1003968000,M,14,14,False,22.0,15.0,,,0.0,4.0,6.0,11.0,16.0,2.0,2.0,,1.0,,,,,70.0,31.0,6.0,12.0,0.140777,,3,,0.09,0.14,-0.21,,,3.0,5.0,1.0,,,,,,,0.651,-0.59,2.0,,,,2.0,,3.0,,2.0,,,,,,,,,1.0,,,,,
14062012,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,39.0,31.0,3.0,1.0,0.0,11.0,12.0,20.0,27.0,,5.0,,3.0,,,,,90.0,56.0,7.4,14.0,0.119817,,2,,0.33,0.2,-0.23,,5.0,,1.0,1.0,,,,2.0,,,0.8578,0.32,,1.0,0.9882,1.0,,,1.0,,3.0,3.0,3.0,,,,1.0,,,,1.0,,,,
