match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
12513720,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,True,36.0,18.0,29.0,11.0,0.0,10.0,12.0,8.0,24.0,2.0,2.0,3.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,43.0,6.6,18.0,0.00275644,0,0.4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,,32.0,24.0,3.0,2.0,0.0,13.0,18.0,11.0,16.0,2.0,8.0,5.0,5.0,,,,,,,90.0,66.0,6.8,16.0,0.00485163,1,,Dinis Pinto,,2.0,6.0,13.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,0.022,,,,,,,,,,,,,,,
12513720,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,False,,33.0,28.0,6.0,4.0,0.0,23.0,25.0,5.0,8.0,2.0,5.0,10.0,4.0,,,,,,,90.0,51.0,6.9,5.0,0.0012508,0,,,,,5.0,6.0,1.0,,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,
12513720,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,,17.0,16.0,2.0,1.0,0.0,14.0,14.0,2.0,3.0,,1.0,8.0,2.0,,,,,,,90.0,31.0,6.5,2.0,0.00058848,0,,,,,2.0,5.0,1.0,,,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,,15.0,12.0,2.0,,0.0,8.0,9.0,4.0,8.0,,,7.0,1.0,,,,,,,90.0,36.0,6.5,10.0,0.0036799,0,,,,2.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,8,8,False,,31.0,24.0,5.0,2.0,0.0,18.0,20.0,6.0,13.0,1.0,5.0,1.0,5.0,,,,,,,69.0,47.0,6.5,12.0,0.00279123,0,,,,2.0,5.0,7.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
12513720,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,,31.0,26.0,4.0,3.0,0.0,18.0,20.0,8.0,11.0,,3.0,1.0,6.0,,,,,,,81.0,40.0,6.8,6.0,0.00611327,1,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,0.025,1.0,,,,,,,,,,,,,,
12513720,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,,35.0,30.0,6.0,2.0,0.0,13.0,13.0,19.0,28.0,,3.0,,3.0,,,,,,,90.0,56.0,9.1,15.0,0.30915,3,,,,6.0,1.0,1.0,,2.0,,,1.0,,5.0,,,1.6081,,,2.0,2.0,3.0,3.0,1.7932,3.0,,,,,,,
12513720,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,False,,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,4.0,,3.0,,,,,,,69.0,23.0,6.7,9.0,0.00034508,0,,,,,2.0,5.0,,1.0,,,1.0,1.0,4.0,3.0,1.0,,,1.0,,,,,,,,,,,,,
12513720,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,,21.0,14.0,1.0,,1.0,5.0,6.0,9.0,15.0,7.0,9.0,3.0,1.0,,,,,,,89.0,44.0,7.1,13.0,0.0237504,4,,,,,5.0,11.0,,,2.0,,1.0,,3.0,1.0,3.0,0.6534,2.0,3.0,,,1.0,,0.0248,2.0,1.0,1.0,,,,,
12513720,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,F,20,20,False,,19.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,15.0,1.0,7.0,2.0,3.0,,,,,,,81.0,36.0,7.1,5.0,0.0110071,2,,,,,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,0.0399,,1.0,,1.0,1.0,,0.0641,,,,1.0,1.0,,,
12513720,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,,10.0,6.0,1.0,1.0,0.0,5.0,7.0,1.0,3.0,1.0,2.0,1.0,3.0,,,,,,,21.0,14.0,6.6,4.0,0.00155421,0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,,6.0,3.0,1.0,,0.0,3.0,4.0,,3.0,1.0,2.0,,2.0,,,,,,,21.0,13.0,6.3,9.0,9.8e-06,0,,Jeremy,Antonisse,1.0,,4.0,1.0,1.0,,,,,2.0,,,,,3.0,,1.0,,,,,,,,1.0,,,
12513720,home,Moreirense,Michel Augusto,michel-augusto,M. Augusto,D,3,188,598,M,1411154,EUR,1053388800,D,3,3,True,,,,,,0.0,,,,,,,4.0,,,,,,,,9.0,4.0,6.3,,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,,5.0,2.0,,,0.0,1.0,4.0,1.0,1.0,,,1.0,2.0,,,,,,,9.0,6.0,6.3,3.0,0.00078782,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,True,,1.0,,1.0,,0.0,,,,1.0,,,,1.0,,,,,,,11.0,3.0,6.2,3.0,,0,,Luís,Asué,,1.0,5.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,
12513720,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
