match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,rescinded,reason,length,from,confirmed
12513720,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513720,,,,,90,9.0,,1,,,substitution,123580512.0,False,False,regular,,,,,,,,
12513720,,3.0,2.0,,90,6.0,,1,,,goal,212341161.0,,False,regular,157023.0,Cassiano,,,,,,
12513720,,,,,90,6.0,,1,,,card,121966847.0,,True,yellow,1092638.0,Jeremy Antonisse,Jeremy Antonisse,False,,,,
12513720,,,,,90,,,1,,,card,121966066.0,,True,yellow,989889.0,Sidnei Tavares,Sidnei Tavares,False,Time wasting,,,
12513720,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
12513720,,,,,89,,,2,,,substitution,123580412.0,False,True,regular,,,,,,,,
12513720,,,,,85,,,6,,,substitution,123580378.0,False,False,regular,,,,,,,,
12513720,,,,,81,,,10,,,substitution,123580301.0,False,True,regular,,,,,,,,
12513720,,,,,81,,,10,,,substitution,123580300.0,False,True,regular,,,,,,,,
12513720,,,,,76,,,15,,,card,121965490.0,,False,yellow,936367.0,Miguel Sousa,Miguel Sousa,False,Argument,,,
12513720,,,,,72,,,19,,,substitution,123580252.0,False,False,regular,,,,,,,,
12513720,,,,,71,,,20,,,card,121965244.0,,True,yellow,1160980.0,Dinis Pinto,Dinis Pinto,False,Foul,,,
12513720,,,,,69,,,22,,,substitution,123580217.0,False,True,regular,,,,,,,,
12513720,,,,,69,,,22,,,substitution,123580218.0,False,True,regular,,,,,,,,
12513720,,3.0,1.0,,50,,,41,,,goal,212138841.0,,False,regular,1085569.0,Max Svensson,,,,,,
12513720,,,,,46,,,45,,,substitution,123579741.0,False,False,regular,,,,,,,,
12513720,,,,,46,,,45,,,substitution,123579740.0,False,False,regular,,,,,,,,
12513720,,,,,46,,,45,,,substitution,123579684.0,False,False,regular,,,,,,,,
12513720,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513720,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,7.0,,
12513720,,3.0,0.0,,32,,,14,,,goal,211922337.0,,True,regular,905455.0,Alan,,,,,,
12513720,,2.0,0.0,,26,,,20,,,goal,211890607.0,,True,penalty,905455.0,Alan,,,,,penalty,
12513720,,,,,21,,,25,,,varDecision,31304.0,,True,penaltyNotAwarded,1120040.0,Pedro Santos,,,,,,False
12513720,,1.0,0.0,,12,,,34,,,goal,211843050.0,,True,penalty,905455.0,Alan,,,,,penalty,
12513720,,,,,10,,,36,,,varDecision,31301.0,,True,penaltyNotAwarded,1160980.0,Dinis Pinto,,,,,,False
12513720,,,,,-5,,,6,,,card,121970516.0,,False,yellow,,,João Pereira,False,Argument,,,
