match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialWon,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,player_sofascoreId
14109685,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,False,31.0,16.0,20.0,5.0,0.0,12.0,14.0,4.0,17.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,90.0,38.0,6.5,15.0,0.00102853,0.7748,0,-0.5002,0.03,0.01,-0.42,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109685,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,26.0,20.0,2.0,,0.0,9.0,10.0,11.0,16.0,8.0,1.0,1.0,5.0,,,,,90.0,49.0,6.7,9.0,0.0467182,,0,,-0.21,0.28,-0.09,,1.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14109685,home,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,385,M,233856,EUR,753148800,D,30,30,False,27.0,22.0,4.0,2.0,0.0,15.0,18.0,7.0,9.0,2.0,1.0,1.0,1.0,,,,,90.0,41.0,6.0,5.0,0.00126821,,1,,-0.01,0.02,-0.43,,,3.0,2.0,6.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.4984,-0.02,,,,,,,,,,,,,,
14109685,home,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188,258,M,295495,EUR,753840000,D,14,14,False,44.0,40.0,6.0,4.0,0.0,29.0,30.0,11.0,14.0,3.0,1.0,1.0,3.0,,,,,90.0,57.0,6.5,6.0,0.0431272,,1,,0.14,0.04,-0.31,,2.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,,,1.0,,3.0,,0.0465,-0.04,,,,,,,,,,,,,,
14109685,home,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175,247,M,285997,EUR,867110400,D,3,3,False,23.0,21.0,1.0,1.0,0.0,15.0,15.0,6.0,8.0,2.0,,,3.0,,,,,75.0,30.0,5.9,4.0,0.00225797,,0,,-0.06,0.01,-0.54,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109685,home,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,88,88,False,24.0,20.0,3.0,2.0,0.0,11.0,12.0,9.0,12.0,4.0,2.0,,3.0,,,,,75.0,40.0,6.5,9.0,0.00318449,,0,,-0.03,0.04,-0.17,,,5.0,2.0,3.0,,1.0,1.0,,3.0,,,1.0,,,,,,,,True,,,,,,,,,,,,,
14109685,home,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,26.0,22.0,4.0,3.0,0.0,14.0,15.0,8.0,11.0,6.0,,,8.0,,,,,89.0,48.0,7.2,9.0,0.113497,,4,,0.28,0.07,-0.14,,5.0,3.0,2.0,2.0,,4.0,3.0,,2.0,,1.0,1.0,,1.0,,,1.0,0.241,-0.54,,1.0,3.0,0.2302,,,,,,,,,,
14109685,home,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192,178,M,1021269,EUR,1003536000,M,23,23,False,35.0,33.0,2.0,2.0,0.0,26.0,27.0,7.0,8.0,4.0,,,4.0,,,,,90.0,47.0,6.8,4.0,0.00368796,,0,,-0.12,0.09,0.46,,,6.0,,3.0,,1.0,1.0,1.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,2.0,1.0,3.0,,,,,,,
14109685,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,17.0,14.0,,,0.0,6.0,8.0,8.0,9.0,5.0,3.0,2.0,2.0,,,,,75.0,27.0,6.4,8.0,0.033469,,1,,0.02,0.05,-0.09,,,5.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,0.0835,-0.25,,,,,1.0,1.0,3.0,,,,,,,
14109685,home,Antalyaspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,M,70,70,False,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,,,,,,43.0,15.0,5.5,3.0,0.0661933,,2,,0.26,0.1,-0.12,,2.0,2.0,,1.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,0.0589,-0.04,,2.0,1.0,0.0274,,,1.0,,,,,,,
