match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_goalAssist,stat_challengeLost,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10411502,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175.0,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,19.0,15.0,4.0,2.0,5.0,5.0,10.0,14.0,1.0,,,90.0,36.0,7.1,8.0,0.7554,1.2354,0.0351457,5,,,6.0,6.0,2.0,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,,,,
10411502,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183.0,3165,M,,377118,EUR,773366400,D,8,8,True,19.0,17.0,2.0,2.0,9.0,10.0,9.0,10.0,3.0,,,27.0,27.0,7.1,2.0,0.0767,0.0,0.0793589,2,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,
10411502,home,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179.0,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,16.0,14.0,4.0,2.0,9.0,10.0,6.0,8.0,1.0,,,18.0,20.0,6.7,4.0,0.0,0.0,0.0580899,0,,,1.0,,,1.0,,,1.0,,2.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,
10411502,home,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188.0,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,2.0,2.0,,,2.0,2.0,,,2.0,,,18.0,10.0,6.4,4.0,0.1603,0.1056,7.90127e-05,1,,,5.0,2.0,1.0,,,,1.0,,1.0,,2.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,
10411502,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182.0,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188.0,2480,M,,826185,EUR,958521600,D,12,12,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,4.0,,2.0,0.0,0.0,3.71539e-06,0,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10411502,home,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,,188.0,119,,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,,193.0,1174,,,2949,EUR,458611200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180.0,548,M,,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Mattia Zanotti,,,mattia-zanotti,M. Zanotti,D,46,177.0,531,M,,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190.0,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185.0,7112,M,valencarboni,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,home,Inter,Aleksandar Stanković,,,aleksandar-stankovic,A. Stanković,M,25,187.0,2746,M,,1153957,EUR,1123027200,M,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Luigi Sepe,,,luigi-sepe,L. Sepe,G,,185.0,170,M,,46714,EUR,673660800,G,33,33,False,26.0,18.0,12.0,4.0,17.0,19.0,1.0,7.0,8.0,3.0,4.0,90.0,38.0,6.9,10.0,0.0,0.0,0.000134304,0,0.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10411502,away,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,D,87,87,False,48.0,38.0,7.0,4.0,16.0,19.0,22.0,37.0,6.0,,,90.0,70.0,6.9,19.0,0.0418,0.0,0.125292,1,,,,2.0,,,,,,1.0,,,,2.0,,8.0,,1.0,1.0,,,,3.0,,,1.0,,,,,,
10411502,away,Salernitana,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,,224456,EUR,710121600,D,23,23,False,41.0,34.0,5.0,1.0,24.0,27.0,10.0,14.0,4.0,,,90.0,55.0,6.5,9.0,0.0,0.0,0.00554348,0,,,3.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,
10411502,away,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,,901885,EUR,988329600,D,5,5,False,53.0,42.0,4.0,1.0,31.0,34.0,11.0,19.0,5.0,,,90.0,63.0,6.6,12.0,0.03,0.0786,0.00348482,1,,,3.0,4.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,4.0,,,1.0,,,,,,,,,,,,,,,
10411502,away,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,29.0,25.0,2.0,,18.0,20.0,7.0,9.0,1.0,,,82.0,39.0,6.6,5.0,0.0,0.0,0.00249447,0,,,5.0,4.0,,2.0,3.0,,,,2.0,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,
10411502,away,Salernitana,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,,377512,EUR,806803200,D,30,30,False,22.0,18.0,4.0,2.0,10.0,11.0,8.0,12.0,3.0,,,82.0,44.0,6.2,10.0,0.0,0.0,0.00346737,0,,True,4.0,1.0,,,,,1.0,,3.0,,,3.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0
10411502,away,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,26.0,23.0,1.0,1.0,10.0,13.0,13.0,13.0,5.0,,,90.0,38.0,6.7,5.0,0.0,0.0,0.011483,0,,,5.0,6.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,
10411502,away,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,,149659,EUR,789091200,M,10,10,False,25.0,22.0,1.0,1.0,12.0,14.0,10.0,11.0,3.0,,,76.0,31.0,6.6,4.0,0.0,0.0,0.00569446,0,,,3.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,
10411502,away,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,False,12.0,10.0,,,3.0,3.0,7.0,10.0,2.0,,,60.0,21.0,6.7,4.0,0.1036,0.0,0.00597023,2,,,3.0,4.0,,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,
10411502,away,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,F,29,29,False,10.0,10.0,1.0,1.0,3.0,3.0,7.0,8.0,1.0,,,90.0,25.0,6.8,8.0,0.0661,0.3239,0.0393611,1,,,6.0,3.0,1.0,,1.0,,3.0,2.0,1.0,,3.0,,,1.0,2.0,,,,,,2.0,,,,,,,,,1.0
10411502,away,Salernitana,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,pjona_9,558738,EUR,804556800,F,99,99,False,17.0,11.0,2.0,2.0,6.0,7.0,5.0,11.0,1.0,,,60.0,24.0,6.6,9.0,0.0535,0.1166,0.00191961,1,,,4.0,,1.0,,,,2.0,,1.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,1.0
10411502,away,Salernitana,Diego Valencia,,,diego-valencia,D. Valencia,M,30,183.0,500,M,,906110,EUR,947808000,F,14,14,True,4.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,,30.0,5.0,6.3,2.0,0.0,0.0,0.000270114,0,,,3.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
10411502,away,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,,30.0,11.0,6.6,2.0,0.034,0.0,0.00324168,1,,,2.0,2.0,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0
10411502,away,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,,824584,EUR,921196800,M,8,8,True,4.0,2.0,,,1.0,3.0,1.0,1.0,2.0,,,14.0,8.0,6.6,3.0,0.0267,0.0,0.000138698,1,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,
10411502,away,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,8.0,6.0,6.5,1.0,0.0,0.0,0.000508699,0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10411502,away,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,M,6,6,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,8.0,4.0,6.3,1.0,0.0,0.0,0.00108725,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411502,away,Salernitana,Jacopo De Matteis,Jacopo,De Matteis,jacopo-de-matteis,J. D. Matteis,G,,186.0,8,M,,1020251,EUR,1041033600,G,71,71,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Andrei Moțoc,,,andrei-motoc,A. Moțoc,D,23,195.0,97,M,,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Antonio Iervolino,Antonio Iervolino,,antonio-iervolino,A. Iervolino,M,39,,60,M,,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Leonardo Capezzi,,,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411502,away,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187.0,1101,M,,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
