match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalClearance,stat_interceptionWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_wonTackle,stat_goals,stat_totalOffside,captain,stat_errorLeadToAShot
14468218,home,AZ Alkmaar,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182.0,927,M,1153117,EUR,1059004800,F,35,35,False,20.0,16.0,,,0.0,4.0,4.0,12.0,16.0,3.0,,,90.0,32.0,6.8,6.0,0.114165,,4,,0.29,0.55,-0.05,,,,2.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,,,2.0,1.0,,0.8028,0.229,1.0,-0.37,,,1.0,,1.0,,1.0,,,,,,
14468218,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169.0,216,M,116946,EUR,677980800,M,8,8,True,31.0,27.0,2.0,,0.0,8.0,8.0,19.0,23.0,1.0,,,24.0,33.0,6.9,4.0,0.0354267,,0,,0.15,0.14,0.15,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,
14468218,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185.0,417,M,1087931,EUR,1072137600,F,17,17,True,13.0,10.0,1.0,,0.0,2.0,3.0,8.0,10.0,1.0,,,23.0,20.0,6.8,6.0,0.144631,,1,,0.15,0.17,0.13,,5.0,2.0,,1.0,,1.0,,,1.0,,,,,,,0.0231,,1.0,-0.13,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180.0,380,M,1170900,EUR,1086134400,M,33,33,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,10.0,7.0,6.7,2.0,0.0167416,,0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,,,,,0.0,,,,,1.0,,,10.0,5.0,6.5,1.0,,,2,,,0.03,0.13,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,0.1538,0.148,,0.05,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189.0,73,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186.0,195,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Elijah Dijkstra,Elijah Dijkstra,,elijah-dijkstra,E. Dijkstra,D,22,172.0,308,M,1386461,EUR,1154736000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177.0,2159,M,1638685,EUR,1084320000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192.0,200,M,1119294,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166.0,1308,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,home,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186.0,253,M,1146002,EUR,1091836800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,174,M,1145525,EUR,1102636800,G,16,16,False,33.0,22.0,20.0,9.0,0.0,15.0,17.0,7.0,16.0,12.0,5.0,7.0,90.0,49.0,8.5,11.0,0.00097782,1.5227,0,-0.1883,0.15,0.0,-0.11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,False,21.0,16.0,4.0,1.0,0.0,9.0,11.0,7.0,10.0,4.0,,,67.0,39.0,6.3,6.0,0.0397698,,0,,0.14,0.14,-0.22,,1.0,1.0,,,5.0,3.0,,,,,,,,1.0,1.0,,,2.0,,6.0,,3.0,,2.0,1.0,,,2.0,,,,
14468218,away,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,124,M,927155,EUR,922060800,D,28,28,False,49.0,41.0,9.0,5.0,0.0,34.0,38.0,7.0,11.0,1.0,,,90.0,64.0,6.9,9.0,0.00352507,,0,,0.15,0.05,0.19,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,10.0,2.0,,,,,,,,,,,
14468218,away,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,275,M,1005693,EUR,1045612800,D,4,4,False,44.0,33.0,8.0,2.0,0.0,26.0,32.0,7.0,12.0,5.0,,,90.0,59.0,6.7,11.0,0.00276644,,0,,0.01,0.22,-0.09,,,,,1.0,,3.0,1.0,1.0,,,,2.0,,1.0,,,,,,4.0,2.0,,,,,,,,,,,
14468218,away,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,187,M,803021,EUR,903830400,D,2,2,False,23.0,19.0,3.0,2.0,0.0,14.0,15.0,5.0,8.0,2.0,,,90.0,37.0,6.0,8.0,0.0265149,,0,,-0.07,0.07,-0.41,,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,
14468218,away,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,134,M,876233,EUR,957225600,M,25,25,False,20.0,13.0,,,1.0,7.0,10.0,6.0,10.0,1.0,,,79.0,35.0,7.3,9.0,0.827998,,2,,0.35,0.13,-0.09,,1.0,,1.0,,5.0,5.0,,,1.0,1.0,,,,2.0,2.0,0.1078,0.4134,2.0,0.21,4.0,,1.0,1.0,3.0,1.0,,,2.0,,,,
14468218,away,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,136,M,333571,EUR,787881600,M,30,30,False,21.0,15.0,4.0,1.0,0.0,11.0,14.0,4.0,7.0,2.0,,,59.0,29.0,6.6,7.0,0.00250513,,0,,-0.15,0.09,-0.04,,,,2.0,,3.0,2.0,1.0,,,,,1.0,,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,True,1.0
14468218,away,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182.0,148,M,1050828,EUR,1023408000,M,8,8,False,17.0,16.0,,,0.0,9.0,10.0,7.0,7.0,5.0,,,45.0,22.0,6.8,2.0,0.00821965,,0,,0.02,0.04,0.26,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0
14468218,away,PEC Zwolle,Jan Faberski,Jan Faberski,,jan-faberski,J. Faberski,M,19,172.0,2630,M,1381819,EUR,1145664000,F,19,19,False,11.0,8.0,2.0,,1.0,3.0,5.0,5.0,6.0,5.0,,,79.0,25.0,7.2,6.0,0.0532959,,2,,0.13,0.56,0.29,,,,1.0,,4.0,3.0,4.0,1.0,,,2.0,,,1.0,,0.1551,,2.0,-0.53,1.0,,,,1.0,,,,,,,,
14468218,away,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,330,M,847073,EUR,937612800,F,10,10,False,26.0,20.0,1.0,1.0,0.0,12.0,14.0,8.0,12.0,6.0,,,90.0,37.0,8.5,11.0,0.00627534,,3,,-0.02,-0.03,0.16,,,,4.0,,5.0,1.0,1.0,,,3.0,,,4.0,1.0,,0.5337,1.5596,,0.89,,,,,,,,,,2.0,,,
14468218,away,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,125,M,927605,EUR,975110400,F,22,22,False,21.0,13.0,1.0,,0.0,5.0,5.0,8.0,16.0,5.0,,,90.0,37.0,6.2,12.0,0.0204673,,1,,-0.22,0.2,0.2,,,,,,5.0,4.0,3.0,1.0,,,1.0,,1.0,3.0,2.0,0.1157,,,-0.43,2.0,,,,,1.0,,,,,,,
14468218,away,PEC Zwolle,Jadiel Pereira da Gama,Jadiel,Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,198,M,2195123,EUR,1260835200,M,26,26,True,11.0,8.0,2.0,,0.0,5.0,8.0,3.0,3.0,1.0,,,45.0,17.0,6.5,4.0,0.00325777,,0,,-0.02,0.08,0.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,
14468218,away,PEC Zwolle,David Voute,David Voute,,david-voute,D. Voute,D,39,,20,M,1403072,EUR,1131062400,F,39,39,True,7.0,5.0,1.0,1.0,0.0,5.0,6.0,,1.0,1.0,,,31.0,15.0,6.2,5.0,6.999e-05,,0,,0.03,0.05,-0.12,,,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0
14468218,away,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2232,M,966655,EUR,1075680000,F,7,7,True,6.0,4.0,,,0.0,4.0,4.0,,2.0,2.0,,,23.0,10.0,6.4,2.0,3.333e-05,,0,,-0.12,0.01,0.0,,,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
14468218,away,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,445,M,1142572,EUR,1094083200,D,6,6,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,,11.0,12.0,6.6,2.0,0.00337469,,0,,0.03,0.01,0.18,,,,,,2.0,,,,,,,,,,2.0,,,,,4.0,1.0,,,,,,,,,,,
14468218,away,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,263,M,923968,EUR,1002758400,F,11,11,True,2.0,,,,0.0,,,,2.0,1.0,,,11.0,3.0,6.5,2.0,,,0,,-0.14,0.16,0.14,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14468218,away,PEC Zwolle,Nick Dobben,Nick Dobben,,nick-dobben,N. Dobben,G,40,,15,M,2029778,EUR,1210982400,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Duke Verduin,Duke Verduin,,duke-verduin,D. Verduin,G,41,195.0,32,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Samir Lagsir,Samir,Lagsir,samir-lagsir,S. Lagsir,M,21,180.0,295,M,1012931,EUR,1053388800,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Gabriel Reiziger,Gabriel,Reiziger,gabriel-reiziger,G. Reiziger,M,20,177.0,32,M,1885838,EUR,1128902400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Givaro Renwarin,Givaro Renwarin,,givaro-renwarin,G. Renwarin,M,38,,21,M,1957718,EUR,1203379200,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468218,away,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
