match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_saves,stat_interceptionWon,stat_outfielderBlock,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox
12624446,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185,12718,M,ivantoney,290927,EUR,826934400,F,99,99,False,19.0,13.0,1.0,,0.0,5.0,5.0,9.0,15.0,7.0,1.0,,90.0,31.0,7.4,11.0,3,1.0,1.0,3.0,4.0,1.0,,,,,,,4.0,1.0,4.0,,,3.0,1.0,1.0,,,,2.0,,,,,,
12624446,home,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175,194,M,,1521467,EUR,1008288000,M,14,14,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,3.0,,1.0,21.0,5.0,6.3,2.0,0,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,,974517,EUR,863740800,F,19,19,True,,,,,0.0,,,,,1.0,,,8.0,1.0,6.5,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177,110,M,,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176,226,M,,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,,893167,EUR,827884800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,,1048372,EUR,1005436800,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177,80,M,,893260,EUR,900547200,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184,469,M,,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Mohammed Al-Mahasneh,,,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180,55,M,,1018709,EUR,862185600,G,33,33,False,20.0,16.0,7.0,3.0,0.0,16.0,18.0,,2.0,,,8.0,69.0,30.0,7.0,4.0,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,
12624446,away,Al-Ittihad,Muhannad Shanqeeti,,,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,,894437,EUR,921196800,D,13,13,False,25.0,15.0,3.0,,0.0,11.0,14.0,4.0,11.0,5.0,1.0,3.0,89.0,42.0,6.3,14.0,0,,1.0,2.0,8.0,,2.0,1.0,,3.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,1.0,,,,,,
12624446,away,Al-Ittihad,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,,1134250,EUR,1039478400,D,6,6,False,15.0,14.0,1.0,,0.0,12.0,13.0,2.0,2.0,,,1.0,45.0,24.0,6.8,1.0,0,,,,1.0,,,,,5.0,,,,1.0,,,,,,,,,,,,,1.0,,,
12624446,away,Al-Ittihad,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4062,M,DaniloP,99545,EUR,684374400,D,2,2,False,58.0,52.0,2.0,,0.0,41.0,45.0,11.0,13.0,1.0,,6.0,90.0,73.0,6.8,6.0,0,,1.0,,3.0,,1.0,1.0,,7.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,
12624446,away,Al-Ittihad,Hassan Kadesh,,,hassan-kadesh,H. Kadesh,D,15,179,398,M,,847235,EUR,712627200,D,15,15,False,42.0,34.0,9.0,3.0,0.0,18.0,23.0,16.0,20.0,,,5.0,90.0,59.0,6.5,10.0,0,1.0,,,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,2.0,,,
12624446,away,Al-Ittihad,N'Golo Kanté,,,ngolo-kante,N. Kanté,M,17,169,44806,M,nglkante,234148,EUR,670204800,M,7,7,False,36.0,24.0,1.0,,0.0,14.0,15.0,10.0,21.0,12.0,,3.0,90.0,55.0,6.0,15.0,1,,6.0,1.0,5.0,1.0,3.0,2.0,,,2.0,2.0,1.0,,4.0,1.0,1.0,,,,,1.0,,,,,3.0,,1.0,
12624446,away,Al-Ittihad,Fabinho,,,fabinho,Fabinho,M,8,187,9249,M,Fabinho,243585,EUR,751334400,M,8,8,False,34.0,32.0,1.0,,0.0,15.0,16.0,17.0,18.0,5.0,,6.0,90.0,46.0,6.7,4.0,1,,,2.0,8.0,2.0,,,,2.0,4.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,1.0,,,
12624446,away,Al-Ittihad,Moussa Diaby,,,diaby-moussa,M. Diaby,M,19,170,7562,M,moussadiaby,855817,EUR,931305600,M,19,19,False,9.0,6.0,1.0,,0.0,2.0,2.0,5.0,10.0,4.0,1.0,,90.0,22.0,6.8,11.0,1,3.0,,1.0,3.0,,4.0,1.0,,,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
12624446,away,Al-Ittihad,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14747,M,houssem_aouar,846081,EUR,899164800,M,10,10,False,19.0,17.0,1.0,,0.0,10.0,10.0,7.0,9.0,8.0,1.0,5.0,89.0,34.0,6.1,11.0,0,,1.0,,2.0,3.0,2.0,1.0,,,1.0,,5.0,,2.0,1.0,,,,,,,,,,,1.0,,,
12624446,away,Al-Ittihad,Unai Hernández,Unai Hernandez,,unai-hernandez,U. Hernández,M,7,171,2275,M,,1170547,EUR,1102982400,M,30,30,False,21.0,17.0,3.0,1.0,0.0,9.0,10.0,8.0,11.0,8.0,,2.0,69.0,34.0,6.2,10.0,1,,2.0,1.0,4.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Karim Benzema,,,karim-benzema,K. Benzema,F,90,184,194410,M,KBenz9,3306,EUR,566870400,F,9,9,False,25.0,16.0,2.0,2.0,0.0,4.0,4.0,12.0,21.0,3.0,,2.0,90.0,31.0,7.5,12.0,2,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,True,,,,,,,,,
12624446,away,Al-Ittihad,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,,881831,EUR,853286400,D,4,4,True,31.0,23.0,7.0,2.0,1.0,15.0,18.0,8.0,13.0,4.0,,1.0,45.0,38.0,6.9,8.0,0,,4.0,,3.0,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,
12624446,away,Al-Ittihad,Hamed Abdullah Yousef,,,abdullah-yousef-hamed,H. A. Yousef,G,47,195,674,M,,1857290,EUR,1114473600,G,47,47,True,13.0,6.0,9.0,2.0,0.0,4.0,5.0,2.0,8.0,,,4.0,21.0,19.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0
12624446,away,Al-Ittihad,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,,818779,EUR,752112000,F,21,21,True,12.0,8.0,1.0,,1.0,3.0,3.0,5.0,9.0,1.0,,2.0,21.0,20.0,7.2,6.0,0,,1.0,1.0,5.0,,1.0,1.0,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Fawaz Al-Sagour,,,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,,818572,EUR,830217600,D,27,27,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,14.0,7.0,6.6,,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Abdulrahman Alobud,,,abdulrahman-alobud,A. Alobud,M,24,174,531,M,,872275,EUR,801964800,F,24,24,True,6.0,4.0,1.0,,0.0,,1.0,4.0,5.0,1.0,1.0,1.0,14.0,9.0,6.4,4.0,0,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Muath Faqeehi,Muath Muath,,muath-faqeehi,M. Faqeehi,D,42,188,464,M,,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Abduleallah Hawsawi,Abduleallah Hawsawi,,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624446,away,Al-Ittihad,Awad Al-Nashri,Awad Al Nashri,,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
