match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
14062142,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,47.0,37.0,13.0,4.0,0.0,33.0,35.0,4.0,12.0,1.0,5.0,1.0,1.0,90.0,49.0,6.8,10.0,0.00200927,33.89678561463,6.0,11.865,4.935,0.2378,0,-0.2365,0.04,0.02,-0.08,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062142,home,1. FC Köln,Sebastian Sebulonsen,,,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,D,28,28,False,,28.0,22.0,2.0,,0.0,15.0,16.0,7.0,12.0,6.0,1.0,,,90.0,55.0,6.3,16.0,0.176741,55.411116175746,7.0,35.28,11.13,,4,,0.0,0.41,-0.17,,5.0,2.0,3.0,1.0,7.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.106,2.0,-0.16,,,,,,,,,,,,,,,,
14062142,home,1. FC Köln,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,33,190,1076,M,1014493,EUR,1089158400,D,33,33,False,,104.0,102.0,3.0,2.0,0.0,78.0,79.0,24.0,25.0,7.0,2.0,,,82.0,115.0,6.9,3.0,0.0163329,280.98802023181,37.0,183.75,15.75,,0,,0.25,0.17,0.22,,,,3.0,1.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,14.117677748128,1.0,,,,,,,,,,,,,,
14062142,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,,97.0,86.0,10.0,3.0,0.0,55.0,56.0,31.0,41.0,9.0,,,,86.0,111.0,8.2,13.0,0.0165158,309.96385485727,41.0,204.75,17.325,,0,,0.21,0.2,0.96,,1.0,,1.0,4.0,1.0,5.0,,1.0,,,,,1.0,,,,,,14.385642877536,1.0,1.0,1.0,,,,,,,,,,,,
14062142,home,1. FC Köln,Kristoffer Lund,,,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,D,32,32,False,,32.0,24.0,3.0,1.0,0.0,18.0,18.0,6.0,14.0,7.0,5.0,,,90.0,57.0,6.3,11.0,0.00301738,63.009731003561,8.0,-31.96,6.405,,1,,-0.25,0.24,-0.04,,2.0,,1.0,,2.0,2.0,,,,1.0,,,1.0,1.0,,0.0659,,-0.27,,,,,1.0,2.0,,,,,,,,,,
14062142,home,1. FC Köln,Tom Krauß,,,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,5,5,False,,56.0,53.0,2.0,1.0,0.0,27.0,27.0,26.0,29.0,1.0,3.0,,,68.0,67.0,7.0,5.0,0.0843672,285.27131461641,29.0,150.57,25.935,,1,,0.22,0.23,0.16,,,,,,3.0,3.0,,1.0,1.0,,2.0,1.0,,2.0,,0.0297,,-0.07,55.785682656761,2.0,1.0,,,,1.0,,,,,,,,,
14062142,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,50.0,40.0,2.0,,0.0,29.0,32.0,11.0,18.0,1.0,,,,90.0,67.0,7.1,12.0,0.00809175,75.582043505987,13.0,13.86,5.775,,1,,-0.12,0.02,0.24,,1.0,,5.0,9.0,6.0,12.0,1.0,,,1.0,1.0,,1.0,,,0.0301,,-0.02,,,,2.0,1.0,4.0,,,,,,,,,,
14062142,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,False,,24.0,19.0,2.0,1.0,0.0,9.0,11.0,10.0,13.0,3.0,4.0,,,68.0,44.0,7.5,8.0,0.15371,97.585558475139,14.0,64.155,22.89,,1,,0.34,0.14,0.3,,3.0,3.0,,1.0,1.0,6.0,,,,1.0,1.0,1.0,2.0,,,0.0523,2.0,0.0,22.922702196731,1.0,,,,5.0,1.0,,,,,,,,,
14062142,home,1. FC Köln,Ísak Bergmann Jóhannesson,,,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,False,,28.0,24.0,2.0,,0.0,11.0,12.0,13.0,16.0,2.0,1.0,,,90.0,38.0,6.6,9.0,0.134791,115.93566475738,10.0,55.02,24.36,,0,,0.06,0.2,-0.06,,6.0,2.0,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,43.543616311425,2.0,,,,,,,,,,,,,,
14062142,home,1. FC Köln,Jakub Kamiński,,,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,,23.0,18.0,3.0,1.0,0.0,6.0,7.0,12.0,16.0,1.0,,,,86.0,41.0,6.9,11.0,0.025928,123.81183788032,12.0,18.585,15.33,,3,,0.23,0.05,0.2,,3.0,,,,3.0,4.0,,2.0,1.0,,1.0,1.0,,1.0,,0.1175,1.0,-0.42,40.173087527649,3.0,1.0,,,2.0,1.0,jakub.kaminskii,2.0,0.1091,,,,,,
