match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot
12764375,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37545,M,bradley_b,996952,EUR,1030924800,F,29,29,False,49.0,40.0,1.0,1.0,0.0,3.0,5.0,45.0,1.0,,,90.0,70.0,7.6,17.0,0.44024,3,,37.0,1.0,,5.0,4.0,1.0,,5.0,2.0,,,3.0,,1.0,1.0,3.0,,1.0,0.191,0.3144,1.0,,,1.0,,2.0,,,,,1.0,,,,
12764375,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21886,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,16.0,14.0,,,0.0,1.0,1.0,15.0,1.0,,,23.0,20.0,6.7,2.0,0.01726,0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12764375,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19315,M,kanginlee,917087,EUR,982540800,M,19,19,True,20.0,19.0,,,0.0,3.0,3.0,19.0,2.0,,,23.0,31.0,6.9,5.0,0.017646,2,,16.0,2.0,,2.0,,,2.0,,,,,1.0,1.0,,,,,,0.0613,0.0528,1.0,,,,,,,,,,,,,,
12764375,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,RKM,871706,EUR,912816000,F,23,23,True,3.0,3.0,,,0.0,,,3.0,,,,17.0,8.0,6.7,2.0,0.00466838,1,,3.0,,,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,0.0931,,,,1.0,1.0,,1.0,,,,,,,,,
12764375,home,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,92603,M,DD14,1154605,EUR,1117756800,F,14,14,True,3.0,2.0,,,0.0,,,3.0,,,,1.0,9.0,,4.0,0.00424655,1,,2.0,,,3.0,1.0,,,4.0,1.0,,,,1.0,,,,,,0.0355,,,,,,,,Désiré Doué,,,,,,,,
12764375,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16273,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,home,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5082,M,,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,lberaldo,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Beraldo,,,,,,,,
12764375,home,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,home,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21883,M,,1473491,EUR,1147824000,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12217,M,oblakjan,69768,EUR,726364800,G,13,13,False,20.0,11.0,15.0,6.0,0.0,7.0,9.0,11.0,8.0,6.0,8.0,90.0,36.0,8.5,10.0,0.0009702,0,0.5127,4.0,,,,,,,,,,,,,,,,,,,,,True,,,1.0,,,,,,,2.0,,,
12764375,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13483,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,34.0,28.0,6.0,3.0,0.0,10.0,12.0,25.0,4.0,,,90.0,58.0,7.8,15.0,0.0410338,1,,18.0,3.0,,2.0,4.0,1.0,,1.0,1.0,,,1.0,,3.0,3.0,1.0,,,0.389,0.9517,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,
12764375,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9822,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,20.0,13.0,1.0,,0.0,7.0,12.0,8.0,2.0,,,90.0,34.0,7.1,7.0,0.00145554,0,,6.0,,,2.0,3.0,1.0,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,5.0,2.0,,,,,,,2.0,,
12764375,away,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7965,M,clement_lenglet,580550,EUR,803347200,D,15,15,False,27.0,22.0,10.0,6.0,0.0,16.0,19.0,8.0,6.0,,,90.0,40.0,6.5,6.0,0.00222266,0,,6.0,,,2.0,4.0,1.0,,,,,,,,3.0,,1.0,,1.0,,,,,,1.0,6.0,2.0,,,,,,,1.0,1.0,
12764375,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2451,M,,825133,EUR,785203200,D,21,21,False,19.0,14.0,1.0,,0.0,10.0,14.0,5.0,5.0,,,60.0,39.0,6.2,9.0,0.0224633,0,,4.0,,,8.0,4.0,5.0,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,
12764375,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16161,M,giulisimeone,1099352,EUR,1040169600,M,22,22,False,14.0,10.0,,,0.0,3.0,3.0,13.0,2.0,,,60.0,27.0,6.7,10.0,0.00929412,1,,7.0,2.0,,4.0,2.0,1.0,,4.0,2.0,,,1.0,,,,2.0,,1.0,0.0582,0.0513,,,,,1.0,2.0,,,,,1.0,,,,
12764375,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54296,M,RodridePaul,249399,EUR,769737600,M,5,5,False,22.0,12.0,,,0.0,7.0,13.0,9.0,2.0,,,60.0,30.0,6.7,12.0,0.0298989,0,,5.0,,,1.0,3.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,
12764375,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6634,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,38.0,30.0,3.0,2.0,0.0,19.0,23.0,15.0,6.0,,,90.0,54.0,6.9,11.0,0.0157897,0,,11.0,,,4.0,5.0,2.0,,,,,,,,3.0,2.0,2.0,,1.0,,,,,1.0,2.0,2.0,5.0,,,,,,,,,1.0
12764375,away,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,4,4,False,31.0,24.0,4.0,,0.0,12.0,18.0,13.0,6.0,,,78.0,48.0,7.1,8.0,0.00806987,0,,12.0,,,3.0,9.0,2.0,,3.0,2.0,,,,,6.0,4.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,
12764375,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,99570,M,AGriez,85859,EUR,669513600,F,7,7,False,48.0,34.0,4.0,4.0,1.0,20.0,27.0,22.0,3.0,,,90.0,62.0,7.5,17.0,0.0290869,1,,14.0,1.0,,6.0,6.0,1.0,2.0,,,,1.0,,,3.0,3.0,,,,0.0279,,1.0,,3.0,3.0,1.0,1.0,,,,1.0,,,,,
12764375,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,17.0,14.0,1.0,,0.0,3.0,4.0,13.0,4.0,,,67.0,24.0,6.6,6.0,0.0258638,0,,11.0,,,5.0,3.0,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,
12764375,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11933,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,8.0,7.0,,,0.0,7.0,8.0,,1.0,,,30.0,23.0,7.1,1.0,0.00011836,0,,,,,3.0,4.0,,,,,,,,,3.0,1.0,,1.0,3.0,,,,,,,1.0,2.0,,,,,,,,,
12764375,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5864,M,Koke6,84539,EUR,694828800,M,6,6,True,20.0,16.0,3.0,1.0,0.0,10.0,11.0,9.0,4.0,,,30.0,28.0,6.8,6.0,0.0813554,0,,6.0,,,2.0,3.0,1.0,,1.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
12764375,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4774,M,,989113,EUR,954633600,M,17,17,True,16.0,13.0,,,0.0,5.0,6.0,11.0,2.0,,,30.0,24.0,6.8,5.0,0.0157981,0,,8.0,1.0,,,2.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,
12764375,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16971,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,12.0,9.0,,,0.0,6.0,8.0,4.0,1.0,,,23.0,16.0,7.2,4.0,0.00263695,1,,3.0,,,4.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,2.0,0.1986,0.1866,,,1.0,,,,,,1.0,,,,,,
12764375,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,12,12,True,5.0,3.0,,,0.0,3.0,4.0,1.0,3.0,,,12.0,8.0,6.5,2.0,3.165e-05,0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,354,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Geronimo Spina,geronimo-spina,G. Spina,D,12,187,324,M,,1544426,EUR,1107907200,D,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerónimo Spina,,,,,,,,
12764375,away,Atlético Madrid,Ilias Kostis,ilias-kostis,I. Kostis,D,26,191,724,M,,1145621,EUR,1046304000,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Javi Serrano,javier-serrano,J. Serrano,M,42,178,352,M,,1019320,EUR,1042675200,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764375,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17362,M,asorloth,309078,EUR,818121600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
