match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
13560219,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,49.0,25.0,31.0,10.0,0.0,15.0,20.0,10.0,29.0,3.0,1.0,1.0,2.0,90.0,53.0,6.2,24.0,0.00485292,0,-0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560219,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,55.0,51.0,3.0,2.0,0.0,42.0,43.0,9.0,12.0,3.0,,,,90.0,68.0,6.7,7.0,0.00204382,1,,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.1921,,,,,,,,,,,,,,,,,,,,,
13560219,home,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,False,67.0,61.0,4.0,2.0,0.0,49.0,53.0,12.0,14.0,6.0,,,,90.0,72.0,6.2,6.0,0.00428472,0,,,3.0,,1.0,,,,,,1.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
13560219,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,False,71.0,60.0,5.0,2.0,0.0,31.0,33.0,30.0,44.0,4.0,,,,90.0,95.0,6.7,21.0,0.0205249,0,,2.0,2.0,6.0,2.0,,1.0,1.0,,3.0,,1.0,2.0,2.0,2.0,,,,,,,6.0,1.0,1.0,1.0,,,,,,,,,,,,,
13560219,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,M,2,2,False,28.0,22.0,2.0,1.0,0.0,14.0,16.0,9.0,15.0,4.0,,,,74.0,45.0,6.5,10.0,0.0260717,0,,3.0,3.0,6.0,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
13560219,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,54.0,49.0,4.0,2.0,0.0,33.0,33.0,16.0,22.0,10.0,,,,90.0,69.0,6.7,12.0,0.139816,0,,1.0,5.0,3.0,,1.0,1.0,,,,,3.0,2.0,2.0,3.0,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
13560219,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,87.0,80.0,2.0,2.0,0.0,41.0,44.0,39.0,43.0,7.0,,,,90.0,94.0,6.6,9.0,0.0255281,0,,,3.0,1.0,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
13560219,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,M,16,16,False,15.0,13.0,2.0,,0.0,2.0,2.0,12.0,17.0,1.0,,,,45.0,26.0,6.7,6.0,0.0569174,0,,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,
13560219,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,False,15.0,9.0,1.0,,0.0,8.0,10.0,1.0,6.0,4.0,,,,45.0,22.0,6.4,10.0,0.00165676,0,,1.0,3.0,2.0,,1.0,,,,,,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,patsondaka,,,,,,,,,,,,
13560219,home,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,F,11,11,False,26.0,23.0,3.0,3.0,0.0,6.0,7.0,19.0,27.0,5.0,,,,74.0,47.0,6.6,18.0,0.0399665,1,,,5.0,1.0,,3.0,1.0,,,1.0,,,1.0,1.0,3.0,,0.0723,Bilal,El Khannouss,1.0,1.0,8.0,2.0,,1.0,bilalekns_34,1.0,0.1755,,,,,,,,,,
