match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalClearance,stat_interceptionWon,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
11396206,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,21.0,12.0,12.0,3.0,12.0,19.0,2.0,4.0,2.0,2.0,90.0,26.0,6.1,9.0,0.00014556,0,-1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,58.0,48.0,4.0,1.0,21.0,27.0,31.0,6.0,,,90.0,70.0,6.2,12.0,0.0577232,0,,odilonkossounou,27.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,20.0,19.0,1.0,1.0,12.0,12.0,8.0,,,,45.0,23.0,6.6,1.0,0.00625343,0,,jonatah,7.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,54.0,44.0,5.0,2.0,25.0,27.0,29.0,9.0,,,90.0,64.0,6.9,12.0,0.0258578,1,,edmondtapsoba,19.0,3.0,5.0,2.0,,,,2.0,2.0,,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0695,,,,,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,27.0,21.0,1.0,,6.0,7.0,24.0,2.0,,,89.0,57.0,6.9,13.0,0.0939089,1,,jeremie_frimpong,16.0,,5.0,7.0,1.0,5.0,3.0,1.0,1.0,,,,1.0,,4.0,1.0,,,0.2636,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,59.0,51.0,3.0,2.0,23.0,25.0,34.0,13.0,,,90.0,74.0,7.5,9.0,0.0410934,0,,exepalaciosok,28.0,,2.0,11.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,71.0,63.0,6.0,4.0,29.0,32.0,40.0,7.0,,,90.0,82.0,8.0,10.0,0.16024,4,,,34.0,1.0,4.0,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,1.0,2.0,,,0.2806,,1.0,,1.0,2.0,1.0,0.2635,,,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,31.0,23.0,5.0,2.0,11.0,13.0,21.0,5.0,,,89.0,46.0,7.2,13.0,0.0419869,2,,grimaldo35,12.0,,1.0,5.0,1.0,1.0,1.0,,,1.0,,2.0,,,3.0,1.0,,,0.0863,,,,3.0,1.0,,0.0887,1.0,1.0,,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,39.0,29.0,1.0,,15.0,17.0,23.0,2.0,,,74.0,51.0,7.0,14.0,0.169143,1,,,14.0,,1.0,3.0,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,0.3745,,,1.0,2.0,1.0,,0.5347,,,1.0,,,,,,,,,
11396206,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,,28.0,20.0,,,5.0,6.0,24.0,4.0,,,90.0,40.0,7.6,12.0,0.014614,2,,amine_ad10,15.0,2.0,4.0,7.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,0.1625,,,,4.0,2.0,1.0,0.7848,,2.0,,,,,,,,,,
