match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_keyPass,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12528351,home,Sporting Kansas City,Robert Voloder,,,robert-voloder,R. Voloder,D,185.0,53,M,997540,EUR,989366400,D,4,4,True,17.0,11.0,4.0,,0.0,7.0,8.0,4.0,9.0,,2.0,,,29.0,19.0,6.5,6.0,0,,1.0,,,1.0,,,,,4,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528351,home,Sporting Kansas City,Tim Leibold,,,tim-leibold,T. Leibold,D,174.0,59,M,272779,EUR,754617600,D,14,14,True,21.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,13.0,1.0,2.0,,,29.0,35.0,6.7,7.0,0,,3.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12528351,home,Sporting Kansas City,William Agada,,,william-agada,W. Agada,F,175.0,217,M,1063318,EUR,937526400,F,23,23,True,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,8.0,,1.0,,,16.0,15.0,7.2,7.0,1,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,22,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,
12528351,home,Sporting Kansas City,Zorhan Bassong,,,zorhan-bassong,Z. Bassong,M,179.0,119,M,976163,EUR,926035200,D,22,22,True,13.0,8.0,2.0,2.0,0.0,3.0,4.0,6.0,10.0,3.0,,,,15.0,18.0,6.9,5.0,0,1.0,2.0,,,,,,,1.0,22,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12528351,home,Sporting Kansas City,Stephen Afrifa,Stephen Afrifa,,afrifa-stephen,S. Afrifa,F,180.0,77,M,1492220,EUR,982540800,F,30,30,True,4.0,3.0,1.0,,0.0,1.0,2.0,2.0,2.0,,1.0,,,9.0,8.0,6.5,4.0,0,,2.0,1.0,,,1.0,1.0,1.0,,30,,,,,,,,,2.0,,,,,,,,,,,,,,,
12528351,home,Sporting Kansas City,John Pulskamp,,,john-pulskamp,J. Pulskamp,G,188.0,103,M,1021385,EUR,987638400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
12528351,home,Sporting Kansas City,Memo Rodríguez,,,memo-rodriguez,M. Rodríguez,M,173.0,36,M,824161,EUR,820022400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Hunter Sulte,,,hunter-sulte,H. Sulte,G,201.0,16,M,1020286,EUR,1019692800,G,98,98,False,22.0,4.0,21.0,3.0,0.0,2.0,5.0,2.0,17.0,1.0,6.0,4.0,5.0,90.0,31.0,7.4,21.0,0,,,,,,,,1.0,,98,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12528351,away,Indy Eleven,Benjamin Ofeimu,,,benjamin-ofeimu,B. Ofeimu,D,191.0,12,M,986389,EUR,970272000,D,30,30,False,28.0,15.0,3.0,,0.0,9.0,12.0,6.0,16.0,3.0,3.0,,,90.0,44.0,6.6,13.0,1,,3.0,4.0,,2.0,2.0,2.0,,2.0,30,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12528351,away,Indy Eleven,Callum Chapman-Page,,,callum-chapman-page,C. Chapman-Page,D,185.0,1,M,935830,EUR,815616000,D,5,5,False,,,,,0.0,,,,,,,,,17.0,,6.0,,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Josh O'Brien,Josh O'Brien,,josh-obrien,J. O'Brien,D,,1,M,1392223,EUR,1044662400,D,2,2,False,25.0,20.0,5.0,2.0,0.0,16.0,17.0,4.0,8.0,4.0,,,,88.0,31.0,6.3,6.0,0,,1.0,1.0,,,1.0,1.0,1.0,,2,,,,,,,,1.0,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Logan Neidlinger,Logan Neidlinger,,logan-neidlinger,L. Neidlinger,M,175.0,11,M,1809559,EUR,1125964800,M,37,37,False,20.0,10.0,2.0,,0.0,5.0,7.0,6.0,15.0,2.0,6.0,,,77.0,30.0,6.7,13.0,0,2.0,1.0,1.0,,,1.0,,1.0,,17,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,
12528351,away,Indy Eleven,Cam Lindley,,,cam-lindley,C. Lindley,M,179.0,5,M,922895,EUR,869184000,M,6,6,False,17.0,11.0,4.0,2.0,0.0,3.0,4.0,8.0,14.0,1.0,,,,77.0,27.0,6.5,10.0,0,1.0,6.0,3.0,,,2.0,2.0,1.0,1.0,6,3.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,
12528351,away,Indy Eleven,Aodhan Quinn,,,aodhan-quinn,A. Quinn,M,183.0,5,M,539872,EUR,701222400,M,14,14,False,33.0,21.0,9.0,3.0,0.0,8.0,13.0,15.0,23.0,,6.0,,,90.0,44.0,6.3,17.0,0,3.0,4.0,2.0,,,,,2.0,2.0,14,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,True,2.0,,,,,,,,,
12528351,away,Indy Eleven,Jack Blake,,,jack-blake,J. Blake,M,180.0,20,M,881619,EUR,780192000,M,8,8,False,32.0,27.0,,,0.0,15.0,16.0,12.0,17.0,,2.0,,,90.0,50.0,7.0,11.0,6,1.0,7.0,6.0,1.0,,5.0,2.0,2.0,1.0,8,,1.0,3.0,,,,,4.0,1.0,,3.0,,,,,,,,,,,,,
12528351,away,Indy Eleven,Aedan Stanley,,,aedan-stanley,A. Stanley,D,180.0,6,M,884966,EUR,945043200,M,3,3,False,30.0,22.0,2.0,,0.0,9.0,10.0,14.0,23.0,1.0,5.0,,,90.0,48.0,6.7,11.0,0,3.0,2.0,4.0,,,1.0,1.0,,2.0,16,,,,,,2.0,3.0,,,,,,,,1.0,,,,,,,,,
12528351,away,Indy Eleven,Douglas Martínez,,,douglas-martinez,D. Martínez,F,180.0,93,M,881107,EUR,865468800,F,42,42,False,17.0,12.0,,,0.0,2.0,2.0,10.0,16.0,1.0,,,,90.0,26.0,7.0,7.0,1,1.0,3.0,4.0,1.0,,,,1.0,1.0,42,2.0,3.0,,,,2.0,,,,1.0,1.0,,,,,,3.0,,,,,,,
12528351,away,Indy Eleven,Augustine Williams,,,augustine-williams,A. Williams,F,188.0,43,M,884205,EUR,870566400,F,9,9,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,2.0,,,88.0,21.0,6.1,4.0,2,,2.0,2.0,1.0,,,,2.0,,9,1.0,,1.0,,,1.0,2.0,,,,1.0,,,,,1.0,,2.0,,,,,,
12528351,away,Indy Eleven,James Musa,,,james-musa,J. Musa,D,185.0,7,M,138002,EUR,702086400,M,41,41,True,27.0,22.0,7.0,3.0,0.0,14.0,15.0,8.0,12.0,2.0,,,,73.0,31.0,6.6,6.0,0,,,,,,,,,,41,,,,,1.0,,,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Laurence Thomas Wootton,,,wootton-laurence-thomas,L. T. Wootton,M,175.0,1,M,1653159,EUR,947462400,M,16,16,True,8.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,,1.0,,,13.0,15.0,6.7,4.0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16,,,,,,,,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Maalique Foster,,,foster-maalique,M. Foster,F,165.0,31,M,966153,EUR,847152000,F,99,99,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,13.0,5.0,6.5,2.0,0,,1.0,1.0,1.0,1.0,,,,,99,,,,,,,1.0,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Elliot Collier,,,elliot-collier,E. Collier,F,193.0,9,M,881869,EUR,793411200,F,18,18,True,5.0,4.0,,,0.0,,,4.0,5.0,,2.0,,,9.0,8.0,6.5,3.0,0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Sebastián Guenzatti,,,sebastian-guenzatti,S. Guenzatti,F,178.0,16,M,892127,EUR,678931200,F,13,13,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,9.0,3.0,5.4,2.0,0,,1.0,,,,,,,1.0,23,,,,,,,,,,,,,,,,,,,,,,,,1.0
12528351,away,Indy Eleven,Yannik Oettl,,,yannik-ottl,Y. Oettl,G,188.0,1,M,794084,EUR,848361600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528351,away,Indy Eleven,Benjamin Mines,,,benjamin-mines,B. Mines,M,175.0,7,M,921343,EUR,958176000,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
