match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceMissed,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_goals
11368622,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,False,35.0,21.0,15.0,2.0,0.0,20.0,22.0,1.0,13.0,2.0,8.0,1.0,1.0,1.0,90.0,42.0,6.3,14.0,0.00193545,0,-0.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368622,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,47.0,39.0,3.0,1.0,0.0,14.0,15.0,26.0,38.0,,9.0,,,,90.0,69.0,7.1,17.0,0.0816077,0,,Sonic,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368622,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,False,63.0,57.0,6.0,2.0,0.0,45.0,47.0,12.0,16.0,2.0,5.0,,,,90.0,68.0,6.9,6.0,0.00560488,1,,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0823,,,,,,,,,,,,,,,,,
11368622,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,71.0,56.0,10.0,5.0,0.0,41.0,49.0,15.0,22.0,2.0,5.0,,,,90.0,85.0,7.7,16.0,0.0159362,2,,,,,2.0,14.0,,,,1.0,1.0,8.0,1.0,,1.0,0.0652,2.0,6.0,5.0,1.0,0.2974,,,,,,,,,,,,
11368622,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,58.0,45.0,9.0,2.0,0.0,19.0,21.0,30.0,44.0,2.0,4.0,,,,90.0,84.0,7.8,18.0,0.210554,0,,,7.0,4.0,,8.0,2.0,2.0,1.0,2.0,,3.0,,,,,,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,
11368622,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,56.0,46.0,4.0,2.0,0.0,19.0,22.0,30.0,40.0,1.0,4.0,,,,78.0,72.0,6.7,15.0,0.0924219,3,,,6.0,3.0,4.0,3.0,,,,,1.0,,2.0,1.0,,0.0363,,2.0,,1.0,,,1.0,1.0,2.0,,,,,,,,
11368622,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,54.0,46.0,4.0,1.0,0.0,22.0,26.0,24.0,28.0,,4.0,,,,73.0,70.0,7.0,11.0,0.0325585,0,,,,,4.0,8.0,1.0,1.0,,2.0,2.0,3.0,,,1.0,,,3.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,
11368622,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,28.0,21.0,1.0,1.0,0.0,6.0,8.0,16.0,23.0,,6.0,,,,78.0,46.0,7.4,13.0,0.138833,2,,,3.0,1.0,2.0,4.0,,,,2.0,,,1.0,2.0,,0.0927,,3.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,
11368622,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,46.0,38.0,3.0,1.0,0.0,9.0,9.0,29.0,37.0,,5.0,,,,68.0,61.0,7.2,11.0,0.0554537,2,,,,,2.0,6.0,2.0,2.0,,1.0,,,,,,0.06,1.0,1.0,,1.0,0.3374,,3.0,2.0,1.0,,,,,,,,
11368622,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,42.0,36.0,2.0,1.0,0.0,13.0,13.0,23.0,33.0,,8.0,,,,90.0,62.0,6.7,15.0,0.140941,4,,,4.0,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,,0.3623,1.0,1.0,1.0,4.0,0.0738,,,,2.0,,2.0,,,,,,
11368622,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,False,11.0,11.0,1.0,1.0,0.0,1.0,1.0,11.0,11.0,,,,,,68.0,21.0,6.4,5.0,0.0496236,1,,Falcao,1.0,1.0,7.0,3.0,,,,1.0,3.0,2.0,,1.0,,0.2792,,,,3.0,,,1.0,2.0,,2.0,1.0,True,,,,,
11368622,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,True,10.0,8.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,,2.0,,,,22.0,19.0,6.8,5.0,0.0137587,1,,,1.0,1.0,3.0,1.0,,,,2.0,,,2.0,1.0,,0.0722,,,,2.0,,,1.0,1.0,,,,,,,,,
11368622,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,7.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,2.0,,,,22.0,10.0,6.5,4.0,0.00406719,0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
11368622,home,Rayo Vallecano,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,972410,EUR,842400000,M,15,15,True,20.0,18.0,1.0,,0.0,6.0,6.0,12.0,14.0,,3.0,,,,17.0,24.0,6.6,4.0,0.00730114,0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,
11368622,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,13.0,11.0,1.0,,0.0,5.0,5.0,6.0,9.0,,2.0,,,,12.0,17.0,6.7,3.0,0.00623076,0,,,1.0,,1.0,3.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
11368622,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,9.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,,12.0,11.0,6.6,2.0,0.00275987,1,,,1.0,,,,,,,,,,,,,0.0094,,,,,,,,,1.0,,,,,,,,
