match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_challengeLost,stat_goals,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
14035828,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,True,22.0,18.0,9.0,5.0,0.0,14.0,15.0,4.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,26.0,6.2,4.0,0.00279931,0.0311,0,-0.6482,0.09,0.01,-0.16,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035828,home,RSC Anderlecht,Ali Maamar,,,ali-maamar,A. Maamar,M,79,182.0,2960,M,1440668,EUR,1111536000,D,79,79,False,,10.0,7.0,,,0.0,1.0,2.0,6.0,8.0,1.0,,,,,,45.0,20.0,6.4,6.0,0.00978594,,0,,-0.12,0.01,0.14,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035828,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189.0,338,M,1122698,EUR,1050192000,D,3,3,False,,45.0,35.0,7.0,4.0,0.0,18.0,20.0,17.0,25.0,3.0,3.0,,,,,90.0,60.0,6.5,12.0,0.010979,,3,,0.14,0.19,-0.28,,,,1.0,9.0,,1.0,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.1968,0.3537,-0.52,,,,,,,,,,,,,
14035828,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,False,,37.0,30.0,3.0,1.0,0.0,25.0,26.0,5.0,11.0,5.0,2.0,,,,,90.0,53.0,6.6,8.0,0.0135414,,0,,0.01,0.25,-0.31,,,,2.0,6.0,1.0,1.0,1.0,,,1.0,3.0,,,,,3.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
14035828,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,6,6,False,,43.0,36.0,8.0,4.0,1.0,9.0,10.0,27.0,33.0,6.0,5.0,,,,,90.0,75.0,7.3,14.0,0.176155,,4,,0.22,0.27,0.43,,4.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,0.1538,0.1805,-0.55,,2.0,,,1.0,3.0,1.0,,,,,,
14035828,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192.0,1673,M,1637689,EUR,1216425600,M,74,74,False,,25.0,19.0,4.0,2.0,1.0,7.0,9.0,12.0,16.0,,9.0,,,,,68.0,42.0,7.2,11.0,0.139237,,1,,0.68,0.26,-0.03,,1.0,,4.0,5.0,1.0,4.0,3.0,1.0,1.0,,,1.0,,,,1.0,,1.0,0.0496,,-0.21,,2.0,,,1.0,1.0,,1.0,,,,,
14035828,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,24,24,False,,53.0,48.0,7.0,7.0,0.0,14.0,15.0,34.0,38.0,,6.0,,,,,90.0,62.0,8.1,7.0,0.332476,,2,,0.96,0.24,-0.15,,,,8.0,6.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,,,,1.0,,1.0,2.0,0.0386,,-0.27,,,,,,1.0,,2.0,,,,,
14035828,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177.0,393,M,1436187,EUR,1106092800,M,83,83,False,,14.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,12.0,,2.0,,,,,77.0,31.0,6.8,9.0,0.0126156,,2,,-0.3,0.05,-0.09,,,,6.0,2.0,2.0,,,2.0,,1.0,,1.0,,2.0,,1.0,3.0,2.0,0.295,0.2936,0.5,,,,,,,,,1.0,,,,
14035828,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174.0,3646,M,94286,EUR,733363200,M,11,11,False,,45.0,36.0,2.0,2.0,0.0,10.0,11.0,26.0,34.0,1.0,3.0,,,,,90.0,69.0,9.7,21.0,0.331544,,3,,0.73,0.43,-0.12,,6.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,,3.0,2.0,2.0,1.0,1.0,5.0,,0.7104,1.6048,0.94,,,,,,,,1.0,2.0,THazard,3.0,,
14035828,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,M,19,19,False,,26.0,21.0,,,1.0,1.0,2.0,20.0,24.0,,8.0,,,,,77.0,49.0,9.8,12.0,0.215598,,2,,0.36,0.43,-0.16,,5.0,2.0,5.0,7.0,2.0,3.0,,1.0,3.0,,,4.0,3.0,2.0,,1.0,,1.0,0.0572,0.6556,0.57,,,,,1.0,,,1.0,1.0,,,,
