match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_dispossessed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_bigChanceMissed,stat_penaltyConceded
10388269,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,64.0,47.0,34.0,18.0,32.0,33.0,15.0,31.0,1.0,1.0,1.0,2.0,1.0,13.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,90.0,74.0,5.9,17.0,0.0396,0.0,0.0271249,1,0.5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,False,21.0,16.0,2.0,1.0,10.0,12.0,6.0,10.0,,,4.0,1.0,,4.0,,,,,,,,66.0,34.0,5.9,6.0,0.0104,0.0828,0.00422376,1,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,65.0,53.0,9.0,4.0,41.0,43.0,12.0,22.0,1.0,4.0,3.0,5.0,1.0,9.0,,,,,,,,90.0,80.0,6.9,13.0,0.0349,0.0,0.121514,2,,,1.0,,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,57.0,52.0,5.0,1.0,41.0,43.0,11.0,15.0,3.0,2.0,6.0,4.0,,10.0,,,,,,,,90.0,69.0,6.1,7.0,0.0,0.0,0.0331835,0,,1.0,1.0,,3.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,67.0,56.0,9.0,5.0,39.0,42.0,17.0,25.0,3.0,,10.0,5.0,,10.0,,2.0,,,,,,90.0,93.0,5.9,14.0,0.0,0.0,0.0119146,0,,,5.0,,7.0,1.0,2.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,19.0,14.0,,,10.0,11.0,4.0,8.0,1.0,,1.0,1.0,,1.0,,,,,,,,45.0,23.0,6.6,5.0,0.0,0.0,0.00472811,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,37.0,24.0,1.0,1.0,10.0,12.0,14.0,25.0,2.0,2.0,4.0,8.0,,8.0,,,,,,,,88.0,51.0,6.9,13.0,0.0139,0.0,0.0299503,1,,,1.0,,2.0,1.0,5.0,4.0,1.0,1.0,,,,1.0,,,1.0,,True,,,,,,,,,,,
10388269,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,13.0,11.0,,,7.0,7.0,5.0,8.0,,,5.0,4.0,1.0,3.0,,1.0,,,,,,90.0,33.0,6.8,12.0,0.279,0.0191,0.0574784,2,,2.0,,1.0,,1.0,2.0,1.0,,,,1.0,3.0,3.0,,,1.0,4.0,,1.0,3.0,,,,,,,,,
10388269,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,53.0,41.0,6.0,3.0,20.0,21.0,23.0,35.0,2.0,,14.0,4.0,,4.0,,,,,,,,78.0,70.0,7.0,16.0,0.863,0.9805,0.676396,2,,3.0,6.0,1.0,,1.0,4.0,,4.0,1.0,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,
10388269,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,21.0,17.0,,,10.0,10.0,8.0,13.0,3.0,1.0,8.0,4.0,,6.0,,1.0,,,,,,90.0,49.0,6.2,17.0,0.0,0.0,0.0591675,0,,2.0,,,,,,,2.0,,,,,5.0,,,2.0,3.0,,1.0,,,,,,,,,,
