match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_clearanceOffLine
10385441,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,39.0,37.0,7.0,5.0,36.0,38.0,1.0,1.0,11.0,2.0,4.0,90.0,51.0,7.8,2.0,0.0,0.0,0.00020832,0,1.0926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385441,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,55.0,48.0,3.0,2.0,29.0,32.0,19.0,25.0,5.0,,,60.0,66.0,6.5,12.0,0.0,0.0,0.0131316,0,,,,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385441,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,108.0,98.0,10.0,7.0,75.0,77.0,23.0,31.0,5.0,,,90.0,120.0,7.5,12.0,0.0545,0.0243,0.0291898,1,,,,,1.0,3.0,2.0,3.0,,,3.0,,,1.0,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10385441,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,False,112.0,101.0,12.0,8.0,82.0,88.0,19.0,24.0,3.0,,,90.0,124.0,7.5,11.0,0.0975,0.0,0.0232546,1,,,,,2.0,1.0,3.0,3.0,1.0,,5.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
10385441,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,65.0,53.0,4.0,2.0,34.0,42.0,19.0,23.0,13.0,,,84.0,86.0,7.2,14.0,0.0,0.0,0.0113937,0,,,,,1.0,,5.0,7.0,1.0,1.0,1.0,5.0,2.0,2.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
10385441,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,45.0,41.0,4.0,4.0,19.0,21.0,23.0,29.0,4.0,,,90.0,69.0,7.1,13.0,0.0477,0.0,0.197636,1,,,,5.0,1.0,2.0,7.0,7.0,3.0,,,2.0,,1.0,,,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,
10385441,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,75.0,64.0,7.0,6.0,40.0,44.0,24.0,31.0,10.0,,,90.0,99.0,7.6,15.0,0.0255,0.0,0.0142509,1,,,,,,1.0,4.0,9.0,3.0,1.0,3.0,6.0,5.0,,,,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,
10385441,home,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,False,31.0,24.0,1.0,,9.0,11.0,15.0,20.0,6.0,,,75.0,42.0,6.5,10.0,0.0784,0.0,0.0126923,2,,,,,2.0,1.0,7.0,4.0,1.0,1.0,,1.0,,3.0,,,,1.0,2.0,,2.0,,,,,2.0,,,,,,,
10385441,home,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,F,22,22,False,31.0,21.0,3.0,1.0,6.0,9.0,15.0,27.0,5.0,,,60.0,47.0,6.9,19.0,0.0557,0.0,0.0355473,1,,,,5.0,,,5.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,3.0,1.0,,1.0,2.0,,,,,
10385441,home,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,23.0,20.0,,,11.0,11.0,9.0,12.0,2.0,,,90.0,40.0,5.8,10.0,0.7259,0.0,0.00765178,3,,,,,2.0,3.0,7.0,4.0,1.0,2.0,,1.0,,2.0,,,,,4.0,3.0,,,,1.0,,,,1.0,2.0,1.0,,,
