match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_wonContest,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_hitWoodwork,stat_shotOffTarget,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_totalOffside
10389836,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,F,18,18,False,52.0,39.0,4.0,3.0,4.0,4.0,35.0,51.0,,5.0,,,,,90.0,83.0,7.3,28.0,0.376,0.0484,0.924319,4,,,14.0,7.0,3.0,14.0,,1.0,1.0,,,1.0,6.0,,1.0,3.0,,1.0,3.0,rayan_cherki,2.0,1.0,1.0,,,2.0,1.0,,,,
10389836,home,Olympique Lyonnais,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,8,8,True,20.0,19.0,,,6.0,6.0,13.0,14.0,1.0,2.0,,,,,25.0,30.0,7.0,2.0,0.3141,0.0553,0.03261,5,,1.0,1.0,3.0,1.0,2.0,,,,,,,2.0,,,,,,,houssem_aouar,,,1.0,,,2.0,2.0,,,,
10389836,home,Olympique Lyonnais,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,,,17.0,12.0,6.6,4.0,0.2605,0.0,0.018827,2,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,
10389836,home,Olympique Lyonnais,Kayne Bonnevie,,,kayne-bonnevie,K. Bonnevie,G,30,191,48,M,966629,EUR,995760000,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Achraf Laaziri,Achraf Laaziri,,laaziri-achraf,A. Laaziri,D,36,177,769,M,1126845,EUR,1057622400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Mamadou Sarr,Mamadou Sarr,,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Mohamed El Arouch,,,mohamed-el-arouch,M. E. Arouch,M,84,166,556,M,1049187,EUR,1081209600,M,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,home,Olympique Lyonnais,Sekou Lega,,,lega-sekou,S. Lega,F,70,190,115,M,1019662,EUR,1043107200,F,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,away,Lorient,Vito Mannone,,,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,False,31.0,28.0,6.0,3.0,28.0,29.0,,2.0,1.0,8.0,,5.0,,,90.0,44.0,8.3,3.0,0.0,0.0,8.425e-05,0,1.1313,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,
10389836,away,Lorient,Gedeon Kalulu,,,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,51.0,46.0,2.0,2.0,27.0,28.0,19.0,23.0,1.0,6.0,,,,,90.0,72.0,6.9,12.0,0.0,0.0,0.0649692,0,,,6.0,5.0,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,gedeon_K2,,,,,,,,,,,
10389836,away,Lorient,Bamo Meïté,,,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,46.0,43.0,2.0,1.0,38.0,39.0,5.0,7.0,5.0,2.0,,,,,90.0,55.0,6.9,6.0,0.0,0.0,0.00191161,0,,3.0,3.0,4.0,,,,,,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
10389836,away,Lorient,Montassar Talbi,,,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,70.0,65.0,6.0,5.0,54.0,56.0,11.0,14.0,5.0,5.0,,,,,90.0,90.0,8.0,6.0,0.0,0.0,0.0201726,0,,3.0,3.0,9.0,,,4.0,5.0,3.0,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,
10389836,away,Lorient,Vincent Le Goff,,,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,43.0,36.0,3.0,1.0,16.0,19.0,20.0,25.0,5.0,5.0,,,,,90.0,67.0,7.2,10.0,0.0,0.0,0.045197,0,,,1.0,3.0,,1.0,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0
10389836,away,Lorient,Laurent Abergel,,,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,58.0,50.0,4.0,2.0,28.0,31.0,22.0,27.0,,10.0,,,,,90.0,74.0,7.4,10.0,0.0,0.0,0.0199117,0,,,5.0,9.0,,4.0,1.0,7.0,5.0,,,1.0,2.0,,,,,2.0,,,,,,True,,,,,,,
10389836,away,Lorient,Stéphane Diarra,,,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,False,22.0,19.0,,,9.0,10.0,10.0,13.0,,4.0,,,,,68.0,41.0,7.1,11.0,0.1478,0.0,0.14448,2,,,5.0,6.0,2.0,5.0,,3.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,,3.0,,1.0,,,,,1.0,1.0,,,,1.0
10389836,away,Lorient,Enzo Le Fée,,,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,80,80,False,60.0,55.0,3.0,1.0,32.0,33.0,25.0,32.0,1.0,7.0,,,,,90.0,96.0,7.6,14.0,0.1033,0.0,0.0900598,3,,,8.0,13.0,3.0,4.0,,5.0,4.0,1.0,5.0,,3.0,2.0,1.0,5.0,2.0,3.0,1.0,,,,,,,2.0,1.0,,,,
10389836,away,Lorient,Jean-Victor Makengo,,,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,False,22.0,17.0,2.0,,11.0,13.0,6.0,9.0,3.0,3.0,,,,,69.0,37.0,6.9,9.0,0.0352,0.0367,0.011152,1,,2.0,4.0,6.0,2.0,,,3.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
10389836,away,Lorient,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,False,18.0,13.0,1.0,1.0,1.0,2.0,13.0,18.0,,4.0,,,,,69.0,34.0,6.6,8.0,0.0892,0.0,0.0988721,2,,,5.0,4.0,1.0,1.0,,,,,4.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,
10389836,away,Lorient,Ahmadou Bamba Dieng,Ahmadou Bamba Dieng,,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,False,15.0,11.0,,,5.0,6.0,6.0,9.0,2.0,3.0,,,,,75.0,34.0,6.7,8.0,0.4042,0.0,0.0172731,1,,,3.0,8.0,,4.0,,3.0,1.0,3.0,2.0,1.0,3.0,,1.0,,,,,dieng_ahmadou_bamba,,1.0,,,,1.0,,,,,
10389836,away,Lorient,Igor Silva,,,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,D,2,2,True,9.0,8.0,,,2.0,3.0,6.0,6.0,,3.0,,,,,22.0,15.0,6.4,3.0,0.0,0.0,0.0373891,0,,,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
10389836,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,12.0,9.0,,,2.0,4.0,7.0,8.0,1.0,1.0,,,,,21.0,16.0,6.6,4.0,0.0,0.0,0.0159587,0,,,3.0,2.0,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10389836,away,Lorient,Julien Ponceau,,,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,14.0,13.0,,,5.0,5.0,8.0,9.0,,1.0,,,,,21.0,15.0,6.4,1.0,0.0,0.0,0.0128588,0,,,2.0,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0
10389836,away,Lorient,Ibrahima Kone,,,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,,,15.0,11.0,6.3,5.0,0.2286,0.0,0.0138896,2,,1.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,
10389836,away,Lorient,Teddy Bartouche,,,teddy-bartouche,T. Bartouche,G,1,178,46,M,962410,EUR,865468800,G,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,away,Lorient,Darlin Yongwa,,,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,away,Lorient,Bonke Innocent,,,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,away,Lorient,Adil Aouchiche,,,aouchiche-adil,A. Aouchiche,M,24,181,1369,M,962877,EUR,1026691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389836,away,Lorient,Siriné Doucouré,Siriné,Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
