match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,captain,stat_clearanceOffLine
12448341,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,True,15.0,12.0,,,1.0,,,13.0,18.0,,2.0,,,,,27.0,26.0,7.2,7.0,0.379957,1,,3.0,1.0,3.0,,2.0,2.0,,1.0,,,0.0237,,2.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,noano,,,
12448341,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,23.0,18.0,2.0,1.0,0.0,2.0,2.0,17.0,22.0,,,1.0,,,,16.0,25.0,7.7,5.0,0.0920042,1,,1.0,1.0,2.0,,,,1.0,,,,0.3011,0.5863,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,
12448341,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8804,M,825839,EUR,934761600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tyrellmalacia,,,
12448341,home,PSV Eindhoven,Wessel Kuhn,Wessel Kuhn,,kuhn-wessel,W. Kuhn,D,5,185,99,M,1470004,EUR,1158364800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,home,PSV Eindhoven,Jesper Uneken,Jesper Uneken,,uneken-jesper,J. Uneken,F,9,180,217,M,1475512,EUR,1092009600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,37.0,16.0,33.0,12.0,0.0,6.0,10.0,10.0,27.0,,,13.0,1.0,11.0,15.0,90.0,55.0,10.0,21.0,0.00467606,0,1.1039,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,27.0,16.0,7.0,2.0,0.0,8.0,12.0,8.0,18.0,2.0,8.0,2.0,,,,90.0,56.0,7.6,16.0,0.0213876,0,,3.0,,4.0,1.0,1.0,,,4.0,6.0,3.0,,,,2.0,2.0,,,,,,,,,4.0,,,,,,,1.0
12448341,away,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,28.0,22.0,6.0,5.0,0.0,14.0,15.0,8.0,13.0,4.0,6.0,3.0,,,,90.0,51.0,8.1,7.0,0.0176661,1,,,,6.0,1.0,,,1.0,13.0,1.0,,0.3641,0.9194,,5.0,,,1.0,,,1.0,,,,4.0,1.0,,,,,,
12448341,away,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,20.0,16.0,4.0,2.0,0.0,9.0,9.0,7.0,11.0,1.0,4.0,1.0,,,,90.0,31.0,6.8,4.0,0.00440994,1,,,,2.0,,,,,2.0,3.0,2.0,0.0429,,,2.0,3.0,,,,,,,,1.0,1.0,,,,,,True,1.0
12448341,away,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,14.0,9.0,4.0,1.0,0.0,2.0,2.0,8.0,19.0,,1.0,2.0,,,,90.0,43.0,6.4,18.0,0.0890026,0,,7.0,1.0,5.0,,1.0,,,8.0,,,,,,2.0,,,1.0,,,,2.0,,,1.0,,,,,,,
12448341,away,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,18.0,9.0,7.0,1.0,1.0,2.0,5.0,9.0,16.0,1.0,6.0,6.0,,,,80.0,39.0,7.4,13.0,0.515363,1,,3.0,2.0,4.0,2.0,2.0,1.0,,1.0,3.0,1.0,0.0507,,3.0,,,,1.0,,,,1.0,1.0,,2.0,2.0,1.0,,,,,
12448341,away,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,False,23.0,15.0,1.0,,1.0,4.0,7.0,13.0,18.0,2.0,6.0,5.0,,,,90.0,43.0,7.5,11.0,0.0685304,0,,2.0,2.0,6.0,,1.0,1.0,,5.0,1.0,,,,2.0,4.0,1.0,,2.0,,,,3.0,,,2.0,3.0,,,,,,
12448341,away,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,False,33.0,27.0,3.0,2.0,0.0,12.0,13.0,15.0,21.0,,4.0,8.0,,,,80.0,45.0,7.0,8.0,0.0169487,0,,1.0,,,,,,,2.0,2.0,2.0,,,,,,,2.0,,,,,,,2.0,,,,zidaneiqbal,,,
12448341,away,FC Utrecht,Paxten Aaronson,Paxten Aaronson,,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,19.0,13.0,2.0,1.0,0.0,4.0,7.0,9.0,13.0,1.0,6.0,2.0,,,,90.0,34.0,7.1,10.0,0.0321819,4,,1.0,,6.0,2.0,2.0,1.0,1.0,,3.0,3.0,0.3891,0.2958,,,,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,
12448341,away,FC Utrecht,David Min,,,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,15.0,9.0,1.0,,0.0,3.0,3.0,6.0,12.0,1.0,3.0,5.0,,,,80.0,23.0,6.4,9.0,0.0866489,1,,,,7.0,2.0,1.0,,,,1.0,1.0,0.0645,,1.0,2.0,,,1.0,,,,2.0,,1.0,,2.0,,,,,,
12448341,away,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,91,91,False,25.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,20.0,6.0,9.0,7.0,,,,90.0,42.0,7.0,16.0,0.0287079,1,,,,11.0,1.0,2.0,2.0,1.0,2.0,,,0.2221,0.6284,1.0,7.0,,,2.0,3.0,,,,,,,3.0,,,SebHaller,,,
12448341,away,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,2.0,,,,,10.0,9.0,6.6,1.0,0.00162819,0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,M,26,26,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,10.0,8.0,6.1,1.0,0.00047788,1,,,,1.0,,1.0,,,1.0,,,0.5486,,,,,,,,1.0,,,1.0,,1.0,,,,,,,
12448341,away,FC Utrecht,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,10.0,5.0,6.9,,0.160461,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
12448341,away,FC Utrecht,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,1145525,EUR,1102636800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Rafik El Arguioui,Rafik el Arguioui,,rafik-el-arguioui,R. E. Arguioui,M,8,178,355,M,1190941,EUR,1122768000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448341,away,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
