match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_lastManTackle
14083141,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1878,M,900003,EUR,849312000,F,19,19,False,14.0,14.0,,,0.0,7.0,7.0,7.0,7.0,2.0,,4.0,83.0,24.0,6.3,5.0,0.0124048,91.086435118958,7.0,28.14,12.495,,3,,0.0,0.27,0.17,,,,3.0,,4.0,1.0,1.0,,,2.0,1.0,,,,,1.0,0.2853,,-0.56,,,1.0,1.0,,0.2535,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,11.0,9.0,1.0,1.0,0.0,4.0,5.0,5.0,6.0,3.0,1.0,,21.0,19.0,6.7,4.0,0.00388777,36.32285369483,6.0,2.31,13.86,,0,,-0.06,0.02,-0.12,,,3.0,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
14083141,home,Rayo Vallecano,Alemão,alemao,Alemão,F,9,182.0,1258,M,981604,EUR,891388800,F,9,9,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,21.0,4.0,6.4,1.0,0.00014581,8.2824199965952,1.0,-3.255,-3.255,,0,,0.01,0.03,0.14,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,10.0,9.0,,,0.0,3.0,4.0,6.0,6.0,1.0,,,13.0,12.0,6.6,2.0,0.00111118,34.591915750108,4.0,34.02,15.435,,0,,0.0,0.01,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,True,11.0,9.0,3.0,2.0,0.0,7.0,7.0,2.0,4.0,,,,13.0,12.0,6.7,3.0,0.00074388,18.808492680587,3.0,1.365,3.255,,0,,0.0,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,0.00029713,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Adrián Molina,adrian-molina,A. Molina,G,40,,22,M,1893144,EUR,1121990400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,home,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,206,M,1120947,EUR,1093046400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozhua Vertrouwd,,,,,,,,,,,
14083141,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,45,M,2198232,EUR,1136073600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187.0,1097,M,1014412,EUR,977788800,G,25,25,False,25.0,13.0,18.0,6.0,0.0,8.0,8.0,5.0,17.0,7.0,,,90.0,41.0,6.6,12.0,0.00170609,25.893738356371,5.0,9.24,5.565,0.2872,0,0.2033,0.1,-0.12,-0.05,0.14,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,5.0,2.0,
14083141,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176.0,798,M,851282,EUR,920937600,D,12,12,False,25.0,18.0,4.0,3.0,0.0,4.0,5.0,14.0,20.0,3.0,,1.0,90.0,57.0,6.6,18.0,0.161691,67.006755515981,7.0,-62.895,-2.52,,0,,0.31,0.01,-0.16,,,3.0,,1.0,6.0,2.0,1.0,1.0,,,3.0,,,1.0,1.0,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193.0,816,M,996928,EUR,1014681600,D,5,5,False,31.0,26.0,4.0,2.0,0.0,17.0,18.0,9.0,13.0,3.0,,1.0,90.0,47.0,7.0,7.0,0.00821503,131.8913422902,10.0,-96.495,4.515,,0,,0.16,0.09,0.51,,,,,3.0,3.0,4.0,1.0,,,,8.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0
14083141,away,Valencia,José Copete,jose-copete,J. Copete,D,3,190.0,437,M,913695,EUR,939513600,D,3,3,False,40.0,33.0,6.0,3.0,0.0,22.0,25.0,11.0,15.0,2.0,,,90.0,53.0,7.2,7.0,0.0103787,97.1258278827,14.0,-33.39,3.36,,0,,0.12,0.03,-0.02,,,,1.0,2.0,2.0,2.0,,,,,7.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
14083141,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172.0,1685,M,227922,EUR,801360000,D,14,14,False,35.0,32.0,2.0,2.0,0.0,8.0,9.0,24.0,26.0,6.0,,,90.0,65.0,6.8,14.0,0.0178323,180.96363100297,15.0,-74.445,7.875,,1,,-0.03,0.11,-0.05,,,6.0,1.0,,2.0,3.0,,1.0,,,7.0,,,2.0,1.0,1.0,0.0155,,-0.1,,,,,,,,,,,True,,1.0,,,,,,,
14083141,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187.0,1800,M,1122610,EUR,1052784000,M,8,8,False,19.0,16.0,2.0,1.0,0.0,7.0,7.0,9.0,12.0,2.0,,,57.0,32.0,6.3,10.0,0.0126976,98.687204767077,5.0,-49.035,1.995,,0,,0.07,0.05,-0.05,,,2.0,,,5.0,1.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14083141,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185.0,1838,M,826948,EUR,902793600,M,18,18,False,62.0,54.0,12.0,8.0,0.0,27.0,28.0,27.0,34.0,4.0,,,89.0,77.0,7.4,9.0,0.0393574,91.732904617774,13.0,-37.38,7.14,,0,,0.26,0.14,-0.03,,,1.0,1.0,3.0,3.0,7.0,,,,,6.0,,,2.0,1.0,2.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,11,11,False,13.0,10.0,1.0,,0.0,1.0,1.0,9.0,12.0,3.0,,1.0,74.0,26.0,6.2,10.0,0.00853401,104.80579207162,10.0,-53.34,4.62,,2,,-0.16,-0.08,0.0,,,6.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,0.0532,,-0.17,1.0,,,,,,,1.0,,,,,1.0,,,,,,,
14083141,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176.0,1200,M,845693,EUR,959644800,M,10,10,False,42.0,39.0,4.0,4.0,0.0,14.0,15.0,25.0,27.0,3.0,,,90.0,57.0,7.3,7.0,0.0242265,136.04898748429,16.0,-60.795,6.93,,1,,0.05,0.13,0.0,,,3.0,,1.0,1.0,7.0,1.0,2.0,,1.0,1.0,,1.0,3.0,2.0,1.0,0.0321,1.0,0.01,,,,,,,,2.0,,,,,,,,,,,,
14083141,away,Valencia,Diego López,diego-lopez,D. López,M,16,172.0,1350,M,998950,EUR,1021248000,M,16,16,False,19.0,13.0,,,0.0,8.0,9.0,5.0,10.0,3.0,,,89.0,35.0,7.7,8.0,0.0182701,56.477009412196,9.0,-26.67,3.045,,4,,-0.18,0.09,0.22,,,,2.0,,4.0,5.0,,2.0,,1.0,2.0,,,,,5.0,0.4516,1.0,0.52,,,1.0,2.0,1.0,0.3627,,,,,,,1.0,,,,,,,
14083141,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180.0,2868,M,909119,EUR,942192000,F,9,9,False,12.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,10.0,3.0,,,74.0,20.0,6.2,6.0,0.0165049,15.274178447856,3.0,-13.335,-2.73,,0,,-0.51,0.07,0.25,,,,3.0,,4.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178.0,3536,M,827064,EUR,854668800,F,7,7,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,,1.0,33.0,17.0,6.4,5.0,0.00266476,64.354231003859,7.0,-4.935,7.875,,1,,-0.06,0.01,0.0,,,1.0,,1.0,3.0,2.0,,3.0,,1.0,1.0,,,,,,0.0472,,-0.14,1.0,,,,,,,1.0,,,,,,,,,,,,
14083141,away,Valencia,Filip Ugrinić,filip-ugrinic,F. Ugrinić,M,23,185.0,685,M,857482,EUR,915494400,M,23,23,True,9.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,3.0,1.0,,1.0,16.0,13.0,6.6,2.0,0.00296386,14.298564959359,2.0,14.28,10.815,,0,,-0.02,-0.08,-0.02,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177.0,3780,M,962029,EUR,985824000,M,15,15,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,1.0,,2.0,16.0,11.0,6.6,4.0,0.00965177,31.342999248095,3.0,-30.66,-4.41,,1,,-0.01,0.17,-0.02,,beltranlucass,1.0,,,,,,,,,,,,,,,0.0285,,-0.08,,,,,,,1.0,,,,,,1.0,,,,,,,
14083141,away,Valencia,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183.0,473,M,344751,EUR,794707200,M,22,22,True,,,,,0.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Dani Raba,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,3.0,,,0.0205599,,,,,,0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14083141,away,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188.0,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182.0,419,M,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183.0,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182.0,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183.0,461,M,151138,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083141,away,Valencia,David Otorbi,otorbi-david,D. Otorbi,F,27,180.0,233,M,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Otorbi,,,,,,,,,,,
