match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_totalOffside,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim
11391263,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,31.0,19.0,15.0,3.0,18.0,24.0,1.0,7.0,1.0,8.0,2.0,3.0,90.0,41.0,6.7,12.0,0.00015629,0,-0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,30.0,25.0,2.0,,13.0,17.0,14.0,15.0,3.0,6.0,,,90.0,52.0,6.9,7.0,0.437771,0,,2.0,2.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,43.0,35.0,9.0,2.0,29.0,33.0,6.0,10.0,4.0,2.0,,,90.0,52.0,6.5,8.0,0.00817895,0,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,47.0,36.0,9.0,3.0,30.0,36.0,6.0,11.0,8.0,5.0,,,90.0,62.0,6.9,11.0,0.00383453,1,,,,,3.0,1.0,7.0,,,,3.0,2.0,,1.0,,,1.0,1.0,1.0,0.1447,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,44.0,40.0,,,25.0,27.0,15.0,17.0,3.0,8.0,,,90.0,61.0,7.0,5.0,0.0662874,0,,,,2.0,1.0,3.0,5.0,,,1.0,3.0,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,57.0,44.0,3.0,1.0,17.0,18.0,27.0,39.0,,9.0,,,90.0,71.0,6.8,19.0,0.312727,0,,,,2.0,,5.0,3.0,1.0,,1.0,2.0,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,64.0,51.0,12.0,7.0,25.0,28.0,26.0,36.0,1.0,11.0,,,90.0,86.0,7.4,17.0,0.0394055,0,,,,1.0,2.0,2.0,8.0,1.0,,4.0,4.0,2.0,1.0,2.0,,,1.0,,,,,,Mati,,,,,,,,,,
11391263,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,37.0,30.0,2.0,1.0,13.0,18.0,17.0,20.0,2.0,2.0,,,79.0,53.0,6.9,13.0,0.144664,0,,1.0,,1.0,2.0,7.0,6.0,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,
11391263,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,F,37,37,False,21.0,18.0,2.0,2.0,5.0,5.0,13.0,17.0,,4.0,,,66.0,38.0,6.7,10.0,0.042666,3,,1.0,,1.0,1.0,11.0,5.0,1.0,,,1.0,1.0,3.0,2.0,,1.0,,7.0,3.0,0.2139,3.0,1.0,nana_nuamah10,,2.0,,,,,,,,
11391263,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,18.0,12.0,2.0,1.0,5.0,5.0,8.0,14.0,1.0,3.0,,,89.0,41.0,8.4,16.0,0.206975,5,,1.0,1.0,1.0,2.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,1.3207,3.0,1.0,lacazettealex,1.0,,True,1.0,3.0,2.0,1.0,1.0,0.4875,
11391263,home,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,F,17,17,False,19.0,11.0,3.0,1.0,2.0,3.0,10.0,20.0,1.0,3.0,,,65.0,34.0,8.1,15.0,0.558136,2,,4.0,1.0,3.0,,7.0,2.0,3.0,1.0,,,,1.0,,2.0,,,1.0,1.0,0.1341,2.0,2.0,said_benrahma11,1.0,2.0,,,,1.0,,1.0,0.0442,
11391263,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,True,9.0,6.0,2.0,,3.0,4.0,4.0,8.0,,3.0,,,25.0,23.0,6.7,8.0,0.139343,3,,3.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,0.21,3.0,2.0,rayan_cherki,,1.0,,1.0,2.0,,,,,
11391263,home,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,F,11,11,True,2.0,2.0,,,1.0,1.0,2.0,3.0,1.0,,,,24.0,10.0,7.5,3.0,0.0964475,1,,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,0.2383,,,,,,,,,1.0,,1.0,0.7407,
11391263,home,Olympique Lyonnais,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,25,25,True,4.0,3.0,,,,,3.0,4.0,,,,,11.0,6.0,6.9,1.0,0.0628774,0,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Mama Baldé,,,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,True,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391263,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
