match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10382277,home,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,Arnaud,Luzayadio,,,,,,,,,,,,,
10382277,home,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,187,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,home,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,,,,,,,,,,
10382277,home,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,178,53,M,997187,EUR,969753600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,home,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,175,80,M,943188,EUR,914630400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,home,FC Emmen,Danny Hoesen,danny-hoesen,D. Hoesen,F,186,15,,113712,EUR,663897600,F,21,21,True,,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,185,1498,M,123865,EUR,609206400,G,22,22,False,32.0,15.0,20.0,3.0,12.0,17.0,3.0,15.0,,,,13.0,2.0,4.0,90.0,48.0,7.7,17.0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,
10382277,away,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,174,343,M,946506,EUR,990835200,D,28,28,False,46.0,32.0,5.0,2.0,17.0,18.0,15.0,33.0,1.0,7.0,1.0,6.0,,,90.0,76.0,7.1,28.0,1,28,5.0,1.0,8.0,4.0,1.0,,,5.0,3.0,,,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,
10382277,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,188,233,M,842275,EUR,855532800,D,3,3,False,54.0,48.0,3.0,1.0,36.0,38.0,12.0,16.0,3.0,6.0,3.0,2.0,,,85.0,62.0,6.9,6.0,1,3,,1.0,2.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Joris Kramer,joris-kramer,J. Kramer,D,190,140,M,793742,EUR,838944000,D,5,5,False,85.0,78.0,5.0,2.0,46.0,49.0,32.0,36.0,3.0,5.0,3.0,2.0,,,90.0,95.0,7.5,7.0,1,4,,3.0,7.0,,,1.0,3.0,2.0,1.0,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,178,3591,M,991679,EUR,971913600,D,16,16,False,46.0,42.0,6.0,3.0,15.0,19.0,29.0,33.0,1.0,5.0,8.0,8.0,,,90.0,78.0,7.9,11.0,2,16,6.0,2.0,5.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,4.0,3.0,2.0,,,,,,,,,
10382277,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,178,570,M,10077,EUR,517536000,M,20,20,False,78.0,67.0,6.0,3.0,22.0,25.0,47.0,60.0,,4.0,,5.0,,,90.0,92.0,7.6,16.0,1,,7.0,1.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,1.0,2.0,True,,,,,,,2.0,,,,,,,,,1.0
10382277,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,167,193,M,961685,EUR,1014508800,M,71,71,False,71.0,67.0,5.0,5.0,25.0,26.0,42.0,45.0,,5.0,,4.0,,,90.0,85.0,7.8,4.0,2,71,,,1.0,,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
10382277,away,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,183,301,M,929631,EUR,988588800,M,7,7,False,16.0,12.0,,,1.0,1.0,11.0,16.0,1.0,7.0,,2.0,,,85.0,32.0,6.7,9.0,2,7,1.0,2.0,6.0,1.0,,,1.0,,,1.0,3.0,1.0,,,1.0,,,1.0,5.0,3.0,,,1.0,,,1.0,,,,
10382277,away,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,174,794,M,896117,EUR,919900800,M,11,11,False,21.0,20.0,1.0,1.0,9.0,9.0,12.0,14.0,,2.0,,3.0,,,79.0,36.0,6.6,11.0,2,8,2.0,,6.0,2.0,,,,1.0,1.0,5.0,1.0,,2.0,,1.0,,,3.0,1.0,,1.0,,1.0,,,,,,,1.0
10382277,away,NEC Nijmegen,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,188,378,M,1128902,EUR,1048636800,M,21,21,False,22.0,19.0,1.0,,3.0,4.0,16.0,20.0,1.0,10.0,1.0,4.0,,,72.0,44.0,7.3,9.0,2,20,2.0,1.0,4.0,,2.0,,,1.0,,2.0,4.0,1.0,3.0,,,Ibrahim Cissoko,,1.0,5.0,4.0,,,,,,,,,,
10382277,away,NEC Nijmegen,Landry Dimata,landry-dimata,L. Dimata,F,185,507,M,826944,EUR,873072000,F,19,19,False,25.0,21.0,1.0,1.0,3.0,4.0,18.0,21.0,2.0,8.0,,4.0,,,90.0,52.0,7.0,14.0,6,10,,4.0,14.0,,4.0,,,1.0,,2.0,3.0,2.0,1.0,,2.0,,,6.0,4.0,2.0,,,,1.0,,1.0,,,,
10382277,away,NEC Nijmegen,Anthony Musaba,anthony-musaba,A. Musaba,F,182,2509,M,979473,EUR,976060800,F,77,77,True,8.0,7.0,,,,,8.0,9.0,,2.0,,,,,18.0,15.0,7.2,3.0,2,20,1.0,2.0,3.0,,1.0,,,,,1.0,,,2.0,,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,
10382277,away,NEC Nijmegen,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,170,76,M,825278,EUR,838080000,M,6,6,True,4.0,3.0,1.0,,1.0,1.0,3.0,4.0,,1.0,,,,,11.0,8.0,6.6,3.0,0,8,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,
10382277,away,NEC Nijmegen,Terry Sanniez,terry-sanniez,T. Sanniez,D,174,16,M,787978,EUR,839635200,D,34,34,True,9.0,7.0,1.0,,6.0,7.0,1.0,2.0,,1.0,,1.0,,,9.0,10.0,6.5,2.0,0,25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Pedro Marques,pedro-marques,P. Marques,F,181,203,M,846039,EUR,893462400,F,9,9,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,8.0,4.0,6.6,1.0,0,43,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Guus Gertsen,guus-gertsen,G. Gertsen,D,189,8,M,1088963,EUR,1050451200,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382277,away,NEC Nijmegen,Andri Baldursson,andri-baldursson,A. Baldursson,M,187,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
