match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyWon,stat_totalOffside
12436470,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,38.0,28.0,21.0,11.0,0.0,22.0,25.0,6.0,13.0,1.0,1.0,11.0,1.0,1.0,2.0,90.0,48.0,6.7,10.0,0.00356086,0,-0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436470,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,33.0,27.0,2.0,1.0,0.0,13.0,15.0,14.0,19.0,4.0,1.0,3.0,,,,90.0,46.0,6.1,9.0,0.0196501,1,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.1422,,,,,,,,,,,,,,,,,,,,,
12436470,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,48.0,38.0,6.0,2.0,0.0,32.0,35.0,6.0,13.0,4.0,1.0,4.0,,,,90.0,51.0,6.2,11.0,0.106958,0,,,,5.0,6.0,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12436470,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,59.0,51.0,7.0,3.0,0.0,36.0,38.0,16.0,22.0,1.0,,10.0,,,,90.0,77.0,7.5,8.0,0.101732,2,,1.0,,,8.0,1.0,1.0,4.0,6.0,3.0,,1.0,1.0,0.1422,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436470,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,20,20,False,36.0,27.0,4.0,1.0,0.0,14.0,17.0,13.0,19.0,2.0,1.0,4.0,,,,90.0,58.0,6.6,13.0,0.0413333,2,,,,2.0,2.0,1.0,1.0,2.0,,,,,,0.3062,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12436470,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,26.0,23.0,3.0,2.0,0.0,8.0,8.0,15.0,18.0,3.0,1.0,4.0,,,,55.0,35.0,7.0,3.0,0.0257516,1,,,1.0,1.0,4.0,,,,2.0,2.0,,1.0,1.0,0.1759,,,,1.0,,,2.0,,,,,,,,,,,,,,
12436470,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,54.0,43.0,2.0,1.0,0.0,22.0,24.0,21.0,31.0,7.0,,6.0,,,,90.0,77.0,7.0,21.0,0.0582029,1,,1.0,,2.0,9.0,8.0,1.0,,1.0,1.0,,2.0,1.0,0.0361,2.0,,4.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
12436470,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,M,12,12,False,25.0,21.0,3.0,2.0,0.0,5.0,7.0,16.0,19.0,4.0,1.0,1.0,,,,45.0,35.0,6.4,7.0,0.0101509,0,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12436470,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,False,40.0,35.0,2.0,1.0,0.0,13.0,14.0,26.0,34.0,6.0,,9.0,,,,90.0,68.0,7.3,20.0,0.662192,3,,8.0,1.0,,3.0,3.0,2.0,,1.0,1.0,,1.0,,0.2573,3.0,4.0,1.0,,,4.0,,5.0,,,1.0,0.7507,,,,,,,,,
12436470,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,F,8,8,False,69.0,51.0,6.0,4.0,0.0,9.0,13.0,45.0,62.0,10.0,1.0,7.0,,,,90.0,96.0,7.6,28.0,0.395435,7,,6.0,2.0,,5.0,4.0,2.0,,3.0,2.0,,2.0,2.0,0.4994,1.0,3.0,,2.0,,4.0,1.0,2.0,,,3.0,0.3273,True,1.0,,,,,,,
