match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId,stat_penaltyWon,stat_totalOffside
10408500,home,Real Valladolid,Shon Weissman,shon-weissman,S.Weissman,F,174,695,M,790817,EUR,824256000,F,9,9,False,,7.0,6.0,,,3.0,3.0,3.0,4.0,,1.0,,,,,,,72.0,12.0,6.5,4.0,0.0,0.0,0.00741597,0,,,,18,,,3.0,2.0,,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
10408500,home,Real Valladolid,Sergio León,sergio-leon,S. León,F,178,108,M,111229,EUR,600048000,F,7,7,True,,6.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,1.0,,,,,,,30.0,17.0,8.0,5.0,1.2828,2.2914,0.00782052,4,,Sergio,León,7,,2.0,3.0,3.0,,,,,,,1.0,1.0,3.0,,,2.0,4.0,2.0,,,,1.0,,,,1.0,1.0,,,
10408500,home,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,180,117,M,255235,EUR,666230400,F,10,10,True,,5.0,3.0,,,1.0,2.0,3.0,4.0,1.0,2.0,,,,,,,30.0,13.0,7.0,5.0,0.0,0.0,0.157677,0,,,,20,1.0,2.0,2.0,2.0,,,,,,,,,3.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,
10408500,home,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,190,4375,M,877103,EUR,699321600,D,15,15,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,2.0,,,,,,,,18.0,6.0,6.6,,0.0,0.0,0.00151371,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,178,20323,M,937937,EUR,973036800,F,11,11,True,,3.0,2.0,,,,,2.0,3.0,,,,,,,,,18.0,7.0,6.9,2.0,0.0,0.0,0.00453382,0,,,,19,,,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,gonzaloplata,1.0,
10408500,home,Real Valladolid,Mickaël Malsa,mickael-malsa,M. Malsa,M,178,278,M,360866,EUR,813456000,M,14,14,True,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00014291,0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Alvaro Aceves Catalina,alvaro-aceves-catalina,A. A. Catalina,G,190,60,M,1112734,EUR,1059177600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,David Torres,david-torres,D. Torres,D,182,147,M,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,176,182,M,88859,EUR,620697600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Juan Narváez,juan-narvaez,J. Narváez,M,180,133,M,893140,EUR,792547200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,168,223,M,142018,EUR,717206400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,home,Real Valladolid,Monchu,monchu,Monchu,M,173,615,M,859774,EUR,937180800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,188,1571,M,47339,EUR,574473600,G,1,1,False,,25.0,18.0,10.0,4.0,15.0,16.0,3.0,9.0,,7.0,,2.0,1.0,1.0,3.0,,90.0,32.0,6.6,7.0,0.0,0.0,0.00079895,0,-1.5019,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,174,280,M,83506,EUR,677548800,D,2,2,False,True,47.0,37.0,3.0,,20.0,29.0,18.0,23.0,4.0,6.0,,,,,,,90.0,75.0,6.4,19.0,0.0569,0.0,0.0344298,2,,,,,5.0,3.0,3.0,5.0,,1.0,,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
10408500,away,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,184,857,M,796320,EUR,812332800,D,15,15,False,,53.0,47.0,3.0,1.0,35.0,37.0,12.0,16.0,3.0,7.0,,,,,,,90.0,60.0,5.9,6.0,0.1003,0.0,0.00445512,1,,,,4,,2.0,3.0,3.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,
10408500,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,184,3812,M,859773,EUR,926553600,D,3,3,False,,45.0,42.0,3.0,3.0,25.0,26.0,17.0,19.0,,5.0,,,,,,,90.0,51.0,6.4,3.0,0.1467,0.0,0.0219757,2,,,,3,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,
10408500,away,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,172,2472,M,825133,EUR,785203200,D,17,17,False,,43.0,38.0,2.0,1.0,15.0,20.0,25.0,30.0,1.0,10.0,,,,,,,90.0,77.0,6.0,16.0,0.0,0.0,0.0551919,0,,,,20,7.0,,8.0,4.0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,4.0,,,,,3.0,2.0,3.0,,,,,,,,
10408500,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,185,3151,M,352376,EUR,806889600,M,14,14,False,,34.0,29.0,3.0,2.0,21.0,23.0,8.0,11.0,1.0,6.0,,,,,,,67.0,46.0,6.9,6.0,0.0,0.0,0.00774747,0,,,,13,,,3.0,5.0,,,,,1.0,1.0,3.0,2.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,
10408500,away,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,174,618,M,794948,EUR,898992000,M,5,5,False,,52.0,45.0,5.0,2.0,11.0,13.0,34.0,45.0,,4.0,,,,,,,90.0,69.0,6.7,18.0,0.8981,0.4865,0.0355965,2,,,,14,6.0,2.0,6.0,4.0,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,
10408500,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,170,770,M,835484,EUR,918000000,M,8,8,False,,62.0,59.0,1.0,,25.0,27.0,34.0,35.0,2.0,5.0,,,,,,,90.0,75.0,6.4,6.0,0.1504,0.0,0.0297043,3,,,,8,,,5.0,,1.0,,,1.0,,,,,2.0,,1.0,3.0,,,,2.0,,1.0,2.0,,,,,,,1.0
10408500,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,165,1013,M,557008,EUR,769910400,M,11,11,False,,37.0,26.0,1.0,,10.0,13.0,17.0,29.0,,2.0,,,,,,,67.0,52.0,6.7,19.0,0.1092,0.2162,0.0664682,2,,,,11,5.0,1.0,5.0,2.0,,2.0,1.0,,,,,,1.0,,,2.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,,
10408500,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,193,4810,M,876599,EUR,949795200,F,18,18,False,,14.0,13.0,,,6.0,6.0,7.0,8.0,1.0,1.0,,,,,,,90.0,33.0,7.5,7.0,0.2305,0.0401,0.123358,5,,,,22,,1.0,8.0,7.0,1.0,2.0,2.0,3.0,,,,,3.0,4.0,1.0,3.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,
10408500,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,176,5000,M,19356,EUR,554774400,F,10,10,False,,46.0,38.0,3.0,1.0,13.0,16.0,26.0,31.0,,3.0,,,,,,,90.0,62.0,6.9,13.0,0.849,0.9902,0.207784,2,,,,10,1.0,1.0,5.0,7.0,,4.0,3.0,,,1.0,,,,3.0,,1.0,1.0,,,4.0,1.0,3.0,1.0,,,1.0,1.0,i.aspas10,,
10408500,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,172,1038,M,794950,EUR,887587200,F,7,7,True,,11.0,10.0,1.0,1.0,4.0,5.0,6.0,6.0,,,,,,,,,23.0,15.0,6.6,2.0,0.0935,0.0,0.0125664,2,,,,7,,,2.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,
10408500,away,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,184,5203,M,1010505,EUR,1022457600,M,28,28,True,,8.0,6.0,,,1.0,2.0,7.0,9.0,,,,,,,,,23.0,15.0,6.9,3.0,0.0449,0.014,0.129659,1,,,,10,3.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,
10408500,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,186,733,M,892521,EUR,854582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,178,551,M,846492,EUR,895881600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408500,away,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,176,741,M,1398524,EUR,990748800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Pablo Durán,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
