match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_goalAssist,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed
11450001,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4877,M,754330,EUR,828662400,G,1,1,False,True,24.0,14.0,18.0,8.0,10.0,12.0,4.0,12.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,90.0,34.0,7.3,11.0,0.0,0.0,0.00118286,0,0.4585,,,,,,,,,,,,,,,,,,,,,,,,,
11450001,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,371,M,44848,EUR,667094400,D,19,19,False,,43.0,35.0,9.0,5.0,23.0,28.0,12.0,16.0,,2.0,1.0,2.0,1.0,8.0,,,,,,90.0,55.0,7.2,10.0,0.0315,0.0,0.0814944,1,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11450001,home,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,531,M,357588,EUR,868752000,D,32,32,False,,43.0,37.0,5.0,,34.0,36.0,3.0,7.0,,1.0,1.0,1.0,4.0,5.0,,,,,,90.0,50.0,6.9,6.0,0.0,0.0,0.00074485,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11450001,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,49.0,44.0,8.0,4.0,31.0,31.0,13.0,18.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,,,,,90.0,63.0,8.1,7.0,0.0865,0.303,0.0035914,1,,,,,1.0,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,
11450001,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4093,M,981483,EUR,962928000,D,18,18,False,,27.0,22.0,4.0,2.0,12.0,14.0,10.0,14.0,,1.0,4.0,6.0,1.0,9.0,1.0,,,,,90.0,50.0,7.0,8.0,0.0,0.0,0.010657,0,,,,1.0,1.0,,2.0,,,2.0,,,3.0,2.0,,1.0,2.0,1.0,,,,,,,,
11450001,home,Trabzonspor,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182,578,M,128089,EUR,752198400,M,21,21,False,,41.0,34.0,3.0,2.0,19.0,23.0,15.0,18.0,3.0,1.0,9.0,6.0,2.0,3.0,1.0,,,,,90.0,57.0,7.0,10.0,0.0,0.0,0.0104662,0,,,,,4.0,,2.0,1.0,1.0,2.0,,,3.0,3.0,3.0,,1.0,1.0,,,,,,,,
11450001,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1001,M,109779,EUR,635212800,M,7,7,False,,20.0,17.0,1.0,,5.0,6.0,12.0,14.0,,,2.0,,,4.0,,,,,,45.0,22.0,6.8,3.0,0.0297,0.0,0.0629079,1,,,,,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,
11450001,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2114,M,114076,EUR,741225600,M,11,11,False,,52.0,43.0,7.0,3.0,20.0,23.0,24.0,32.0,,,6.0,7.0,1.0,9.0,3.0,,,,,90.0,73.0,7.5,14.0,0.2775,0.1508,0.119067,3,,,,3.0,2.0,1.0,,3.0,,2.0,1.0,,2.0,2.0,,2.0,3.0,2.0,1.0,1.0,,,,,,
11450001,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,641,M,826155,EUR,930268800,M,10,10,False,,43.0,37.0,1.0,1.0,15.0,16.0,24.0,34.0,,2.0,3.0,4.0,,2.0,1.0,,,,,81.0,58.0,7.3,14.0,0.1417,0.0,0.124714,1,,,,7.0,1.0,,1.0,3.0,,,,,,,1.0,,3.0,1.0,1.0,2.0,1.0,,,,,
11450001,home,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38616,M,295361,EUR,780969600,M,27,27,False,,20.0,18.0,,,2.0,3.0,16.0,19.0,1.0,,4.0,2.0,,3.0,1.0,,,,,74.0,35.0,6.9,4.0,0.1448,0.0,0.0425544,2,,,,2.0,1.0,2.0,,,,2.0,,,,,,,1.0,1.0,,,,mahmoudtrezeguet,1.0,,,
