match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
12441675,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,14.0,11.0,6.0,3.0,0.0,9.0,9.0,2.0,5.0,3.0,1.0,1.0,90.0,18.0,6.7,4.0,0.00103424,0,-0.1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441675,home,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,False,66.0,58.0,8.0,4.0,0.0,26.0,27.0,35.0,47.0,5.0,,,90.0,101.0,7.6,18.0,0.0833868,1,,8.0,3.0,4.0,8.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0193,2.0,,,,,,,,,,,,
12441675,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,99.0,92.0,10.0,4.0,0.0,29.0,30.0,63.0,69.0,6.0,,,90.0,110.0,7.5,7.0,0.128472,0,,,,4.0,7.0,,,,,,6.0,,1.0,3.0,1.0,,1.0,,1.0,True,4.0,3.0,,,,,,,,,
12441675,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,False,88.0,86.0,6.0,4.0,0.0,29.0,29.0,58.0,61.0,4.0,,,90.0,98.0,7.3,4.0,0.0824963,0,,2.0,1.0,2.0,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
12441675,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,46.0,41.0,3.0,1.0,0.0,8.0,9.0,33.0,40.0,3.0,,,82.0,73.0,7.0,15.0,0.0389812,0,,3.0,,8.0,8.0,2.0,1.0,7.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,
12441675,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,47.0,46.0,2.0,2.0,0.0,13.0,13.0,35.0,41.0,6.0,,,73.0,68.0,6.9,10.0,0.125442,2,,7.0,2.0,7.0,1.0,,1.0,4.0,1.0,1.0,2.0,,,,,,,0.0495,,,1.0,,2.0,1.0,0.062,,,,,,
12441675,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,False,62.0,52.0,4.0,3.0,0.0,11.0,11.0,41.0,51.0,2.0,,,90.0,74.0,7.2,13.0,0.182901,2,,,,8.0,2.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.1314,3.0,,3.0,,2.0,1.0,0.0351,1.0,,,,,
12441675,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,M,11,11,False,18.0,16.0,2.0,1.0,0.0,2.0,2.0,14.0,16.0,2.0,,,67.0,25.0,6.5,5.0,0.0309346,0,,,,5.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,
12441675,home,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,False,37.0,28.0,1.0,1.0,0.0,8.0,10.0,21.0,28.0,4.0,,,67.0,45.0,6.9,12.0,0.413255,0,,1.0,1.0,1.0,2.0,,,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
12441675,home,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,51.0,40.0,2.0,1.0,0.0,8.0,8.0,32.0,43.0,2.0,,,67.0,70.0,7.4,14.0,0.087309,3,,,,6.0,8.0,,,2.0,1.0,2.0,1.0,,1.0,4.0,3.0,2.0,1.0,0.0654,1.0,,3.0,2.0,2.0,,,1.0,,,,,
