match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,player_lastName,player_sofascoreId,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12618489,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,False,23.0,15.0,7.0,1.0,0.0,14.0,18.0,1.0,5.0,2.0,9.0,4.0,6.0,1.0,90.0,37.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,False,33.0,23.0,4.0,2.0,0.0,14.0,18.0,10.0,17.0,,7.0,,,,90.0,52.0,6.0,17.0,0,Mohammed Al Dowaish,2.0,1.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,25.0,23.0,3.0,2.0,0.0,17.0,19.0,6.0,6.0,7.0,3.0,,,,90.0,41.0,6.7,2.0,1,,,,,3.0,2.0,4.0,1.0,,2.0,1.0,1.0,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,56.0,48.0,9.0,3.0,0.0,42.0,43.0,6.0,13.0,6.0,1.0,,,,90.0,65.0,6.1,8.0,2,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12618489,home,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,False,49.0,40.0,1.0,,0.0,28.0,30.0,12.0,19.0,2.0,10.0,,,,90.0,80.0,6.9,14.0,0,,,,2.0,1.0,8.0,14.0,2.0,3.0,2.0,10.0,7.0,1.0,1.0,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,
12618489,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,37.0,31.0,3.0,1.0,0.0,19.0,20.0,12.0,17.0,1.0,4.0,,,,89.0,51.0,6.5,9.0,1,,,,,,6.0,3.0,4.0,2.0,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12618489,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,False,53.0,49.0,5.0,4.0,0.0,32.0,34.0,17.0,19.0,,4.0,,,,90.0,74.0,6.9,10.0,2,Rakan Kaabi,,,,,7.0,9.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,3.0,3.0,4.0,1.0,,,,,,,,,
12618489,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,False,35.0,27.0,4.0,3.0,0.0,11.0,16.0,17.0,20.0,1.0,2.0,,,,90.0,52.0,6.6,15.0,2,,1.0,1.0,1.0,1.0,7.0,6.0,1.0,6.0,,3.0,2.0,1.0,3.0,,,,,,1.0,2.0,,2.0,1.0,,,,,,,,
12618489,home,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200,M,55,55,False,18.0,11.0,,,0.0,3.0,3.0,8.0,15.0,,,,,,62.0,21.0,6.7,8.0,0,Ali Al Hussain,,,,,6.0,1.0,1.0,1.0,,,,,2.0,,,,4.0,,1.0,1.0,,,,1.0,,,,,,,
12618489,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,M,75,75,False,21.0,19.0,1.0,,0.0,9.0,10.0,11.0,14.0,1.0,1.0,,,,89.0,26.0,6.3,4.0,0,Khalid Al Rammah,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,10,10,False,39.0,31.0,1.0,1.0,0.0,10.0,12.0,21.0,28.0,,3.0,,,,90.0,54.0,7.7,13.0,6,,1.0,,,2.0,2.0,4.0,,2.0,,,,2.0,,,3.0,,,,2.0,2.0,,3.0,,,,fashionjr10,1.0,3.0,,,
12618489,home,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,M,8,8,True,23.0,21.0,1.0,,1.0,13.0,14.0,8.0,9.0,,2.0,,,,28.0,24.0,6.9,3.0,0,Alejandro,,,1.0,,2.0,,,,,,,,2.0,,,,1.0,,,,,,,1.0,Pozuelo,,,,,,
12618489,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,1.0,4.0,,1.0,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Redha Alabdullah,redha-alabdullah,R. Alabdullah,F,,185.0,12,M,1547363,EUR,1108857600,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,0,Redha Alabdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618489,home,Al-Fayha,Sattam Al Shammari,sattam-al-shammari,S. A. Shammari,G,13,185.0,11,M,1911637,EUR,1093910400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
