match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_errorLeadToAShot,captain,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_hitWoodwork,stat_bigChanceMissed,stat_interceptionWon
14025174,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,43.0,36.0,3.0,1.0,0.0,5.0,5.0,31.0,38.0,,6.0,3.0,2.0,,,,,74.0,65.0,8.7,15.0,0.509009,310.93707655227,30.0,195.72,36.645,,3,,0.71,0.39,0.16,,6.0,,,2.0,3.0,,,1.0,3.0,1.0,,2.0,2.0,1.0,,0.8514,0.8747,0.3,,,,1.0,3.0,,,1.0,,2.0,,
14025174,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,3,3,True,34.0,32.0,2.0,1.0,0.0,9.0,9.0,23.0,25.0,2.0,5.0,3.0,,,,,,27.0,45.0,6.8,3.0,0.0162966,58.541747644441,9.0,0.73500000000003,5.985,,1,,0.06,0.02,-0.13,,,,,,,3.0,3.0,1.0,,,,1.0,,1.0,,0.1051,0.4354,0.09,,,,,,,,,,,1.0,
14025174,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,True,13.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,9.0,1.0,2.0,,,,,,,27.0,19.0,6.6,2.0,0.0194964,51.140093198551,10.0,20.58,5.88,,0,,0.0,0.13,-0.06,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0
14025174,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,True,14.0,13.0,,,0.0,4.0,5.0,9.0,9.0,,1.0,,2.0,,,,,16.0,18.0,6.5,2.0,0.01067,32.161822487798,6.0,9.87,7.875,,0,,-0.17,0.14,-0.06,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14025174,home,Newcastle United,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,9,9,True,8.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,6.0,1.0,1.0,,1.0,,,,,16.0,10.0,6.6,2.0,0.0610475,14.657914116858,2.0,9.135,10.815,,0,,-0.26,0.24,0.13,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14025174,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,True,,,,,0.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,4.7934005674469,1.0,4.305,4.305,,0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14025174,home,Newcastle United,John Ruddy,,,john-ruddy,J. Ruddy,G,26,193,404,M,,1131,EUR,530496000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,,1125214,EUR,1088121600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,38.0,15.0,32.0,10.0,0.0,6.0,7.0,9.0,31.0,,,4.0,8.0,1.0,1.0,6.0,2.0,90.0,52.0,7.1,23.0,0.00100299,4.6996782868618,1.0,0.84,0.84,0.6391,0,0.3592,0.03,0.0,-0.21,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,22.0,16.0,6.0,1.0,0.0,11.0,11.0,5.0,11.0,,3.0,1.0,6.0,,,,,90.0,37.0,5.5,12.0,0.00467743,52.347186738271,5.0,-44.625,1.365,,0,,-0.08,0.1,-0.51,,1.0,,2.0,10.0,3.0,,,1.0,1.0,3.0,,,,,,,,,3.0,,,1.0,2.0,,,,,,,
14025174,away,Burnley,Hjalmar Ekdal,,,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,False,17.0,15.0,1.0,,0.0,12.0,12.0,3.0,5.0,,2.0,6.0,1.0,,,,,89.0,30.0,6.0,3.0,0.0008507,41.270131204899,6.0,-3.57,2.835,,1,,0.02,-0.05,-0.29,,,,2.0,4.0,1.0,1.0,,,,,,,1.0,,,0.0255,,-0.04,1.0,,,1.0,1.0,,,,,,,1.0
14025174,away,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192,1470,M,,1117223,EUR,1022371200,D,5,5,False,25.0,20.0,4.0,1.0,0.0,12.0,14.0,8.0,11.0,2.0,3.0,7.0,,,,,,90.0,40.0,6.7,7.0,0.0274551,26.146737063553,5.0,0.31500000000003,4.095,,0,,0.06,0.01,0.29,,2.0,1.0,3.0,3.0,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
14025174,away,Burnley,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,23,23,False,14.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,11.0,,2.0,,4.0,,,,,43.0,28.0,5.5,7.0,0.0405835,22.281335949586,4.0,-9.24,1.365,,0,,0.0,0.07,-0.15,,6.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,
14025174,away,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,8,8,False,26.0,17.0,4.0,2.0,0.0,8.0,13.0,9.0,13.0,,2.0,,7.0,,,,,90.0,38.0,6.4,13.0,0.0166786,93.345109223818,12.0,-54.705,0.945,,0,,0.04,0.12,-0.15,,,,,5.0,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,2.0,,,3.0,,,,,1.0,,,1.0
14025174,away,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,,792122,EUR,828835200,M,24,24,False,37.0,31.0,5.0,,0.0,16.0,16.0,15.0,21.0,,,1.0,2.0,,,,,90.0,42.0,6.4,7.0,0.317826,117.85265940473,13.0,-45.045,15.33,,1,,0.2,0.15,-0.15,,1.0,,,1.0,,,,,,,,1.0,,1.0,,0.055,0.1776,-0.05,1.0,,True,,,1.0,,,,,,1.0
14025174,away,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,16,16,False,25.0,19.0,1.0,,0.0,10.0,11.0,9.0,14.0,,2.0,,4.0,,,,,65.0,34.0,6.0,11.0,0.00447538,62.053116548365,10.0,-3.15,15.33,,0,,-0.18,0.13,-0.17,,2.0,,,5.0,,2.0,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0
14025174,away,Burnley,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,,901907,EUR,967939200,F,9,9,False,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,,45.0,5.0,6.4,1.0,0.0297287,18.074599565744,2.0,-11.865,1.365,,1,,-0.23,0.1,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,0.0197,,-0.03,,,,,,,,,,,,
14025174,away,Burnley,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,27,27,False,13.0,8.0,,,0.0,4.0,4.0,4.0,9.0,6.0,8.0,1.0,4.0,,,,,86.0,35.0,6.1,15.0,0.0057705,116.0018629105,9.0,-89.985,4.935,,2,,-0.1,0.36,0.17,,,,9.0,19.0,4.0,,,,2.0,2.0,,1.0,,1.0,,0.3996,0.3195,-0.51,,,,4.0,,,1.0,,,,1.0,
14025174,away,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,,809276,EUR,906163200,F,7,7,False,23.0,17.0,2.0,1.0,0.0,6.0,7.0,11.0,16.0,1.0,7.0,1.0,2.0,,,,,86.0,45.0,7.2,10.0,0.0234655,59.871958040199,7.0,-44.31,-0.63000000000001,,1,,-0.14,0.1,0.33,,5.0,2.0,,1.0,,6.0,2.0,,,,,,,,,0.0459,,-0.21,,,,1.0,,,1.0,,,,,1.0
14025174,away,Burnley,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,1.0,7.0,1.0,,,,,45.0,17.0,7.1,1.0,0.00500514,7.5596761835412,1.0,0.42,0.42,,0,,0.01,0.0,0.5,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Josh Laurent,,,josh-laurent,J. Laurent,M,29,188,191,M,,552036,EUR,799718400,M,29,29,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,2.0,,1.0,,,,,25.0,11.0,6.8,1.0,0.0036992,83.337131407521,5.0,-74.445,-0.42000000000002,,0,,-0.06,0.23,0.27,,,,,3.0,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,2.0
14025174,away,Burnley,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,11,11,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,,,,,,,12.0,6.0,6.6,3.0,0.0271209,13.336909840135,2.0,-10.71,-3.15,,0,,0.04,-0.11,0.13,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Zian Flemming,,,flemming-zian,Z. Flemming,F,19,183,1606,M,,875137,EUR,901929600,M,19,19,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,1.0,,,,,12.0,7.0,7.0,1.0,1.324e-05,,,,,,3,,-0.05,,-0.02,,,,,,,,,,1.0,,,,1.0,1.0,,1.0614,0.761,0.27,,,,,,,1.0,1.0,,,1.0,
14025174,away,Burnley,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,1.0,2.0,,,0.199898,,,,,,0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
14025174,away,Burnley,Max Weiss,,,max-weiss,M. Weiss,G,13,190,244,M,,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,,1392044,EUR,1005696000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175,1090,M,,826183,EUR,927849600,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025174,away,Burnley,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
