match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded,confirmed,length
14025174,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14025174,,,,,90,5.0,,1,,,substitution,125229286.0,False,True,regular,,,,,,,,
14025174,,,,,90,5.0,,1,,,substitution,125229287.0,False,False,regular,,,,,,,,
14025174,,2.0,1.0,,90,4.0,,1,,,goal,331364916.0,,False,penalty,penalty,875137.0,Zian Flemming,,,,,
14025174,,,,,90,3.0,,1,,,card,124416068.0,,True,yellow,,975937.0,Jacob Ramsey,Jacob Ramsey,Handball,False,,
14025174,,,,,90,2.0,,1,,,varDecision,92502.0,,False,penaltyNotAwarded,,875137.0,Zian Flemming,,,,False,
14025174,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,3.0
14025174,,,,,89,,,2,,,card,124416026.0,,False,yellow,,552036.0,Josh Laurent,Josh Laurent,Foul,False,,
14025174,,,,,86,,,5,,,substitution,125229221.0,False,False,regular,,,,,,,,
14025174,,,,,86,,,5,,,substitution,125229207.0,False,False,regular,,,,,,,,
14025174,,,,,74,,,17,,,substitution,125229018.0,False,True,regular,,,,,,,,
14025174,,,,,74,,,17,,,substitution,125229019.0,False,True,regular,,,,,,,,
14025174,,,,,65,,,26,,,substitution,125228810.0,False,False,regular,,,,,,,,
14025174,,,,,63,,,28,,,substitution,125228738.0,False,True,regular,,,,,,,,
14025174,,,,,63,,,28,,,substitution,125228737.0,False,True,regular,,,,,,,,
14025174,,,,,52,,,39,,,card,124415690.0,,True,yellow,,980634.0,Valentino Livramento,Valentino Livramento,Foul,False,,
14025174,,,,,46,,,45,,,substitution,125228507.0,False,False,regular,,,,,,,,
14025174,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14025174,,2.0,0.0,,45,8.0,,1,,,goal,331351076.0,,True,penalty,penalty,914902.0,Anthony Gordon,,,,,
14025174,,,,,45,6.0,,1,,,varDecision,92482.0,,True,penaltyNotAwarded,,914902.0,Anthony Gordon,,,,False,
14025174,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,5.0
14025174,,,,,43,,,3,,,card,124415418.0,,False,red,,1136896.0,Lucas Pires,Lucas Pires,Professional foul last man,False,,
14025174,,,,,35,,,11,,,card,124415356.0,,False,yellow,,44614.0,Kyle Walker,Kyle Walker,Foul,False,,
14025174,,1.0,0.0,,31,,,15,,,goal,331347576.0,,True,regular,,866469.0,Bruno Guimarães,,,,,
