match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_totalOffside,captain,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue
14572802,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2046,M,584722,EUR,844041600,G,33,33,False,44.0,32.0,20.0,8.0,1.0,30.0,34.0,2.0,10.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,46.0,6.3,12.0,0.270402,1.0,0,-0.8472,0.11,0.01,-0.2,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,651,M,1009334,EUR,961632000,D,22,22,False,45.0,42.0,2.0,1.0,0.0,12.0,13.0,30.0,32.0,5.0,1.0,4.0,,,,,90.0,66.0,7.4,9.0,0.525428,2.0,2,,0.68,0.32,-0.16,,2.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0562,0.1774,-0.26,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1208,M,1418649,EUR,1153094400,D,29,29,False,20.0,20.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,4.0,,3.0,,1.0,,,25.0,26.0,7.0,1.0,0.00621907,,0,,0.09,0.02,-0.03,,,,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,431,M,916943,EUR,995414400,D,3,3,False,52.0,49.0,3.0,1.0,0.0,32.0,32.0,17.0,20.0,5.0,,6.0,,1.0,,,90.0,66.0,7.0,3.0,0.00780722,1.0,0,,0.17,0.15,0.17,,,,3.0,1.0,4.0,,,,,2.0,3.0,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,58.0,56.0,4.0,3.0,0.0,17.0,17.0,39.0,41.0,7.0,,9.0,,1.0,,,90.0,81.0,7.2,8.0,0.0518349,,2,,0.25,0.05,-0.11,,4.0,,,2.0,1.0,1.0,1.0,,1.0,3.0,,3.0,2.0,,,0.0413,,-0.18,,1.0,1.0,,,,,,,,,,,
14572802,home,VfB Stuttgart,Chema Andrés,Chema Andrés,,chema-andres,C. Andrés,M,30,193,8490,M,1464641,EUR,1114387200,M,30,30,False,49.0,46.0,2.0,1.0,0.0,16.0,16.0,30.0,33.0,5.0,,6.0,,1.0,,,70.0,57.0,6.7,6.0,0.039196,,3,,-0.22,0.09,0.17,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.4572,0.8534,-0.57,,,1.0,1.0,1.0,,,,,,,,,
14572802,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7435,M,901882,EUR,986342400,M,6,6,False,94.0,82.0,1.0,,1.0,26.0,27.0,56.0,67.0,6.0,,8.0,,2.0,,,90.0,110.0,7.8,15.0,0.861331,6.0,0,,0.57,0.32,-0.04,,2.0,1.0,1.0,1.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Badredine Bouanani,Badredine Bouanani,,badredine-bouanani,B. Bouanani,M,27,177,10049,M,1153265,EUR,1102464000,M,27,27,False,38.0,32.0,1.0,,0.0,4.0,4.0,28.0,34.0,,,2.0,,,,,81.0,51.0,7.4,14.0,0.100953,1.0,2,,0.19,0.25,-0.11,,5.0,1.0,,,6.0,2.0,,1.0,1.0,,,,,,1.0,0.3509,0.1372,0.52,,1.0,,2.0,,bouanani,1.0,,,,,,,
14572802,home,VfB Stuttgart,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25223,M,1126569,EUR,1084147200,M,11,11,False,49.0,43.0,,,0.0,2.0,3.0,41.0,46.0,3.0,,2.0,,,,,70.0,68.0,8.4,16.0,0.369363,2.0,3,,0.5,0.31,-0.02,,8.0,1.0,2.0,,4.0,,,2.0,1.0,,,3.0,2.0,1.0,,0.0596,0.5301,0.53,,,,2.0,,bilalekns_34,1.0,1.0,,,,,,
14572802,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1958,M,990201,EUR,983145600,M,18,18,False,30.0,27.0,,,0.0,4.0,4.0,23.0,26.0,2.0,,4.0,,,,,81.0,54.0,6.7,12.0,0.138231,,5,,0.32,0.45,-0.05,,5.0,2.0,,,7.0,3.0,1.0,1.0,2.0,,,1.0,,2.0,2.0,0.4504,0.0485,-0.61,,1.0,2.0,2.0,,,,,,,,,,
14572802,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5623,M,878081,EUR,890784000,F,9,9,False,21.0,17.0,,,0.0,3.0,4.0,14.0,17.0,2.0,,3.0,,,,,90.0,30.0,5.6,10.0,0.373272,1.0,1,,-0.22,-0.61,-0.01,,,,3.0,2.0,8.0,1.0,,,,,,,,3.0,2.0,0.1398,,-0.33,,,1.0,2.0,,e.demirovic29,,1.0,True,,,,,
14572802,home,VfB Stuttgart,Luca Jaquez,,,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,True,56.0,53.0,3.0,3.0,0.0,33.0,36.0,20.0,20.0,2.0,,6.0,,2.0,,,65.0,63.0,7.0,3.0,0.0122346,,0,,0.21,0.07,-0.03,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1077,M,801030,EUR,845164800,M,16,16,True,15.0,14.0,,,0.0,6.0,7.0,8.0,8.0,1.0,,,,,,,20.0,18.0,6.0,2.0,0.0149042,,0,,0.11,,-0.4,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,
14572802,home,VfB Stuttgart,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180,1358,M,983540,EUR,1024185600,F,8,8,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,5.0,,,,2.0,,,20.0,13.0,6.8,3.0,0.00317092,,1,,-0.22,-0.05,0.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,0.0426,,0.01,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,545,M,906278,EUR,976492800,D,4,4,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,1.0,,,,,9.0,9.0,6.2,4.0,0.00321388,,0,,0.01,0.13,-0.19,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,M,10,10,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,,,,,,,,9.0,11.0,6.5,1.0,0.00546033,,0,,0.01,-0.13,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1087,M,826205,EUR,928368000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,722,M,863271,EUR,887241600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Mirza Ćatović,Mirza Catovic,,mirza-catovic,M. Ćatović,M,5,182,222,M,1937274,EUR,1177977600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,home,VfB Stuttgart,Lazar Jovanović,Lazar Jovanovic,,lazar-jovanovic,L. Jovanović,M,45,182,989,M,1427148,EUR,1164844800,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Ionuț Radu,,,ionut-radu,I. Radu,G,13,188,3688,M,815202,EUR,864777600,G,13,13,False,30.0,15.0,19.0,4.0,0.0,12.0,18.0,3.0,12.0,,,13.0,,,,,90.0,46.0,6.8,15.0,0.0135513,1.0,0,-0.2534,0.1,-0.03,-0.04,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.548
14572802,away,Celta Vigo,Javi Rodríguez,,,javi-rodriguez,J. Rodríguez,D,32,178,599,M,1526627,EUR,1056585600,D,32,32,False,46.0,37.0,6.0,3.0,0.0,25.0,32.0,12.0,14.0,6.0,,4.0,,1.0,,,90.0,63.0,6.6,13.0,0.00681688,1.0,0,,0.04,0.01,-0.06,,,,3.0,2.0,6.0,2.0,,,,3.0,,3.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,
14572802,away,Celta Vigo,Carl Starfelt,,,carl-starfelt,C. Starfelt,D,2,185,769,M,360718,EUR,801964800,D,2,2,False,38.0,33.0,1.0,1.0,0.0,32.0,35.0,1.0,3.0,5.0,,5.0,,1.0,,,90.0,58.0,7.0,6.0,0.00096694,,0,,-0.12,0.0,0.22,,,,,2.0,1.0,,,,,14.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
14572802,away,Celta Vigo,Marcos Alonso,,,marcos-alonso,M. Alonso,D,20,188,7592,M,69408,EUR,662342400,D,20,20,False,58.0,54.0,5.0,5.0,0.0,46.0,49.0,8.0,9.0,5.0,,1.0,,1.0,,,90.0,69.0,7.2,4.0,0.00439598,,0,,0.29,0.02,-0.05,,,,2.0,3.0,3.0,,,,,6.0,1.0,1.0,,,,,,,1.0,1.0,,,,marcosalonso28,,,,,,,,
14572802,away,Celta Vigo,Jones El-Abdellaoui,Jones El-Abdellaoui,,jones-el-abdellaoui,J. El-Abdellaoui,M,39,184,1803,M,1173575,EUR,1137024000,M,39,39,False,10.0,7.0,2.0,,0.0,6.0,8.0,1.0,2.0,2.0,,4.0,,,,,62.0,28.0,6.4,11.0,0.00080133,,0,,-0.02,0.04,-0.06,,1.0,,,,2.0,2.0,1.0,,,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,
14572802,away,Celta Vigo,Fran Beltrán,,,fran-beltran,F. Beltrán,M,8,170,820,M,835484,EUR,918000000,M,8,8,False,45.0,43.0,3.0,2.0,0.0,27.0,28.0,16.0,17.0,1.0,,7.0,,,,,83.0,53.0,6.9,3.0,0.0122353,,0,,0.07,0.12,0.32,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14572802,away,Celta Vigo,Ilaix Moriba,,,ilaix-moriba,I. Moriba,M,6,183,6553,M,962890,EUR,1042934400,M,6,6,False,43.0,38.0,1.0,,1.0,22.0,23.0,16.0,20.0,4.0,,1.0,,1.0,,,90.0,63.0,7.0,10.0,0.0715308,3.0,0,,0.1,0.11,0.42,,,,2.0,,6.0,2.0,,,,,3.0,3.0,2.0,2.0,1.0,,,,2.0,,,1.0,,ilaixmk,,,,,,,,
14572802,away,Celta Vigo,Óscar Mingueza,,,oscar-mingueza,Ó. Mingueza,M,3,184,3796,M,859773,EUR,926553600,M,3,3,False,57.0,47.0,6.0,2.0,0.0,32.0,38.0,15.0,19.0,7.0,,6.0,,2.0,,,90.0,74.0,7.2,10.0,0.0163548,,1,,0.04,0.09,0.26,,,,,1.0,4.0,,,,,3.0,,4.0,4.0,,1.0,0.0321,,-0.13,1.0,3.0,1.0,,,,,,,,,,,
14572802,away,Celta Vigo,Iago Aspas,,,iago-aspas,I. Aspas,F,10,176,5018,M,19356,EUR,554774400,F,10,10,False,17.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,8.0,,,3.0,,,,,62.0,25.0,6.4,7.0,0.00367772,,1,,-0.03,0.06,-0.05,,1.0,,,,2.0,,,,,,1.0,,,2.0,,0.0777,,-0.08,,1.0,1.0,1.0,,i.aspas10,,,True,,,,,
14572802,away,Celta Vigo,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3728,M,949962,EUR,917827200,F,9,9,False,11.0,8.0,1.0,1.0,0.0,6.0,8.0,2.0,3.0,3.0,,3.0,,,,,52.0,21.0,6.2,10.0,0.0029841,,1,,0.04,-0.05,-0.02,,1.0,,5.0,3.0,10.0,3.0,,,,1.0,,,,2.0,,0.0418,,-0.35,,1.0,1.0,1.0,,,,,,,,,,
14572802,away,Celta Vigo,Pablo Durán,Pablo Durán,,pablo-duran,P. Durán,F,18,176,737,M,1398524,EUR,990748800,F,18,18,False,10.0,8.0,2.0,1.0,0.0,5.0,6.0,3.0,4.0,1.0,,,,,,,61.0,17.0,6.5,5.0,0.00083296,,1,,-0.03,0.13,0.15,,1.0,,,,3.0,,,,1.0,1.0,,1.0,1.0,2.0,3.0,0.0408,,-0.2,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4204,M,785989,EUR,727228800,F,7,7,True,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,1.0,,,,1.0,,,38.0,14.0,7.2,3.0,0.0146314,1.0,2,,-0.14,-0.3,-0.07,,,,1.0,,5.0,,,1.0,1.0,,,,,,3.0,0.1337,0.1528,0.53,,1.0,,,,,1.0,,,,,,,
14572802,away,Celta Vigo,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5440,M,1084730,EUR,999993600,F,15,15,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,7.0,1.0,,4.0,,,,,29.0,17.0,6.5,6.0,0.0242967,,1,,0.0,0.12,0.13,,1.0,,,,3.0,3.0,1.0,,,,,,,1.0,,0.0505,,-0.05,,,1.0,1.0,,bryanzaragoza,,1.0,,,,,,
14572802,away,Celta Vigo,Javier Rueda,,,javier-rueda,J. Rueda,D,17,176,397,M,1008259,EUR,1020816000,D,17,17,True,18.0,15.0,3.0,,0.0,9.0,11.0,6.0,7.0,5.0,,1.0,,2.0,,,28.0,30.0,6.7,6.0,0.0038462,,1,,0.01,0.01,-0.07,,,,,,,,,,,1.0,,3.0,3.0,3.0,,0.0799,,-0.15,,,1.0,,,,,,,,,,,
14572802,away,Celta Vigo,Williot Swedberg,,,williot-swedberg,W. Swedberg,M,19,185,4249,M,1126779,EUR,1075593600,M,19,19,True,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,3.0,,,,1.0,,,28.0,13.0,6.5,3.0,0.00641081,,0,,0.02,-0.06,-0.07,,,,,,2.0,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Hugo Sotelo,Hugo Sotelo,,hugo-sotelo,H. Sotelo,M,22,180,625,M,1120669,EUR,1071792000,M,22,22,True,8.0,6.0,2.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,,2.0,,2.0,,,13.0,12.0,6.7,3.0,0.00070907,,0,,0.04,0.01,0.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Iván Villar,,,ivan-villar,I. Villar,G,1,183,224,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Manu Fernández,,,manu-fernandez,M. Fernández,D,12,185,119,M,1630975,EUR,987984000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Carlos Domínguez,,,carlos-dominguez,C. Domínguez,D,24,187,212,M,1069703,EUR,981849600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Yoel Lago,Yoel,Lago,yoel-lago,Y. Lago,D,29,185,192,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Damián Rodríguez,,,damian-rodriguez,D. Rodríguez,M,23,180,275,M,1216080,EUR,1047859200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Miguel Román,Miguel Román,,miguel-roman,M. Román,M,16,178,322,M,1398526,EUR,1040860800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572802,away,Celta Vigo,Hugo Álvarez,Hugo Álvarez,,hugo-alvarez,H. Álvarez,M,23,176,689,M,1154935,EUR,1057104000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
